"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261857305/0/120/90/53104367d97065e21c2cb7fb2e75effa/16/0bd7d58cc3da3734c7918c4b273cb9bb/261857305.JPG","V1131695","S","116C 2020 LONDON LANE","VWHCR","$43,350","6/29/2015","203","1","1","592","2008","8",,"1","$385.00","Apartment/Condo","PETY","1","4","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262052358/0/120/90/edd7f7c93e1277d32956db13fa71b8fb/16/a53953735494f3e8a68136ec338090c1/262052358.JPG","R2030731","S","105D 2020 LONDON LANE","VWHCR","$51,500","1/31/2016","0","1","1","592","2008","8",,"1","$380.00","Apartment/Condo","PETY, RENY","1","3","Whistler","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328019/0/120/90/fa41bbd36cfd1aded3b7eb23ab896126/16/35e9c5adf1f3a9262664da708aa81575/261328019.JPG","V1090901","S","430A 2036 LONDON LANE","VWHCR","$52,500","10/20/2014","463","1","1","589","2001","15","Y",,"$319.00","Apartment/Condo","PETN","1","4","Whistler","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039459/0/120/90/e56d88cd1557093f2b0ab27ecea80853/16/352b97e0a676b5f7ce3383369c45353d/262039459.JPG","R2017832","S","4403 4295 BLACKCOMB WAY","VWHVI","$55,000","11/23/2015","56","0","1","402","1995","21",,"1","$376.64","Apartment/Condo","RENR","1","2","Whistler","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027881/0/120/90/df6918e21c1a844a2d11b31a8c5593a8/16/d8fd6c17970d9fce05c29ef0d59c4147/262027881.JPG","R2006254","S","306A 2036 LONDON LANE","VWHCR","$57,000","10/3/2015","101","1","1","681","2001","15",,,"$350.00","Apartment/Condo","NO","1","3","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044093/0/120/90/ad9ddc0efc5d71ed124dfa97a4f8b709/16/8825e6fd8417ae46ef97d5fa566009bb/262044093.JPG","R2022466","S","407B 2020 LONDON LANE","VWHCR","$61,000","12/31/2015","14","1","1","598","2008","8","Y","1","$396.00","Apartment/Condo","PETR, RENR","1","4","Whistler","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039701/0/120/90/a245790163e8fa83f34018150ebc8638/16/85fda7f046c8daf292416b90cc72016a/262039701.JPG","R2018074","S","307C 2036 LONDON LANE","VWHCR","$65,000","11/30/2015","48","1","1","722","2001","15","Y",,"$345.48","Recreational","PETN","1","5","Whistler","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261532356/0/120/90/e93d698b2936e3386c25c63ec5e3f723/16/653cf75f6be915c1a1c0d1b9022a3a6d/261532356.JPG","V1106736","S","106D 2020 LONDON LANE","VWHCR","$67,000","2/20/2015","339","2","2","1,009","2008","8",,"1","$632.00","Apartment/Condo","PETR, RENR","1","5","Whistler","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033981/0/120/90/0c6c537c9948621f5fe2b9c99b5d1f6f/16/1f1264099bc0f0b2223d9e7966f33758/262033981.JPG","R2012354","S","324 D 2036 LONDON LANE","VWHCR","$72,500","10/30/2015","70","2","2","952","2001","15",,,"$503.00","Recreational","RENR, SMKG","1","4","Whistler","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261810249/0/120/90/09002c6c9dafe8b327cbd52a6c5daadd/16/116d0b1001522dfd2b7d66d6bf81314a/261810249.JPG","V1128615","S","416 4899 PAINTED CLIFF ROAD","VWHBE","$73,000","6/10/2015","216","0","1","432","1996","20",,"1","$350.00","Apartment/Condo","PETR, RENR","1","4","Whistler","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027277/0/120/90/8f2d3cf2865ff957b937fe10e93a7d65/16/7511209868ec691fb9ef88697a484ac5/262027277.JPG","R2005650","S","112C 2020 LONDON LANE","VWHCR","$73,000","9/29/2015","118","2","2","1,008","2008","8",,"1","$630.00","Apartment/Condo","PETY, RENY","1","5","Whistler","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262030942/0/120/90/03b192d29ca625e78667e5110ac01700/16/428578b46aa15c0907fae4a39e620d1f/262030942.JPG","R2009315","S","231C 2036 LONDON LANE","VWHCR","$75,000","10/15/2015","103","2","2","912","2001","15","Y","1","$472.10","Apartment/Condo","RENY, SMKG","1","5","Whistler","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261752489/0/120/90/edc375ba08c53825d06c0fd814165f8e/16/9281098484fe23d1934614e0c8040426/261752489.JPG","V1124457","S","315 12170 222ND STREET","VMRWC","$84,000","5/22/2015","244","1","1","657","1976","40",,"1","$219.00","Apartment/Condo","AGER","1","5","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027961/0/120/90/240469b93f812bb5c5d579e4b6b524ad/16/e61807495ce8db6dff8f4938678a41a5/262027961.JPG","R2006334","S","304 11671 FRASER STREET","VMREC","$87,000","10/6/2015","94","1","1","635","1993","23","N","1","$250.90","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262029181/0/120/90/39598668ac262c94adb74b16f4cbf981/16/30fe0311612927dd36b2e7202ec88338/262029181.JPG","R2007554","S","211 G2 4653 BLACKCOMB WAY","VWHBE","$88,000","10/7/2015","87","2","2","964","2000","16","Y","1","$410.02","Apartment/Condo","NO","1","4","Whistler","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043875/0/120/90/01596d20342b52047241f516b06c9144/16/4196cfb59ed3d8630246c67f6ecf25e2/262043875.JPG","R2022248","S","1625 4308 MAIN STREET","VWHVI","$89,000","1/4/2016","23","1","1","259","1997","19","Y",,"$0.00","Apartment/Condo","PETY","1","2","Whistler","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260721746/0/120/90/b940a704240acbaef1d9517f2f2622de/16/6b60f194b669ed198881e980577cb5ef/260721746.JPG","V1041819","S","4 11692 PINE STREET","VMRWC","$95,000","1/10/2014","722","2","1","990","1973","43","Y","2","$500.00","Townhouse","PETY, RENY","1","5","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047715/0/120/90/33b4f7d850b6ee8f0f07b66a604b41d7/15/8398eaed1ed59db2d7a4225a3dfa0783/262047715.JPG","R2026088","S","101 815 FOURTH AVENUE","VNWUP","$100,000","1/18/2016","12","1","1","675","1975","41","Y",,"$416.30","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033753/0/120/90/526705a76eacee6b0a9348cc0222459e/16/5786d1fc2c0c83f8b3bd00caa66d07ad/262033753.JPG","R2012126","S","114 8031 RYAN ROAD","VRI54","$110,000","10/29/2015","81","1","1","680","1973","43",,"1","$398.67","Apartment/Condo","PETN, RENY","1","5","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034714/0/120/90/23b4341d090c55a22702db3d460867d7/16/2403c5f4812460629c9d80019fd7dcdd/262034714.JPG","R2013087","S","22 21555 DEWDNEY TRUNK ROAD","VMRWC","$112,321","11/3/2015","67","2","2","1,025","1971","45","N","1","$242.84","Townhouse","PETR, RENR","1","5","Maple Ridge","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043003/0/120/90/51ede1e26374598d708579f17a1aff60/16/2b15cafbbe50b9df42db7449e8277c89/262043003.JPG","R2021376","S","168 4050 WHISTLER WAY","VWHVI","$113,750","12/18/2015","40","0","1","345","1982","34",,,"$347.00","Apartment/Condo","NO","0","1","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041084/0/120/90/4d66dc90b59031b334bae5ed2076c2ea/16/84236a160c3dae843645a511c360e101/262041084.JPG","R2019457","S","213 6420 BUSWELL STREET","VRI60","$120,000","12/4/2015","34","1","1","776","1972","44","Y","1","$388.72","Apartment/Condo","PETN, RENY","1","4","Richmond","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045217/0/120/90/3e91b0585348bef50c19164ccdd64bdd/16/3a7d9e06210412d198893148704ffbcc/262045217.JPG","R2023590","S","209 11595 FRASER STREET","VMREC","$123,000","1/8/2016","8","2","1","727","1991","25","N","1","$187.11","Apartment/Condo","PETR, RENN","1","5","Maple Ridge","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261977891/0/120/90/5d83062666bb4eadd30e9f3720711c7d/16/df3aad48871a2be3fa4f98ca3330167d/261977891.JPG","V1140354","S","1 11900 228TH STREET","VMREC","$125,000","8/21/2015","156","2","2","908","1984","32","N","1","$231.22","Apartment/Condo","AGER, PETR, RENR","1","6","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044835/0/120/90/fc9465ca261a75cf854b9dc946452e39/16/053510ed65279e79ca0b7217cfe68058/262044835.JPG","R2023208","S","407 715 ROYAL AVENUE","VNWUP","$132,750","1/7/2016","24","1","1","657","1977","39","Y","1","$379.85","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262031318/0/120/90/39a43d016d432d1545beea4c59fa1c23/16/3d9f15fab9726bf8d31e39e25083c4ca/262031318.JPG","R2009691","S","110 918 RODERICK AVENUE","VCQML","$133,900","10/19/2015","85","1","1","617","1990","26","N","1","$226.25","Apartment/Condo","PETR, RENR","1","4","Coquitlam","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261995782/0/120/90/178b724ac451320f1fcacc9e977aaf37/16/a929d77dd75c3af90d7c910905c5659b/261995782.JPG","V1141531","S","23 2435 KELLY AVENUE","VPQCE","$137,081","8/31/2015","130","3","1","1,092","1974","42","N","1","$429.57","Apartment/Condo","PETR, RENN","1","7","Port Coquitlam","1","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2022016","S","212 22277 122 AVENUE","VMRWC","$137,555","12/31/2015","7","2","2","1,062","1995","21","Y","2","$332.37","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044794/0/120/90/94a1a2db535fe3b1d27c4c1f4446e4c3/16/ad26bf0b7dda108dab73f4875518cf1c/262044794.JPG","R2023167","S","205 2285 WELCHER AVENUE","VPQCE","$142,000","1/7/2016","9","1","1","451","1993","23","Y","1","$150.00","Apartment/Condo","PETR, RENR","1","5","Port Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262024823/0/120/90/012d3de7051e67b25096eb5bce9a4a9b/16/a74962e607bce2ab36ae0085e448cf7d/262024823.JPG","R2003196","S","32 2434 WILSON AVENUE","VPQCE","$149,000","9/21/2015","117","3","1","1,091","1976","40","N","1","$339.55","Apartment/Condo","PETR, RENR","1","8","Port Coquitlam","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261960009/0/120/90/6e21c4ea67cd70de8e9f47d38cbbbd2e/16/03c578cc9a47d1a36063e047640260b5/261960009.JPG","V1139165","S","301 624 AGNES STREET","VNWDT","$149,000","8/11/2015","159","0","1","405","1995","21","Y","1","$107.93","Apartment/Condo","PETY, RENY","1","3","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261874213/0/120/90/295c7e680e1d0741178aa28d2664c256/16/9933caf39da36244f20d48754cbafcf6/261874213.JPG","V1132996","S","32 20799 119TH AVENUE","VMRSW","$149,900","7/2/2015","198","2","1","885","1987","29","N","1","$195.00","Townhouse","AGER, PETR, RENR","1","7","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043308/0/120/90/c164743ad461bd01c8758161768aab6e/15/f8e5e5d2cb0c76e977b6ec759926c0d6/262043308.JPG","R2021681","S","103 22150 DEWDNEY TRUNK ROAD","VMRWC","$152,000","12/22/2015","13","1","1","786","2007","9","Y","1","$184.28","Apartment/Condo","PETR","1","6","Maple Ridge","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262038047/0/120/90/1148bfd86a12958c820ef64af96ce291/16/01ae1396e42838af1ec17ca5defde5ba/262038047.JPG","R2016420","S","222 8120 COLONIAL DRIVE","VRI31","$153,500","11/18/2015","55","1","1","678","1980","36",,"1","$200.00","Apartment/Condo","PETN, RENY","1","6","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047039/0/120/90/7fcd4a1b395211476af87726d251715c/16/73f985671296d325d86c63f79669f7ca/262047039.JPG","R2025412","S","218 8740 CITATION DRIVE","VRI60","$158,000","1/13/2016","13","1","1","650","1980","36",,"1","$284.00","Apartment/Condo","PETR, RENR","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041410/0/120/90/27bef30abdc8dac4bc66210f864a7a11/16/20fdc1f1f5049df1584d5a29bd35482c/262041410.JPG","R2019783","S","403 320 ROYAL AVENUE","VNWDT","$160,000","12/4/2015","34","1","1","618","1975","41",,"1","$269.48","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262022812/0/120/90/05fe4c3240f2b6a33b65729d179556a8/16/74883d56651962558fdd8755583f8684/262022812.JPG","R2001185","S","301 11595 FRASER STREET","VMREC","$160,000","9/16/2015","110","2","1","900","1992","24",,"1","$231.63","Apartment/Condo","PETR, RENN","1","6","Maple Ridge","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044026/0/120/90/f95493535cc41465388a03554d9323a4/16/200c413d0b3196857639284cf1a83c71/262044026.JPG","R2022399","S","411 630 CLARKE ROAD","VCQCW","$160,000","1/4/2016","8","1","1","637","1969","47","Y","1","$254.83","Apartment/Condo","AGER, PETN, RENY","1","5","Coquitlam","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262038097/0/120/90/0f12e401bcb027e36ecb666b1f431d0c/16/294a6793c2425a61614fedc7621c0d18/262038097.JPG","R2016470","S","305 624 SHAW ROAD","VSCGB","$165,000","11/19/2015","53","1","1","533","2009","7",,,"$116.00","Apartment/Condo","PETR, RENY","1","3","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041694/0/120/90/643fcea8e7a0b5e08e81c5ad46a0d0d9/16/2b003ca23ecf7d9cd1c0ec52079e165a/262041694.JPG","R2020067","S","404 5450 EMPIRE DRIVE","VBNCH","$165,000","12/9/2015","32","1","1","621","1975","41",,"1","$232.20","Apartment/Condo","PETR, RENR","1","4","Burnaby North","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049217/0/120/90/637c01fbcc797dabc811d9a4664e3bc4/16/1355255cf4e2d1938fefa1ae3c7a00e9/262049217.JPG","R2027590","S","302 707 GLOUCESTER STREET","VNWUP","$167,900","1/22/2016","6","1","1","660","1977","39","Y","1","$282.84","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044090/0/120/90/a88c516998bb5d8afcc8c5b8a5e9a36a/16/4aabca0e3c2eb23897acd2a073c845a5/262044090.JPG","R2022463","S","107A 2615 JANE STREET","VPQCE","$168,500","1/5/2016","25","1","1","716","1994","22","Y","1","$182.28","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043620/0/120/90/0dcf229f4aa05401573bb1a6f304a189/16/c4edf28132b8a40dd5c9f016fbde1aa9/262043620.JPG","R2021993","S","216 2615 JANE STREET","VPQCE","$169,000","12/31/2015","5","1","1","712","1994","22","Y","1","$182.28","Apartment/Condo","PETR","1","4","Port Coquitlam","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043955/0/120/90/ae806af23314628126baa93e39fdc768/16/13105a18f1f37faefe384147d5ad93b8/262043955.JPG","R2022328","S","307 5631 INLET AVENUE","VSCSD","$169,900","1/2/2016","16","2","1","786","2007","9",,,"$181.83","Apartment/Condo","RENY","1","5","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050274/0/120/90/aafc129c0edfd9e56f35f2ec85eaee6c/16/97615a9a9bdfcdb6a723d88b8317b5d0/262050274.JPG","R2028647","S","310 9857 MANCHESTER DRIVE","VBNCA","$171,800","1/25/2016","3","1","1","667","1980","36","N","1","$217.65","Apartment/Condo","PETR, RENY","1","4","Burnaby North","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048255/0/120/90/ace2aef4fe5d3effb2dc2b5d14c355a9/16/47851ac80f836e457f5be77666caa245/262048255.JPG","R2026628","S","211 2401 HAWTHORNE AVENUE","VPQCE","$172,000","1/20/2016","11","1","1","600","1992","24","Y","1","$302.37","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042230/0/120/90/1c322f3a2cc19644b04d773a98063b29/16/2c133dc8e6f1a2fe00bbc09ee052af84/262042230.JPG","R2020603","S","115 22514 116 AVENUE","VMREC","$172,500","12/14/2015","26","1","1","764","1990","26","Y","1","$234.30","Apartment/Condo","AGER, PETR, RENN","1","6","Maple Ridge","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036055/0/120/90/c926f90e2868c7fce9538bb18d904fa2/16/35ea96eeaddfbf5ff71cbb0ae40d8f42/262036055.JPG","R2014428","S","210 1411 PORTAGE ROAD","VPEPE","$175,000","11/10/2015","81","1","1","542","2005","11","N","1","$330.00","Apartment/Condo","PETR, RENY","1","4","Pemberton","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039956/0/120/90/f213d6b11b275d0e5b5975c9762298e2/16/be2377757cc76929331dcb81688b15df/262039956.JPG","R2018329","S","111 1655 GRANT AVENUE","VPQGL","$175,000","12/1/2015","38","1","1","782","1995","21","Y","1","$245.61","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046030/0/120/90/e99b29c581ad330de20f75d6fdb5aab0/16/323115f688fa3763f722a68f4677d99e/262046030.JPG","R2024403","S","12 5740 MARINE WAY","VSCSD","$175,000","1/8/2016","1","2","2","1,173","1996","20",,,"$198.13","Townhouse","PETR, RENR","1","8","Sunshine Coast","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044370/0/120/90/54afeb723a6d555e167b779b585fddb6/16/19d6940ad3c4af93cc514af7d650a97e/262044370.JPG","R2022743","S","310 295 SCHOOLHOUSE STREET","VCQML","$177,000","1/4/2016","10","1","1","645","1994","22","Y","1","$181.75","Apartment/Condo","PETR, RENR","1","6","Coquitlam","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049036/0/120/90/ae292cd2e9e287e5c5a75fdef6399602/16/5117af6d0a786730acb20e3315766dbc/262049036.JPG","R2027409","S","127 8411 ACKROYD ROAD","VRI60","$177,000","1/21/2016","6","1","1","624","1981","35",,"1","$178.98","Apartment/Condo","RENY","1","5","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048438/0/120/90/6203a5b148527aebe15438f82b83d05c/16/7131269ee1408b4428b0d89e5cb51184/262048438.JPG","R2026811","S","410 2117 WHISTLER ROAD","VWHNO","$178,000","1/17/2016","12","1","2","415","1968","48",,,"$0.00","Apartment/Condo","NO","1","4","Whistler","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261966767/0/120/90/192de154401653296972a1d089a525c3/16/f1ee4d916f89e8cc34ddc315246de70b/261966767.JPG","V1139717","S","615 4090 WHISTLER WAY","VWHVI","$178,000","8/17/2015","144","0","1","409","2000","16",,,"$0.00","Apartment/Condo","PETR","1","3","Whistler","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261650584/0/120/90/56f71eab730410ff51af7614bc92d2ca/16/9fea4483e8ef768925fd061fc38439b1/261650584.JPG","V1116209","S","204 7831 NO 1 ROAD","VRI22","$178,500","4/9/2015","278","2","1","917","1973","43","Y",,"$448.31","Apartment/Condo","PETY, RENY","1","5","Richmond","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033747/0/120/90/9e274b3156741504892bdd22f50b59a8/16/95813304a68a82270daee497ad6f33b0/262033747.JPG","R2012120","S","210 5520 JOYCE STREET","VVEKL","$180,000","10/27/2015","92","1","1","447","1989","27","N","1","$130.00","Apartment/Condo","NO","1","3","Vancouver East","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037073/0/120/90/7a127ad8f272dd925f72177ad2fccc9c/16/d5af864eb80ef8826536badbad40fd8c/262037073.JPG","R2015446","S","115 6105 KINGSWAY AVENUE","VBSHG","$180,000","11/16/2015","65","1","1","724","1985","31","N","1","$202.00","Apartment/Condo","PETR, RENR","1","5","Burnaby South","1","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042286/0/120/90/c59a4752c412c217aa571d1e80b52a52/16/cacaeaccd66e4be85b7cc0246ff54b83/262042286.JPG","R2020659","S","302 5791 GRANVILLE AVENUE","VRI21","$180,000","12/14/2015","29","1","1","758","1981","35","N","1","$215.15","Apartment/Condo","AGER, PETN, RENR","1","6","Richmond","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045541/0/120/90/2db95dea5633fadfc988c72b751174f9/16/1d48e65c8913d204768e1aff521fa6b6/262045541.JPG","R2023914","S","406 22230 NORTH AVENUE","VMRWC","$181,000","1/9/2016","13","2","2","960","1999","17",,"1","$263.00","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261988715/0/120/90/49f0fb6ad800d880b95fec1cd38d264c/16/b273cea9b1716c7cae608f8eb65c5202/261988715.JPG","V1141125","S","304 12148 224TH STREET","VMREC","$182,000","8/25/2015","134","1","1","947","1999","17",,,"$204.95","Apartment/Condo","AGER, PETR, RENN","1","5","Maple Ridge","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027374/0/120/90/2e1b6ef0d559b13031036d5c3f201097/16/cbc4398cb1c8408df0fd7a4c762304dd/262027374.JPG","R2005747","S","409 12248 224TH STREET","VMREC","$183,000","10/3/2015","110","1","1","765","2008","8",,"1","$187.42","Apartment/Condo","PETR, RENY","1","4","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262021487/0/120/90/e72103307cdfe558e2aff0cd448bc11d/15/a3b1c33a6bf767a3384d9a8e79f55690/262021487.JPG","V1143698","S","309 11510 225TH STREET","VMREC","$184,000","9/10/2015","121","2","1","1,000","1989","27","Y","1","$277.78","Apartment/Condo","AGER, PETR","1","8","Maple Ridge","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039994/0/120/90/c2988d4db6f2b92b5a1a9165e8e83a46/16/6918d820bbde3b70ca5eb48ee42042ba/262039994.JPG","R2018367","S","114 8231 GRANVILLE AVENUE","VRI60","$185,000","11/30/2015","51","1","1","680","1979","37","N","1","$192.30","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050808/0/120/90/c25857f5fdff3657a0458bd0540c58e3/16/5abe345b5a17ab13d37fed1db0572d03/262050808.JPG","R2029181","S","304 4369 MAIN STREET","VWHVI","$185,000","1/26/2016","4","0","0","420","1997","19",,"1","$470.00","Apartment/Condo","NO","1","3","Whistler","0","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042660/0/120/90/27a4b0f37ae11356f4ceee8caec45380/16/aa1541d4f45f464b9ae910ea9d4e22ba/262042660.JPG","R2021033","S","105 22611 116 AVENUE","VMREC","$185,000","12/16/2015","44","1","1","785","1990","26","Y","1","$196.75","Apartment/Condo","AGER, PETR, RENN","1","5","Maple Ridge","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041730/0/120/90/2230e568072b23f4c21ff2bc5299f131/16/07dca343bf6763dfe6568b5bde7baa0b/262041730.JPG","R2020103","S","2103 3771 BARTLETT COURT","VBNSH","$186,083","12/10/2015","42","1","1","673","1976","40",,"1","$335.11","Apartment/Condo","RENN","1","4","Burnaby North","1","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2025544","S","56 38185 WESTWAY AVENUE","VSQVC","$186,500","1/12/2016","1","2","2","812","1968","48","Y",,"$320.00","Apartment/Condo","PETR, RENY","1","4","Squamish","1","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036936/0/120/90/ba31a0f274a22fdd3b7a115819bc6bbd/16/70a1a0c7def2cd6703b27d698c7d2cab/262036936.JPG","R2015309","S","322 295 SCHOOLHOUSE STREET","VCQML","$187,000","11/16/2015","71","1","1","700","1994","22","Y","1","$196.89","Apartment/Condo","PETR, RENR","1","4","Coquitlam","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044885/0/120/90/17b0a6bc1e10c4d33980649097005e94/16/eb139302c161c820fcf03b1b9c4f861e/262044885.JPG","R2023258","S","102 4105 IMPERIAL STREET","VBSME","$189,500","1/6/2016","6","2","1","787","1976","40","Y","1","$413.67","Apartment/Condo","PETN, RENR","1","7","Burnaby South","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046516/0/120/90/5021e97e4645cb82cc27ad4405236fd1/16/4d1f8461908250f78dcb318e7255909c/262046516.JPG","R2024889","S","106 1048 KING ALBERT AVENUE","VCQCC","$189,500","1/13/2016","6","1","1","749","1975","41","Y","1","$276.00","Apartment/Condo","PETR, RENR","1","5","Coquitlam","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035445/0/120/90/8d96e96a5a5961f0d28d11861df76be7/16/0d4f094319152c5ff5ff05b3471effbc/262035445.JPG","R2013818","S","305 2351 KELLY AVENUE","VPQCE","$189,900","11/5/2015","62","1","1","512","2014","2","Y","1","$122.39","Apartment/Condo","RENY","0","2","Port Coquitlam","1","0"
