"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261520751/0/120/90/f9886930077dc53c31382ed7ffc4257e/16/009166cb63616fdd8b809610403cec36/261520751.JPG","V1105764","S","202A 2020 LONDON LANE","VWHCR","$98,000","2/16/2015","369","2","2","1,007","2008","8",,"2","$615.00","Apartment/Condo","RENR","1","5","Whistler","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050294/0/120/90/c8448763989032390e347abce4cd7a63/16/625322c79b23d8e1e657fbbe7ee15172/262050294.JPG","R2028667","S","308 505 NINTH STREET","VNWUP","$98,000","1/26/2016","6","1","1","668","1968","48","Y",,"$371.00","Apartment/Condo","AGER, PETN, RENN","1","4","New Westminster","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050835/0/120/90/7a79811fb68bb5582ab8d159b1cc63dd/16/0cece04a9729f6db585990fd25c5df66/262050835.JPG","R2029208","S","310 1948 COQUITLAM AVENUE","VPQGL","$107,000","1/25/2016","15","1","1","635","1984","32","N","1","$297.00","Apartment/Condo","PETR, RENY","1","5","Port Coquitlam","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262058299/0/120/90/dd072d09583fcf963196ebca40b3edb7/16/f44f70efcf6446588c910319d7e50782/262058299.JPG","R2036672","S","409 331 KNOX STREET","VNWSA","$129,000","2/17/2016","3","1","1","607","1973","43",,"1","$306.40","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262053145/0/120/90/1b5f6d79da5583d5d7d2fc8127d9d170/16/90048883e1ddbc6eca1f529964b94fec/262053145.JPG","R2031518","S","28 11900 228 STREET","VMREC","$134,000","2/4/2016","2","2","2","900","1983","33","N","1","$218.10","Apartment/Condo","AGER, PETN, RENR","1","5","Maple Ridge","1","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262028272/0/120/90/b76bb7cc6a7ebf4285468f8d5bdc0c73/16/9d7713cfd566e28bd20fdf911d7949a9/262028272.JPG","R2006645","S","105 22277 122 AVENUE","VMRWC","$138,000","10/7/2015","134","1","1","807","1995","21",,"2","$262.32","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036016/0/120/90/dfe4aaedfebd601dbb1ff10376fdb73d/16/22c68ebca6e6d97e8dc983a5bb5fd77d/262036016.JPG","R2014389","S","318 8120 COLONIAL DRIVE","VRI31","$142,000","11/6/2015","110","1","1","528","1979","37","N",,"$155.00","Apartment/Condo","PETN, RENY","1","3","Richmond","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050317/0/120/90/6daf54028486dd170ab70b56d3504860/16/deba0f79e2dc5167026d8f8ca7a417e9/262050317.JPG","R2028690","S","310 605 COMO LAKE AVENUE","VCQCW","$145,000","1/23/2016","12","1","1","645","1972","44","Y",,"$295.41","Apartment/Condo","PETR, RENR","1","3","Coquitlam","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043096/0/120/90/c3724bee52a2214c6c0a67bd3d478bcf/16/6c8ae213ba1df492f465116ec6c71478/262043096.JPG","R2021469","S","202 1948 COQUITLAM AVENUE","VPQGL","$145,000","12/20/2015","46","2","1","700","1982","34","N","1","$326.57","Apartment/Condo","PETY, RENY","1","5","Port Coquitlam","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044432/0/120/90/0914200769b018fadba178c84e95b227/16/74185595dd60fdfd8b72ea10188292eb/262044432.JPG","R2022805","S","105 335 CEDAR STREET","VNWSA","$145,000","1/4/2016","32","1","1","569","1983","33","Y","1","$222.40","Apartment/Condo","PETR, RENY","1","4","New Westminster","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040728/0/120/90/7bec4a0e9b12d8d0a78c75371ce5d628/16/40aa6b712e5de3f1265656e67be33a70/262040728.JPG","R2019101","S","110 2910 E PENDER STREET","VVERE","$146,000","12/3/2015","63","0","0","468","1975","41","Y","1","$198.94","Apartment/Condo","PETR, RENR","1","2","Vancouver East","0","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262051660/0/120/90/0445ee35a5d5e622eac92cf3ad6cfd85/16/61ebfbe0ddca4bfd9541c85f3da60365/262051660.JPG","R2030033","S","204 8080 RYAN ROAD","VRI72","$148,000","1/29/2016","18","3","2","1,130","1973","43",,,"$277.00","Apartment/Condo",,"1","6","Richmond","1","1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260511139/0/120/90/20a55fe6b9663443839c27ef08244866/16/fec56f703341c336a55c4762d8177ce3/260511139.JPG","V1025979","S","104 624 SHAW ROAD","VSCGB","$149,000","9/4/2013","881","1","1","633","2008","8","N","1","$133.50","Apartment/Condo","PETR, RENY","1","4","Sunshine Coast","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049926/0/120/90/4b307e0604c091ab9dd1473b190de469/16/35d4b89e73e6ba73dcef00e3dec290f6/262049926.JPG","R2028299","S","219B 2020 LONDON LANE","VWHCR","$150,000","1/22/2016","14","2","2","1,083","2008","8",,,"$706.04","Apartment/Condo",,"1","5","Whistler","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050218/0/120/90/adefa63eaff6ff152a2707b2cdbef4bf/16/4250412a83444ea5899631afff818385/262050218.JPG","R2028591","S","4 2120 CENTRAL AVENUE","VPQCE","$152,000","1/25/2016","26","1","1","695","1995","21","N","2","$193.56","Apartment/Condo","PETR, RENR","1","3","Port Coquitlam","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261968098/0/120/90/90e0b001ba5e500a810a548f94a6c7f9/16/70b1086595e6f0ec63a4594a09703dc0/261968098.JPG","V1139728","S","109 5477 WHARF AVENUE","VSCSD","$153,000","8/18/2015","188","1","1","880","1981","35","Y","1","$274.80","Apartment/Condo","PETR, RENN","0","0","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262055587/0/120/90/1641257762e7d274b3ccdd39101358aa/16/088247723e54a251e973184cfbfe102b/262055587.JPG","R2033960","S","109 6340 BUSWELL STREET","VRI60","$156,000","2/11/2016","0","2","2","930","1971","45",,"1","$430.21","Apartment/Condo","RENY","1","5","Richmond","1","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034893/0/120/90/23e7d3c35f51644bb0797378dd548caf/16/e12e888eea85b65e89dff41f65c0b195/262034893.JPG","R2013266","S","311 8011 RYAN ROAD","VRI54","$159,000","11/2/2015","115","3","2","1,077","1970","46",,"1","$626.00","Apartment/Condo","PETY, RENY","1","6","Richmond","2","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050620/0/120/90/84f9f9935fef61c2aa4e604b951f7251/16/cc07ab78eac9c7e6f22df059956d2efd/262050620.JPG","R2028993","S","104 36 E 14TH AVENUE","VVEMP","$160,000","1/25/2016","8","1","1","484","1965","51","Y",,"$297.74","Apartment/Condo","AGER, PETN, RENY","1","4","Vancouver East","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048736/0/120/90/046c66f7ab764b61905de714533f2ad0/16/242aa0fd1e5a2725e18669a07aecb02b/262048736.JPG","R2027109","S","102 6340 BUSWELL STREET","VRI60","$160,000","1/5/2016","44","2","1","861","1971","45","Y","1","$402.00","Apartment/Condo","RENY","1","5","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262030849/0/120/90/a204a8de6490967eac3e99b3623d2374/16/70ef1b0b5d9a7d3a8d60cb6efa40c1ea/262030849.JPG","R2009222","S","312 2401 HAWTHORNE AVENUE","VPQCE","$160,000","10/19/2015","118","1","1","600","1992","24","Y","1","$304.01","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262032550/0/120/90/930047e67191f346edaaac2c7eaefbd3/16/c87746e486b29ff30df9d9bde4afd630/262032550.JPG","R2010923","S","210 605 COMO LAKE AVENUE","VCQCW","$160,000","10/23/2015","128","1","1","702","1973","43",,"1","$277.79","Apartment/Condo","PETR, RENR","1","4","Coquitlam","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045249/0/120/90/bfb00fbc22cb5765611c2c19cbda833a/16/3c9bd3d77a804760a8d66d54e0b7f0a7/262045249.JPG","R2023622","S","302 55 TENTH STREET","VNWDT","$165,000","1/8/2016","34","1","1","544","1993","23","N","1","$205.95","Apartment/Condo","PETY, RENY","1","5","New Westminster","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262059768/0/120/90/52a1c45f0aeda883ff303b908c939349/16/7adeb10b103b8efc7440ee1d63bf6789/262059768.JPG","R2038141","S","209 5477 WHARF AVENUE","VSCSD","$168,000","2/10/2016","15","1","1","900","1981","35","Y","1","$274.13","Apartment/Condo","PETR, RENN","1","7","Sunshine Coast","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033111/0/120/90/18167ab92667e51b391f6df1de0f3c70/16/9508600b05d5e2c6dfd58b050f53a868/262033111.JPG","R2011484","S","308 8540 CITATION DRIVE","VRI60","$168,000","10/28/2015","101","1","1","664","1981","35",,"1","$221.59","Apartment/Condo","PETR, RENR","1","5","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262054902/0/120/90/5bfb65a862eee1b8af52d6fa5d2347d0/16/c681c0f341e4aca1236c0a3f3c15e7c9/262054902.JPG","R2033275","S","304 2268 WELCHER AVENUE","VPQCE","$169,500","2/9/2016","5","1","1","675","1997","19","Y","1","$224.48","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040301/0/120/90/9ed2028129e4238be91ef0513e1cb5be/16/e6133ca76e01635abb5d79c2017cfa74/262040301.JPG","R2018674","S","105 11595 FRASER STREET","VMREC","$169,800","12/1/2015","63","2","2","926","1991","25",,"1","$231.00","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","1","1"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044279/0/120/90/e1cabb426346a1df4d72c40176d93cc3/16/b9b6602a7f68ebe6e7bbb6a1c38f8695/262044279.JPG","R2022652","S","202 145 W 18TH STREET","VNVCL","$170,000","1/5/2016","39","1","1","659","1971","45","Y","1","$226.03","Apartment/Condo","AGER, PETN, RENN","1","4","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042885/0/120/90/09b51a3ef447c5775f45ae91a5ceaa73/16/87c0b76f1a3db14b658ebe661d56c64d/262042885.JPG","R2021258","S","413 4090 WHISTLER WAY","VWHVI","$170,000","12/19/2015","64","1","1","395","2000","16",,,"$469.34","Apartment/Condo","NO","1","2","Whistler","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261817069/0/120/90/dc8502fd831175d8d2b487d35c0af7c9/16/42f1ba66194e10b443aed11d60d3c7f4/261817069.JPG","V1128859","S","106 5768 MARINE WAY","VSCSD","$170,000","6/11/2015","255","2","1","1,082","1993","23","Y","2","$239.00","Apartment/Condo","AGER, PETR, RENR","1","6","Sunshine Coast","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049280/0/120/90/9902c2ff4fd2ba3d2189f4906f8ef3b9/16/057e0dcd420f1843274048425178c41b/262049280.JPG","R2027653","S","101 620 EIGHTH AVENUE","VNWMP","$171,000","1/22/2016","19","1","1","765","1976","40",,"1","$253.51","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037883/0/120/90/27f54f7339052bd6051d1b3fe6acb4a6/16/59127af9ca65169cc9dc8edcdd967bd0/262037883.JPG","R2016256","S","209 1011 FOURTH AVENUE","VNWUP","$172,000","11/19/2015","62","1","1","705","1976","40","Y","1","$299.87","Apartment/Condo","PETY, RENN","1","6","New Westminster","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027807/0/120/90/bb2e6546d487de5bfe6e5314193b38aa/16/e80378aa3c0fe9b448ad5a713744c046/262027807.JPG","R2006180","S","110 3883 LAUREL STREET","VBSBH","$172,000","10/5/2015","143","1","1","693","1983","33",,"1","$229.85","Apartment/Condo","PETR, RENN","1","4","Burnaby South","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048881/0/120/90/59c0a8f7819f7f0bf1c38c0cebe4064f/16/5c5fa4670f6033f6f8a0549dc7dba0ed/262048881.JPG","R2027254","S","204 1006 CORNWALL STREET","VNWUP","$174,000","1/20/2016","25","1","1","674","1981","35","N","1","$271.53","Apartment/Condo","PETR, RENY","1","4","New Westminster","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262059700/0/120/90/9e4d8e241c996e92891bbf8dc1b5f00a/16/21c4080f4adfb27ac204a9e099fbf877/262059700.JPG","R2038073","S","2 5630 TRAIL AVENUE","VSCSD","$175,000","2/20/2016","0","1","1","1,044","1991","25","N","2","$224.39","Apartment/Condo","AGER, PETR, RENR","1","6","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050160/0/120/90/463ccca6a31df9e08a74fd4088a14583/16/aef6f952e32b63293b09b05f2cd3cf64/262050160.JPG","R2028533","S","206 11980 222 STREET","VMRWC","$175,000","1/25/2016","17","2","1","1,020","1989","27","N",,"$280.30","Apartment/Condo","PETR, RENR","1","6","Maple Ridge","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037382/0/120/90/e06ba996c266f72f051271297c65509d/15/b783824c5bca549852172306726cb5d8/262037382.JPG","R2015755","S","305 3737 BARTLETT COURT","VBNSH","$175,000","11/13/2015","82","1","1","673","1977","39","Y","1","$287.00","Apartment/Condo","PETR, RENN","1","4","Burnaby North","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262049247/0/120/90/791813a01a958b9e434279b1cf790047/16/ae5428f111ebcdcc0f48c5bd9462cb57/262049247.JPG","R2027620","S","PH 12 760 KINGSWAY STREET","VVEFR","$175,000","1/21/2016","21","0","1","423","1997","19","Y","1","$149.46","Apartment/Condo","PETR, RENR","1","3","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262050080/0/120/90/b965862dce29b4c8d97964ae1edbca01/16/3e21e00ae36bf66332e0396c5e29aad9/262050080.JPG","R2028453","S","206 11963 223 STREET","VMRWC","$176,500","1/26/2016","7","2","2","1,059","1990","26",,"1","$265.50","Apartment/Condo","PETR, RENN","1","7","Maple Ridge","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048362/0/120/90/e68be090e30c3cf3171e08bcfc0a97fe/16/baa3b093e0755a29fbe69294ed39468c/262048362.JPG","R2026735","S","315 6655 LYNAS LANE","VRI21","$177,000","1/20/2016","15","1","1","711","1983","33",,"1","$291.02","Apartment/Condo","NO","1","6","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262047084/0/120/90/3cb05a94b1263e9389a94b437a9e0f9f/16/4246c5aa3489f225a74a10a6c809f9ed/262047084.JPG","R2025457","S","206 1040 FOURTH AVENUE","VNWUP","$178,000","1/15/2016","29","1","1","800","1977","39","Y","1","$335.34","Apartment/Condo","PETN, RENN","1","4","New Westminster","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039451/0/120/90/00c170b17554328fe9898e194c30c634/16/043a50ab2d34f90889f4d62820f43631/262039451.JPG","R2017824","S","102 8040 RYAN ROAD","VRI54","$178,500","11/26/2015","85","3","1","1,089","1975","41","N","1","$425.73","Apartment/Condo","PETN, RENY","1","7","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261968186/0/120/90/3e86b112b39f6f222686bed6fc5374e3/16/d8255d2f63f1fce4e998932dff84ae21/261968186.JPG","V1139744","S","502 4090 WHISTLER WAY","VWHVI","$178,800","8/17/2015","185","0","1","409","2000","16",,,"$0.00","Apartment/Condo","PETR","0","0","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262055042/0/120/90/2fc948794048b7f29ce070c05ce46f51/16/91a93f89ece139fe7b526a0044148ddc/262055042.JPG","R2033415","S","209 4369 MAIN STREET","VWHVI","$179,000","2/9/2016","15","0","1","383","1997","19",,"1","$469.52","Apartment/Condo","RENY","0","0","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048379/0/120/90/67b764ebb09f2cdb27a3f499b55fee08/16/b1a170aafb6af0f060179d46539bb790/262048379.JPG","R2026752","S","106 6651 MINORU BOULEVARD","VRI60","$180,000","1/20/2016","38","1","1","738","1974","42",,"1","$265.03","Apartment/Condo","AGER, PETN, RENN","1","4","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262053389/0/120/90/c518e504e51b5c2eafb545bde61a9970/16/73113380b1ede20299bf6e40b463fb3e/262053389.JPG","R2031762","S","301 9280 SALISH COURT","VBNSH","$180,000","1/31/2016","7","1","1","689","1977","39","Y","1","$276.00","Apartment/Condo","PETN, RENN","1","4","Burnaby North","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034930/0/120/90/b3241e090406433c4520e1b89a475aea/16/93b88ac4b6f97afee9e835f2068d91de/262034930.JPG","R2013303","S","316 8231 GRANVILLE AVENUE","VRI60","$180,000","11/5/2015","92","1","1","653","1979","37","N","1","$186.58","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262052985/0/120/90/092c4b669b5204947ecf29cb6ff19793/16/8e7d2134c06b1764591e719aaef80b09/262052985.JPG","R2031358","S","212 22277 122 AVENUE","VMRWC","$180,000","2/1/2016","20","2","2","1,062","1995","21","Y","2","$332.37","Apartment/Condo","NO","1","5","Maple Ridge","2","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262058718/0/120/90/f4d09103c8413db6f9a7b69f45779f12/16/89d93dfa24b07d8aa69162931aeda160/262058718.JPG","R2037091","S","A308 40100 WILLOW CRESCENT","VSQGE","$184,900","2/19/2016","3","1","1","585","1992","24","Y","1","$182.01","Apartment/Condo","PETR, RENR","1","4","Squamish","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262048677/0/120/90/6deac28471619e54ab568375e76f6a12/16/bd78dda4ab100772dc4d00975ea37262/262048677.JPG","R2027050","S","102 99 BEGIN STREET","VCQML","$186,000","1/21/2016","19","1","1","635","1989","27","Y","1","$218.97","Apartment/Condo","PETR, RENR","1","5","Coquitlam","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262045894/0/120/90/733ef5ac42ff713005a7a4ff9d2bc38b/16/c04548ad9bfd6e3c2bd44d3991ddd756/262045894.JPG","R2024267","S","202 1190 EASTWOOD STREET","VCQNC","$186,900","1/11/2016","23","1","1","684","1995","21","Y","1","$300.67","Apartment/Condo","PETR, RENR","1","5","Coquitlam","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262021629/0/120/90/c825531a6c5c3e058b0f718220c8e55b/16/fc9582b1a2e0f642ee7404d31f572a27/262021629.JPG","V1143707","S","702 1128 W HASTINGS STREET","VVWCB","$187,000","9/9/2015","165","1","1","327","2000","16",,,"$13.02","Apartment/Condo","PETR","1","3","Vancouver West","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261808345/0/120/90/42572a9259bfba8ba1c1fb6debaf8ae4/16/66f3dfcd16bdd7348eae4278aa33dedd/261808345.JPG","V1128241","S","504 12148 224TH STREET","VMREC","$187,500","6/8/2015","248","1","1","935","1999","17","N","1","$204.95","Apartment/Condo","AGER, PETR, RENN","1","6","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262059581/0/120/90/cdf585af21575c38ecdd9d61ac0115b8/16/e8d8db19e5a76d91619656cb035d5b6d/262059581.JPG","R2037954","S","103 22150 DEWDNEY TRUNK ROAD","VMRWC","$187,800","2/22/2016","6","1","1","786","2007","9","Y","1","$184.28","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","1","0"
