"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262101800/0/120/90/69e9f02236fe4810ec46d58647bc0935/16/9c4ff45bd842811ed0691bfdbc1df5e6/262101800.JPG","R2080173","S","5W1 8191 RIVER ROAD","VRI12","$250,000","6/13/2016","107","2","2","1,073","1976","40","1.00",,"1","HOUSE","FLOAT","8","Richmond","1","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262132639/0/120/90/80e4823a95a74eeb169d768e02d5352f/16/0c02ace566e22152ddb285b3fdcc51a4/262132639.JPG","R2111012","S","101 518 SHAW ROAD","VSCGB","$299,000","9/20/2016","1","2","1","845","2012","4","0.00","0","1","TWNHS","EUNIT, GUNIT","7","Sunshine Coast","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125352/0/120/90/acd871628d1788847687fc676b5c10af/16/2f4fdbfbb22cbc262cac70a05cc4dd8c/262125352.JPG","R2103725","S","Lot 5 THE GROVE ROAD","VSCGM","$310,000","8/22/2016","36","1","0","400","2015","1","164.00","1165","0","RECRE","2ST","2","Sunshine Coast","0","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262120097/0/120/90/d29fbce97008f35a2a6ab56102ded232/16/1abd1d6126bfec83f43c13a9015951c3/262120097.JPG","R2098470","S","647 MARTIN ROAD","VSCGB","$310,000","8/6/2016","29","1","1","627","1935","81","50.00","130","1","HOUSE","RANBG","5","Sunshine Coast","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128495/0/120/90/510617ddd92ebc803c5b0426a5b153b4/16/e674fed7fd1c29dce215323fea7a6389/262128495.JPG","R2106868","S","12777 MAINSAIL ROAD","VSCPE","$335,000","9/7/2016","16","3","1","950","1982","34","70.00",,"1","HOUSE","RANBG","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262106714/0/120/90/1f3d88165d8f55bb4615d65bd069e958/16/8c36a7d5df650bcd693872eca229df02/262106714.JPG","R2085087","S","2 3871 RIVER ROAD","VLDPG","$350,000","6/25/2016","70","2","1","1,414","1982","34","0.10","0","1","HOUSE","FLOAT","7","Ladner","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262119593/0/120/90/2a23fd90e6869c847b6c323092b01215/16/ec7ad5e094639054fbed5a6ef3906a73/262119593.JPG","R2097966","S","11814 220 STREET","VMRWC","$360,000","8/4/2016","31","2","1","1,000","1953","63","68.00",,"1","HOUSE","1ST","3","Maple Ridge","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126078/0/120/90/de647f42cc9a2861d3810bec1ba0d9c6/16/d1d147ab6d8b3cbf747422dac76c829c/262126078.JPG","R2104451","S","5744 MERMAID STREET","VSCSD","$373,000","8/29/2016","1","3","2","1,521","9999","999","63.00","122","1","HOUSE","1ST, RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262113884/0/120/90/18cb466ae1788ed6be79c556de7966d6/16/1c6f5fdf67590ac76624a7c98a896463/262113884.JPG","R2092257","S","13032 NARROWS ROAD","VSCPE","$380,000","7/18/2016","48","3","1","1,425","1960","56","286.00","167","1","HOUSE","2ST","7","Sunshine Coast","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262091465/0/120/90/e075548c6886c4445032a0f11315d545/16/98c59a9044bfdad6f37bd7381da09a0e/262091465.JPG","R2069838","S","5779 PEBBLE CRESCENT","VSCSD","$406,500","5/16/2016","108","4","3","2,080","1974","42","54.00","110","2","HOUSE","2ST","10","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117108/0/120/90/5c2e9425d19005b748d07666e85e9e89/16/4721e93d70f9cfa59861bae02587db66/262117108.JPG","R2095481","S","263 MARINERS WAY","VISMA","$409,900","7/25/2016","42","4","3","3,292","1974","43","0.00",,"2","HOUSE","RBBMT","10","Islands-Van. & Gulf","3","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130066/0/120/90/c67efc881d18c9e563dfc91b2f1c1ad6/16/3baf84b5aa13c7f195f2b4bf08d4fce7/262130066.JPG","R2108439","S","6227 SITKA ROAD","VSCSD","$419,901","9/13/2016","0","3","2","1,533","2016","0","63.90","12701","1","HOUSE","RANBG","6","Sunshine Coast","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262105737/0/120/90/03a37780a7a742dc25ca1569ad029419/16/b6accd530d89d3025874dff6d4253454/262105737.JPG","R2084110","S","DL 8502 ANDERSON LAKE","VPEDY","$420,000","6/21/2016","78","2","1","800","1971","45",,,"1","RECRE","2ST","4","Pemberton","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117138/0/120/90/9769a155e7410f97a474c56cfd4890d0/15/70fd309ab07beff87ca78846167050b2/262117138.JPG","R2095511","S","20674 WESTFIELD AVENUE","VMRSW","$427,000","7/26/2016","56","2","1","1,001","1936","80","60.00","120","1","HOUSE","RBLFT","4","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128831/0/120/90/239b757f0a25dffe79e62f11d650afc7/16/8f6072b448775121393d9e9421fb30af/262128831.JPG","R2107204","S","12718 WARNOCK ROAD","VSCPE","$432,500","9/7/2016","2","3","2","1,825","2005","11","80.00","156 avg.","1","HOUSE","1ST+","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127352/0/120/90/a7b24a6638f4afc07bbf6887b646efee/16/eacbea6aafb73c9a2053af4cf160638f/262127352.JPG","R2105725","S","5926 SANDYHOOK ROAD","VSCSD","$434,500","9/5/2016","7","3","2","1,828","1980","36","70.00","177","1","HOUSE","2ST","9","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127078/0/120/90/c3b3d137edecf79fe3ecbf3569c4fc50/16/6f760d8042d729c00212f458f211dd29/262127078.JPG","R2105451","S","159 PRATT ROAD","VSCGB","$449,000","8/30/2016","7","5","2","2,257","1980","36","76.00","143","1","HOUSE","2ST","11","Sunshine Coast","2","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124392/0/120/90/3c857d93fcb877c7f49453cd49f98a50/16/aa2b96a9d8f04824f7b86a897edddb3e/262124392.JPG","R2102765","S","11996 DOVER STREET","VMRWC","$450,000","8/19/2016","25","4","1","1,869","1956","60","86.00","144","1","HOUSE","RBBMT","8","Maple Ridge","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131254/0/120/90/66ac91eeeaedfdb0c5b3d53f518a91fb/16/3bbc8bd30cc501c44b4c405382fd30f3/262131254.JPG","R2109627","S","1044 GODDARD ROAD","VSCGB","$472,152","9/17/2016","12","3","2","1,408","2016","0","45.00","105","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131026/0/120/90/53ef7a4170fb61700119975632c7425b/16/03145786d243fef948f8f757c32923d0/262131026.JPG","R2109399","S","20309 CHIGWELL STREET","VMRSW","$474,000","9/16/2016","4","2","1","1,333","1930","86","60.00","120","1","HOUSE","1ST+","9","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127485/0/120/90/f69a42bb7883d7bcc043c0863d5c7e85/16/966d7479fde78d14695381700a3c6899/262127485.JPG","R2105858","S","1039 GODDARD ROAD","VSCGB","$476,095","9/6/2016","1","3","2","1,515","2016","0","50.00","98","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129750/0/120/90/08abd482f2198e54d0bb7e25ab8203d7/16/44167a3a646519aa3488aed54baec8ab/262129750.JPG","R2108123","S","7459 FRONTIER STREET","VPEPE","$479,000","9/9/2016","8","2","1","987","1995","21","66.00","132","1","HOUSE","RANBG","3","Pemberton","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130159/0/120/90/369cbc703eaeab3c78dece427bd01d4e/16/03d8479e65ce158b4d048edce55c7574/262130159.JPG","R2108532","S","566 SEAVIEW ROAD","VSCGB","$480,000","9/8/2016","10","1","1","550","1940","76","0.00",,"1","HOUSE","1ST","4","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262120380/0/120/90/7df1ead13d8c2c63e4d9e68806606916/16/081b663008ee0b4fa1b997025d64bdf1/262120380.JPG","R2098753","S","1735 JENSEN ROAD","VSCGB","$495,000","8/8/2016","45","5","3","2,248","1991","25","65.00","151","2","HOUSE","2ST","12","Sunshine Coast","3","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262118059/0/120/90/6b89d55f238d5daa2081c34748fa45f0/16/4e82668daff89b101d9294fac638ee1a/262118059.JPG","R2096432","S","1095 MARINE DRIVE","VSCGB","$495,000","7/30/2016","58","2","2","1,728","1976","40","50.00","140","1","HOUSE","RBBMT","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262113447/0/120/90/fd9c003ff2df8027c866389d40bb69b8/16/8d7cc28d7db35102bd7786a14a3a0b0d/262113447.JPG","R2091820","S","5112 ANNA ROAD","VSCSD","$497,500","7/16/2016","47","5","3","2,520","1970","46","100.00","135","2","HOUSE","2ST","13","Sunshine Coast","2","1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262114715/0/120/90/d60deefdc30243a9332ccfb386a2238b/16/55493ef82bc5d19f39cda429ed4c3e43/262114715.JPG","R2093088","S","1317 EAGLECLIFF ROAD","VBDBD","$500,000","7/18/2016","50","3","2","2,006","9999","999","66.00","165","2","HOUSE","2ST","9","Bowen Island","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262073316/0/120/90/6d5a7908e7e7cdf7c863342687e3ed48/16/2b37fb071e2a1569147a7fadfc7949ca/262073316.JPG","R2051689","S","5382 SEACREST ROAD","VSCHB","$510,000","3/29/2016","160","2","2","1,400","1980","36","95.00","300","1","MNFLD","RANBG","6","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116037/0/120/90/98d9e7e5a27df1cfe0bf04c0da3f42ff/16/4e147692b5526dd4a4f0ee777a594e6e/262116037.JPG","R2094410","S","540 ARBUTUS DRIVE","VISMA","$510,000","7/21/2016","46","3","1","985","9999","999","87.00","155.45","1","HOUSE","1ST","7","Islands-Van. & Gulf","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262120456/0/120/90/18444c4e4190919b11a22f7db2d92935/16/ab79cc123510a701296f3f06d5589ace/262120456.JPG","R2098829","S","23611 DEWDNEY TRUNK ROAD","VMREC","$515,000","8/4/2016","50","3","3","2,147","2004","12","0.00",,"1","HOUSE","2BSMT","6","Maple Ridge","2","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125518/0/120/90/2c07c8b372f520bc49b13eae5dbbb2df/15/50eb3fd073c60e5ee964141021f55837/262125518.JPG","R2103891","S","20194 116B AVENUE","VMRSW","$515,000","8/26/2016","17","3","2","1,116","1989","27","100.70","39.30","1","HOUSE","RANBG","7","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127086/0/120/90/176b62cefbe02ae319044bb3511c3292/16/c7b6098af8ea1a80aacbb74cfc690114/262127086.JPG","R2105459","S","6079 FAIRWAY AVENUE","VSCSD","$522,000","9/3/2016","19","4","3","1,964","2005","11","80.00","100.","1","HOUSE","2ST","11","Sunshine Coast","2","1"
