"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261895887/0/120/90/58ed49f01a13e2b356ce735f61dd25b4/16/e049b75170ba21a2f24d0ab525ad0089/261895887.JPG","V1134753","S","56 2170 PORT MELLON HIGHWAY","VSCGB","$26,500","7/14/2015","310","2","1","510","1992","24",,,"1","MANUF","MANUF","4","Sunshine Coast","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262070849/0/120/90/06e6b461b4551cf1691a603a82d59aa8/16/3d94e9a24febcf02154d7b6465f11596/262070849.JPG","R2049222","S","42 21163 LOUGHEED HIGHWAY","VMRWC","$32,500","3/23/2016","42","2","1","684","1968","48",,,"1","MANUF","MANUF","8","Maple Ridge","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262060520/0/120/90/9993d3730453ea5fb3e6886c4e18a021/16/58a83a3cb0f987d899131ab63fbc66de/262060520.JPG","R2038893","S","28 21163 LOUGHEED HIGHWAY","VMRSW","$38,000","2/24/2016","72","2","1","720","1971","45",,,"1","MANUF","1ST","5","Maple Ridge","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262074974/0/120/90/d7905705c70c63214eb6aa230be060d2/16/4e36be2afded9bd3f669e7305eca52c7/262074974.JPG","R2053347","S","32 12868 229 STREET","VMREC","$55,000","4/4/2016","39","2","1","720","1970","46",,,"1","MANUF","MANUF","4","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262091731/0/120/90/3dbe5ee1f9080f76bbd6efd1814c56e2/16/b263455936d31e6784118a4ffa187dcb/262091731.JPG","R2070104","S","23287 CALVIN CRESCENT","VMREC","$60,000","5/12/2016","5","3","1","900","1967","49",,,"1","MANUF","MANUF","6","Maple Ridge","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261856132/0/120/90/7abf633cab8db2d4d75e9edeab30d98c/16/d831c2815a29ef28aea730566b85dd5e/261856132.JPG","V1131583","S","239 201 CAYER STREET","VCQML","$68,000","6/29/2015","316","3","1","1,152","1972","44","0.00",,"1","MANUF","1ST, RANBG","8","Coquitlam","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262095449/0/120/90/e8a2e03f30fcc19cdd76a93a27009206/16/0f287d034d810b2d2e357e16135ed725/262095449.JPG","R2073822","S","208 201 CAYER STREET","VCQML","$82,000","5/26/2016","4","2","1","1,038","1971","45",,,"1","MANUF","1ST","6","Coquitlam","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262066672/0/120/90/5db8e992f551c368d23cc4d21016bdbd/16/db464c4ed57b7950b7e2d475848e025e/262066672.JPG","R2045045","S","39 40157 GOVERNMENT ROAD","VSQGE","$85,000","3/11/2016","58","2","1","952","1975","41",,,"1","MANUF","MANUF","7","Squamish","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262085312/0/120/90/e4b8801d84d11283f806e57405d6b4fb/16/c17e8326b52ffd5b44dceba2428094e6/262085312.JPG","R2063685","S","6 1413 SUNSHINE COAST HIGHWAY","VSCGB","$92,500","4/28/2016","15","3","1","1,232","1971","45",,,"1","MANUF","1ST","8","Sunshine Coast","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262079295/0/120/90/d3be7029e18ebf3bd3aab1283eedbaee/16/e0cedc5e3d08081888b0cfe4a54eccc4/262079295.JPG","R2057668","S","108 201 CAYER STREET","VCQML","$98,500","4/14/2016","21","2","1","1,096","1972","44",,,"1","MANUF","RANBG","7","Coquitlam","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262092460/0/120/90/4ee703a6934856e5b848464d4d3776dc/16/8c70f7b1010611144d9c3b26cd2b67b6/262092460.JPG","R2070833","S","1580 TITALSHEN AVENUE","VSCSD","$117,000","5/16/2016","1","4","2","1,320","1975","41","86.00","94.00","1","MNFLD","MANUF","7","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262086448/0/120/90/0b72c5533d11ed7b173636e2a2d12ba0/16/989a7fb8ad93575f6a4ec516ad44a58a/262086448.JPG","R2064821","S","26 5575 MASON ROAD","VSCSD","$123,000","5/2/2016","4","2","1","840","1993","23",,,"1","MANUF","MANUF","5","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262093488/0/120/90/b967aa55e9bd223e600c6948ee66375b/16/66f50ad7bfde04db132233c4038a665e/262093488.JPG","R2071861","S","#40 4116 BROWNING ROAD","VSCSD","$159,000","5/21/2016","10","2","2","1,344","1990","26",,,"1","MANUF","1ST","7","Sunshine Coast","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261772799/0/120/90/869c65e18efc4b55915773c9ac213743/16/5fe2b9e3bcaf600e6841055e79b289bd/261772799.JPG","V1125468","S","5048 JOHNSTONE ROAD","VSCPE","$159,000","5/22/2015","363","0","1","384","1970","46","0.00",,"1","RECRE","1ST","3","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262079925/0/120/90/1fc14422288758347d8a3b1e9851b640/16/87580271dc09947ee474ae42971e0382/262079925.JPG","R2058298","S","7949 SOUTHWOOD ROAD","VSCHB","$161,250","4/15/2016","19","0","0","540","9999","999","80.00",,"0","OTHER","1ST","1","Sunshine Coast","0","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262073270/0/120/90/44f844d2019222b3f1fd1772a28485c2/16/82805e50af937606dbdbea3de7f230b9/262073270.JPG","R2051643","S","1440 STURDIES BAY ROAD","VISGL","$163,000","3/28/2016","43","1","1","498","9999","999","132.00","303","1","HACR","RANBG","2","Islands-Van. & Gulf","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262081758/0/120/90/085925818e37119fd9adda2510a94e29/16/0855fe855bd4b51fc0482e4d3d717c6b/262081758.JPG","R2060131","S","630 STEWARD DRIVE","VISGL","$169,000","4/19/2016","28","1","1","690","1980","36","200.00","241","1","HACR","RANBG","6","Islands-Van. & Gulf","1","0"
