"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262205585/0/120/90/12b84d102d6ff541cf661a14b150d973/16/bf78c60b9f52ebc42ec76084cc777b8a/262205585.JPG","R2183958","S","307 1040 PACIFIC STREET","VVWWE","$410,000","7/4/2017","6","1","1","508","1981","36","Y","0","$243.92","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239593/0/120/90/07b982bc4dcc4e955d78d038c10ed2da/16/3ae3965b37fbc2a016699ea5fa8ee002/262239593.JPG","R2217966","S","205 1940 BARCLAY STREET","VVWWE","$411,000","10/30/2017","1","0","1","401","1959","58","Y",,"$222.86","Apartment/Condo","PETR, RENR"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262213848/0/120/90/94344113a005765f3ff00dc95d69fe7c/16/9660102eab021831bb503b11fe34ef5d/262213848.JPG","R2192221","S","411 1040 PACIFIC STREET","VVWWE","$420,000","7/26/2017","13","1","1","508","1982","35","Y",,"$243.92","Apartment/Condo","PETR, RENR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239390/0/120/90/60ee8f519a15131f629de882b5d74b5f/16/39ca11fe4d7ac63b52f89a40eae994d2/262239390.JPG","R2217763","S","413 138 E HASTINGS STREET","VVEDT","$425,000","10/27/2017","5","1","1","483","2015","2","N","1","$163.47","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262225804/0/120/90/9b9493b169af11a3ac7e3f92c08914ab/16/f6454821f2785d21eea6664944eb94a7/262225804.JPG","R2204177","S","1202 1100 HARWOOD STREET","VVWWE","$425,000","9/11/2017","4","1","1","618","1966","51",,,"$434.79","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212201/0/120/90/9c63d99e6866befc623b7229a864f931/16/fe5a7804e0c6c8d5b73fa19072025a98/262212201.JPG","R2190574","S","1901 1330 HARWOOD STREET","VVWWE","$428,000","7/21/2017","7","1","1","620","1970","47","Y","1","$304.83","Apartment/Condo","PETN, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211392/0/120/90/7243ae56bd93b3cc9e2fb3f9e22b9d5d/16/8d64f85f9956ac9cd477588ef7cf30bd/262211392.JPG","R2189765","S","111 1940 BARCLAY STREET","VVWWE","$430,000","7/19/2017","6","0","1","428","1959","58","Y","1","$244.16","Apartment/Condo","PETR, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212376/0/120/90/913a548da3417f30110bebe661f18b21/16/1581a1ad1e6178ce4863e2165bd2da3a/262212376.JPG","R2190749","S","204 910 BEACH AVENUE","VVWYA","$435,000","7/21/2017","13","0","1","442","1997","20","N","1","$260.48","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262203967/0/120/90/472ea9abd95f0146562298706d9822b8/16/e5b5f48ae8b75c2c3cb8a058ef23590a/262203967.JPG","R2182340","S","406 910 BEACH AVENUE","VVWYA","$440,000","6/26/2017","11","0","1","369","1997","20","N","1","$217.38","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262182620/0/120/90/95af8dd6ae19aa90e9b55f2bad9d2760/16/e6e71898285acc242a36bbd8ea810451/262182620.JPG","R2160993","S","103 1050 JERVIS STREET","VVWWE","$445,000","5/1/2017","83","1","1","575","1955","62","Y","0","$264.38","Apartment/Condo","PETR, RENR"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262217011/0/120/90/75929ade93b8415d7fc27ee0650b6a05/16/a0aa06d77eb9b2c0e7dab038a8f93777/262217011.JPG","R2195384","S","604 1108 NICOLA STREET","VVWWE","$445,000","8/8/2017","7","1","1","507","1978","39","Y","1","$278.20","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220924/0/120/90/1df6e698bc3279f1d09f9f32a61e173c/16/7ce60cd1c0e238a53c8dbe1e033f028e/262220924.JPG","R2199297","S","909 1367 ALBERNI STREET","VVWWE","$448,000","8/22/2017","15","0","1","396","1999","18","Y","1","$212.45","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262221567/0/120/90/2c3d97c75a71f6c287f75604965e65d6/16/a9a59b01471cbb50d592a40d5e37b2fc/262221567.JPG","R2199940","S","314 1040 PACIFIC STREET","VVWWE","$448,000","8/23/2017","2","1","1","524","1982","35","Y",,"$251.67","Apartment/Condo","PETR, RENR"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262233503/0/120/90/379400f3b02bdfa52faa11a0c8079a6b/16/2d0b7ff9c54fdcfee40eb2e53f33551c/262233503.JPG","R2211876","S","207 370 CARRALL STREET","VVEDT","$450,000","10/3/2017","8","1","1","531","2011","6","Y","0","$262.22","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262246417/0/120/90/63c15c32d1825f020982e00f2faf9180/16/1f54cc6b7e4b16a856c9e0c0d4fbc1fa/262246417.JPG","R2224790","S","1806 1238 SEYMOUR STREET","VVWDT","$450,000","11/27/2017","8","0","1","371","1996","21","Y","0","$170.91","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262224157/0/120/90/fc6a2e09587e14e06a08b1554779963b/16/b917eb39c2f3876d75e088efcf267eac/262224157.JPG","R2202530","S","801 1967 BARCLAY STREET","VVWWE","$460,000","9/3/2017","1","0","1","428","1970","47","Y","1","$256.31","Apartment/Condo","PETY, RENR"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262246075/0/120/90/83684c77e7ffe3d5204b154d4146b8ae/16/9dce9496926d8d4f0b4cb00d6e63fe60/262246075.JPG","R2224448","S","1606 1850 COMOX STREET","VVWWE","$462,500","11/23/2017","7","1","1","648","1968","49","Y",,"$332.00","Apartment/Condo","PETR, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262242999/0/120/90/8b096461cfdc18c595aede3475d19c5b/16/1b344bd761a5bd3193eee47beae9d7b9/262242999.JPG","R2221372","S","212 1940 BARCLAY STREET","VVWWE","$463,000","11/10/2017","11","0","1","401","1959","58","N",,"$228.53","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248273/0/120/90/c1f077f71034add9bf310ccf89c52d45/16/08cb5a29ff664b7470e7309105159032/262248273.JPG","R2226646","S","407 370 CARRALL STREET","VVEDT","$470,000","12/5/2017","6","1","1","532","2011","6","Y",,"$262.22","Apartment/Condo","PETY, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262218913/0/120/90/b41df6d13641e3b6a4c98e6ab14b551a/16/f8c20f1714a7320d31b8fa54cf498fa9/262218913.JPG","R2197286","S","309 1331 ALBERNI STREET","VVWWE","$470,000","8/10/2017","8","0","1","396","1999","18","Y","1","$212.75","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262224375/0/120/90/13e31e05c052a56433d9e2c1683e284d/16/7c1f189112f54d33a240aca5a69b0485/262224375.JPG","R2202748","S","1505 1003 BURNABY STREET","VVWWE","$470,000","9/6/2017","6","0","1","400","1999","18","Y","1","$237.72","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262201171/0/120/90/b6eac6ae8e596054b8a1e25cf07a8ab2/16/930df53634aee840b9c7cb1abc6f5e61/262201171.JPG","R2179544","S","601 438 SEYMOUR STREET","VVWDT","$470,000","6/19/2017","38","1","1","536","1996","21","Y",,"$375.03","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262207570/0/120/90/049ec59587766eee38b359c1377d6649/16/cd9773eda0b4120343a2db7b8921902b/262207570.JPG","R2185943","S","1204 1146 HARWOOD STREET","VVWWE","$470,000","7/7/2017","45","1","1","466","1973","44","Y","1","$241.00","Apartment/Condo","PETN, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262231180/0/120/90/174b958cea7240efccd9cd879ec0ea44/16/99616d4a249897711eefce0d1e76b3d0/262231180.JPG","R2209553","S","210 189 KEEFER STREET","VVEDT","$470,000","9/26/2017","7","1","1","456","2015","2","Y","0","$234.51","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220270/0/120/90/97d8e4ab2be67c7dbf9fdc5d0a657e76/16/b754c2787f5c53177b0d3245e680bb37/262220270.JPG","R2198643","S","302 1188 RICHARDS STREET","VVWYA","$475,000","8/21/2017","8","0","1","411","1995","22","N","1","$142.00","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262236935/0/120/90/a811604e16d8d2455575384c15f416e1/16/8e0f9b3982dc1c39125d6ddc3c79fef9/262236935.JPG","R2215308","S","314 989 NELSON STREET","VVWDT","$477,000","10/17/2017","1","1","1","620","1995","22",,,"$384.00","Apartment/Condo","PETR, RENY"
