"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158104/0/120/90/f6e548f38164f0a8b5af50ea4abb92eb/16/b217477ccd770933950c545357982c7a/262158104.JPG","R2136477","S","900 433 ROBSON STREET","VVWDT","$165,000","1/30/2017","8","1","1","469","1999","18","N",,"$298.60","Apartment/Condo","RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150079/0/120/90/5ebf929280ebbba461cab111fd25c5e5/16/a8c000b1655d074222f41bce7d6683ee/262150079.JPG","R2128452","S","1814 838 HAMILTON STREET","VVWDT","$178,000","12/29/2016","48","1","1","439","1995","22",,"0","$423.38","Apartment/Condo","RENY"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145044/0/120/90/3de5754fb36cb374f1e8f8e02d44396a/16/073e54b9c5526aacda2679159b897373/262145044.JPG","R2123417","S","607 1128 W HASTINGS STREET","VVWCB","$220,000","11/13/2016","109","1","1","198","2000","17",,,"$10.00","Apartment/Condo","PETY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158776/0/120/90/9fd7711b9209929c76b7cb9328cc5085/16/d0548a47f5e20139a0a64987edd8ef78/262158776.JPG","R2137149","S","402 1251 CARDERO STREET","VVWWE","$225,000","2/6/2017","19","1","1","592","1968","49","Y","0","$358.00","Apartment/Condo","AGER, PETN, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159090/0/120/90/fc1f56ae06bf18dd5473be0651c4ae03/16/0c1244e83d3e4bd45a72fff5b2a5b80f/262159090.JPG","R2137463","S","1707 1251 CARDERO STREET","VVWWE","$228,000","2/7/2017","10","1","1","505","1968","49","Y","1","$287.00","Apartment/Condo","AGER, PETN, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160096/0/120/90/1cb497b2a9dbe545eab3c377b7916042/16/08b0a196b8f14e428943bcbd3f3c9041/262160096.JPG","R2138469","S","503 1251 CARDERO STREET","VVWWE","$235,101","2/14/2017","2","1","1","592","1968","49","Y","1","$358.00","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159632/0/120/90/83fb4ac4af44dd20e563e79fb4a51b68/16/be42ade7a1c4547eb3f10580e3c311ae/262159632.JPG","R2138005","S","1108 1100 HARWOOD STREET","VVWWE","$260,000","2/9/2017","5","0","1","433","1966","51",,,"$302.02","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153343/0/120/90/3f8e3b606e4e80105429d25126ec83a6/16/2f6c4149077ae5005482f14bbe16e692/262153343.JPG","R2131716","S","306 1330 HARWOOD STREET","VVWWE","$260,000","1/16/2017","3","0","1","430","1970","47","Y","1","$206.95","Apartment/Condo","PETR, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156870/0/120/90/09c8a78a4178c565746f773c61e4b118/16/444668b79fe78c435e4f5dba4cebfa4c/262156870.JPG","R2135243","S","1821 1128 W HASTINGS STREET","VVWCB","$270,000","1/30/2017","3","0","1","362","1997","20",,,"$19.42","Apartment/Condo","PETN, RENN"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262182691/0/120/90/84ddf8410723760dc99fa3a1e3c2e033/16/82a9b75e3ef3a1259d9533e309a29c3f/262182691.JPG","R2161064","S","1105 1250 BURNABY STREET","VVWWE","$280,000","5/1/2017","11","0","1","430","1968","49",,,"$407.82","Apartment/Condo","PETN, RENY"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/63ed1da6b1b960795b2d411bf69cfae5/NoPhotoAvailable.jpg","R2135165","S","908 1250 BURNABY STREET","VVWWE","$289,000","1/30/2017","1","1","1","430","1968","49","Y","1","$407.82","Apartment/Condo","PETN, RENY"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158932/0/120/90/49608618bd903481534368a495029c9c/16/72245f028ef6966caf8510da1c0a5d73/262158932.JPG","R2137305","S","304 1975 PENDRELL STREET","VVWWE","$295,000","2/7/2017","3","0","1","420","1957","60","Y","1","$253.15","Apartment/Condo","PETN, RENN, SMKG"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157646/0/120/90/3064f65a3ddd45ecf9909105923377e9/16/b1b2719a5c8b230710c528d65095ecf4/262157646.JPG","R2136019","S","107 1250 BURNABY STREET","VVWWE","$299,000","2/1/2017","15","1","1","582","1966","51",,"0","$551.75","Apartment/Condo","PETN, RENY"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155069/0/120/90/e073fa4812268bb5a04ef19b80e6ea7a/16/0fbbce0258e4928886e41c958d390831/262155069.JPG","R2133442","S","103 1250 BURNABY STREET","VVWWE","$304,800","1/23/2017","9","1","1","625","1966","51","N",,"$583.18","Apartment/Condo","PETN, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262167238/0/120/90/543bd6b1e3b2ae58fc3ba073e7e26e42/16/c152c955fbc3242f3edabaa228beb3d7/262167238.JPG","R2145611","S","704 1219 HARWOOD STREET","VVWWE","$305,500","3/9/2017","8","1","1","596","1969","48","N","0","$336.04","Apartment/Condo","PETN, RENY"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262188486/0/120/90/e5a9f1a156b74dad1b04b7d274e2e5c4/15/2f76367dc5fcbe23ea64ede04ad29646/262188486.JPG","R2166859","S","1003 1534 HARWOOD STREET","VVWWE","$310,000","5/12/2017","10","1","1","550","1967","50",,"0","$541.35","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165657/0/120/90/5ca22919a3918b90dd5d0b6bf3ebb0a3/16/e79bc60a27707c87d8cdfab55589e09b/262165657.JPG","R2144030","S","206 1720 BARCLAY STREET","VVWWE","$311,000","3/6/2017","8","1","1","580","1970","47","Y","1","$425.00","Apartment/Condo","PETN, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262187543/0/120/90/9fdec26dcaa621c47bca110eb0f8c465/15/d2d66c6fa41fdf7d604150841ee09b49/262187543.JPG","R2165916","S","402 1534 HARWOOD STREET","VVWWE","$320,000","5/12/2017","10","1","1","550","1967","50",,"0","$541.35","Apartment/Condo","PETY, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262177367/0/120/90/22c4ff4684ae072a2bf715203cac83b9/16/b7d609795127d093950ce11f2c1e4ab3/262177367.JPG","R2155740","S","218 138 E HASTINGS STREET","VVEDT","$335,600","4/13/2017","43","1","1","448","2015","2","N","0","$153.00","Apartment/Condo","PETY, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165046/0/120/90/a61ef92f3298451001c60d0d1bb7d9e4/16/43e0276e8c81b7d8db15b9ae1813ca74/262165046.JPG","R2143419","S","2019 1128 W HASTINGS STREET","VVWCB","$338,000","2/28/2017","7","0","1","449","2000","17","N",,"$24.81","Apartment/Condo","NO"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163529/0/120/90/e4a148bb5a9c4d2d0f33f011efd0f7cf/16/b80a0af72846f967aeef86d80e5e96a2/262163529.JPG","R2141902","S","409 138 E HASTINGS STREET","VVEDT","$339,000","2/27/2017","29","1","1","448","2015","2","N",,"$90.00","Apartment/Condo","PETY, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262190525/0/120/90/47b66d00c73aefde9d4b3384ca64fd24/16/a1f70a9d96f49a856a6cb3c66b705e22/262190525.JPG","R2168898","S","804 1330 HARWOOD STREET","VVWWE","$345,000","5/22/2017","3","1","1","620","1970","47","Y","1","$304.83","Apartment/Condo","PETN, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161978/0/120/90/fbfde593f2c33e277e074e57cd3e33b6/16/6f2a7c9a529cbb7467d750c7a1416806/262161978.JPG","R2140351","S","607 138 E HASTINGS STREET","VVEDT","$345,500","2/21/2017","80","1","1","436","2015","2","N",,"$148.94","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148239/0/120/90/ada80daffaf5c7d281b9d2004206cd2e/16/143439ad10a621be77d635682356c5d6/262148239.JPG","R2126612","S","601 1108 NICOLA STREET","VVWWE","$348,000","12/5/2016","65","0","1","485","1977","40","N","0","$261.30","Apartment/Condo","PETY, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147679/0/120/90/df8ff3a481e8dc1463173feabd07fc03/16/33472fa65dd1058f3af23ec2ae7e08ae/262147679.JPG","R2126052","S","508 1330 HARWOOD STREET","VVWWE","$350,000","11/29/2016","55","1","1","620","1970","47",,"1","$305.00","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262200972/0/120/90/73b47de94e9400bac91cbb32778d10e1/16/541a19866b72d08e48e97dacacf4091c/262200972.JPG","R2179345","S","415 138 E HASTINGS STREET","VVEDT","$350,000","6/18/2017","0","1","0","448","2016","1","N","0","$163.00","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262173534/0/120/90/aae6e94fcaae17b8703a70f2bddce977/16/4a48f3b53634d9b6caf3e8121924c19e/262173534.JPG","R2151907","S","101 1330 HARWOOD STREET","VVWWE","$355,000","4/3/2017","5","1","1","620","1970","47","Y","1","$304.83","Apartment/Condo","PETN, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147182/0/120/90/5050aa6e291ca8f6030dcc67c460faa5/16/5ec31df97aedef62bfee600be11404c7/262147182.JPG","R2125555","S","1801 1075 COMOX STREET","VVWWE","$360,000","11/28/2016","40","1","1","607","1974","43","N","0","$291.23","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159397/0/120/90/7d3ae25667149ef19efbeb7dbee47232/16/caac6959a623d50dab5038134fb9c4b9/262159397.JPG","R2137770","S","708 1330 HARWOOD STREET","VVWWE","$362,000","2/6/2017","9","1","1","620","1970","47","Y","1","$305.00","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262178748/0/120/90/072faea77496dea33570bd3b13410b8b/16/ed6c7d2b865f76726b6de17d567aa6a4/262178748.JPG","R2157121","S","504 138 E HASTINGS STREET","VVEDT","$365,000","4/18/2017","23","1","1","448","2015","2","N","1","$150.00","Apartment/Condo","PETR, RENY"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156495/0/120/90/e18ec02936d66065464f9ce73b60c3ec/16/d90b478050f00f2f7ae9d9fbd0e4153b/262156495.JPG","R2134868","S","617 138 E HASTINGS STREET","VVEDT","$365,000","1/25/2017","47","1","1","448","2015","2","Y","1","$90.00","Apartment/Condo","PETY, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161463/0/120/90/8067cc0d6174d83e19486df17ebb3f13/16/c40e396de6293540862e6999000da8d1/262161463.JPG","R2139836","S","308 1230 HARO STREET","VVWWE","$365,000","2/20/2017","12","0","1","435","1986","31","Y","1","$248.51","Apartment/Condo","PETR, RENN"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262169298/0/120/90/1a5a62716f2684ac57a46bff6f551897/16/3599221fda9555b58e6f528aa120a86f/262169298.JPG","R2147671","S","102 1108 NICOLA STREET","VVWWE","$374,000","3/18/2017","14","0","1","495","1975","42","N","0","$273.00","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158694/0/120/90/d8fa85ccd6fa9a2214912409eb801403/16/075fb89bb5bbe06826138d9aca19d0d7/262158694.JPG","R2137067","S","404 1050 CHILCO STREET","VVWWE","$380,000","2/2/2017","10","1","1","600","1957","60","Y","0","$267.16","Apartment/Condo","PETN, RENN"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153622/0/120/90/2bf710e3e7040aa366a5cfe6bdfb1042/16/16538c8e55f3a06dee9aed3349542080/262153622.JPG","R2131995","S","1109 1283 HOWE STREET","VVWDT","$381,500","1/16/2017","1","1","1","491","2018","0","Y","0","$186.58","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166535/0/120/90/c4156c512eae4e8dce69d930345c8dd9/16/70250d7c6efe44228b812d81f95054a7/262166535.JPG","R2144908","S","1209 1238 SEYMOUR STREET","VVWDT","$386,000","3/8/2017","6","0","1","371","1996","21","Y","0","$166.03","Apartment/Condo","PETR, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262171013/0/120/90/ba24ff83efd488952f93946282be58f7/16/0233af6255fa9198d659b2e6c8925055/262171013.JPG","R2149386","S","1808 1251 CARDERO STREET","VVWWE","$390,000","3/23/2017","31","1","1","651","1968","49","Y",,"$373.00","Apartment/Condo","PETN, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151704/0/120/90/7aae6ed0a79d4051c2912e894e98d663/16/f04bca3c655172d3113373d20a8cd6ae/262151704.JPG","R2130077","S","401 1188 RICHARDS STREET","VVWYA","$393,100","1/10/2017","6","0","1","415","1995","22","N","1","$146.16","Apartment/Condo","PETR, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157103/0/120/90/b59eeb9ecbbf2ed046f278a0f1ff7a83/16/5f5ac5325dd22aef383eca8fb190eb37/262157103.JPG","R2135476","S","601 150 E CORDOVA STREET","VVEDT","$395,000","1/30/2017","7","1","1","508","2016","1","Y",,"$212.80","Apartment/Condo","PETY, RENY"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163261/0/120/90/98e0c1a2eb44b41f2174f5ecb563c524/16/0c564852e9d79512dab6018ef3ca7304/262163261.JPG","R2141634","S","205 1010 HOWE STREET","VVWDT","$398,000","2/27/2017","11","1","1","504","1982","35","Y",,"$260.45","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262202143/0/120/90/605c85fae7bb588fe8b63b225071189d/16/9e2378960cd02c1a915646e347555a19/262202143.JPG","R2180516","S","401 1967 BARCLAY STREET","VVWWE","$399,000","6/21/2017","7","0","1","428","1969","48","Y","1","$256.61","Apartment/Condo","PETR, RENR"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262179316/0/120/90/2a59738f8d56d9a467bca8a98daac9fe/16/7a8fce1dfe8b8ec98578c199108af076/262179316.JPG","R2157689","S","1101 789 DRAKE STREET","VVWDT","$399,000","4/19/2017","18","0","1","384","1991","26","N","0","$188.94","Apartment/Condo","PETN, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168013/0/120/90/a86bf204eba157756f56cd03cb570649/16/2eaf1b4947040d385ca0782abee4d774/262168013.JPG","R2146386","S","310 989 NELSON STREET","VVWDT","$399,900","3/13/2017","10","1","1","494","1995","22","Y",,"$315.40","Apartment/Condo","PETN, RENY"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168465/0/120/90/6b11b3891beea67980d862a8dfe55e68/16/a0a79080fa5dad0a3745506eae9eae4b/262168465.JPG","R2146838","S","311 910 BEACH AVENUE","VVWYA","$400,000","3/15/2017","4","0","1","421","1997","20","N","1","$246.87","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168550/0/120/90/f966ff991a62c587fbc4d31e3e3284e1/16/0bf129a2452b76b1501e777ebc69d288/262168550.JPG","R2146923","S","609 1040 PACIFIC STREET","VVWWE","$403,000","3/15/2017","6","1","1","508","1982","35","Y",,"$243.92","Apartment/Condo","PETR, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163798/0/120/90/f07d4ac2450e7161be3d1232823c2f0b/16/3aa85b90055c52acb32639360b7d7ad4/262163798.JPG","R2142171","S","507 1040 PACIFIC STREET","VVWWE","$408,500","2/27/2017","74","1","1","508","1981","36",,,"$243.92","Apartment/Condo","PETR, RENR"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164448/0/120/90/22de5855d29901971059f9bac66b3a53/16/cdbb363433c412b24104a266cfbb495b/262164448.JPG","R2142821","S","207 1940 BARCLAY STREET","VVWWE","$409,500","3/1/2017","19","1","1","410","1959","58","Y","0","$213.30","Apartment/Condo","PETR, RENY, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163086/0/120/90/0094e08dfd7778bcce2c7a175b52cc7e/16/1eab3c2087abaa99f5cab42d1597202f/262163086.JPG","R2141459","S","303 1216 HOMER STREET","VVWYA","$410,000","2/23/2017","4","0","1","389","1997","20","Y","0","$230.00","Apartment/Condo","PETR, RENR"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158399/0/120/90/45f1af350c5f1dda697ae22962c44fc9/16/d12e0536c7d1857ea7db4187ce85a08c/262158399.JPG","R2136772","S","312 1189 HOWE STREET","VVWDT","$410,000","2/2/2017","11","0","1","423","1999","18","N","1","$211.65","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262184643/0/120/90/401835e0235ada286449367d6c0008af/16/17b2d1cf00192e83ab87e306135b0009/262184643.JPG","R2163016","S","506 1215 PACIFIC STREET","VVWWE","$411,000","5/1/2017","9","1","1","453","1976","41","N","1","$196.85","Apartment/Condo","PETR, RENR"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156690/0/120/90/521e9650fb052ecdd5fb37e8677a9864/16/b181b9e803b25436ed61ca16b8704fc2/262156690.JPG","R2135063","S","704 1108 NICOLA STREET","VVWWE","$413,000","1/30/2017","7","1","1","507","1975","42","Y","1","$278.20","Apartment/Condo","PETY, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159204/0/120/90/c9dd6fd9c18b4c9e618b5b58ebd8199c/16/0f5bcd002bbf107830f98be0d29c1298/262159204.JPG","R2137577","S","1106 1188 HOWE STREET","VVWDT","$414,500","2/8/2017","5","1","1","495","1994","23",,"1","$262.55","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165347/0/120/90/ba385d8e4698eb6429a71f908bf6f9cc/16/2206625942b0b14758642bab97ba9d05/262165347.JPG","R2143720","S","2102 1075 COMOX STREET","VVWWE","$415,000","3/6/2017","14","1","1","620","1971","46","Y","1","$291.28","Apartment/Condo","PETR, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166818/0/120/90/3915d717bebdffc08e5d43905c581940/16/7e3a383f10ba5199d0684ba2a7350e5d/262166818.JPG","R2145191","S","603 1040 PACIFIC STREET","VVWWE","$418,050","3/9/2017","4","1","1","508","1982","35",,,"$247.00","Apartment/Condo","PETR, RENR"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185463/0/120/90/3ac7f0a66901543f9587562f89ed0100/16/a2ee1baa979ac5b0800b830f21b05937/262185463.JPG","R2163836","S","502 1189 HOWE STREET","VVWDT","$420,000","5/8/2017","7","0","1","405","1999","18","N","0","$202.59","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155475/0/120/90/36570c347f6dcd77ddce3077241aa140/16/a356f741c8bfda9be4f191d41f168b17/262155475.JPG","R2133848","S","504 1238 RICHARDS STREET","VVWYA","$420,000","1/24/2017","14","0","1","412","1998","19","Y",,"$200.16","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160772/0/120/90/6392835f1697f3163c0810c579f1fe18/16/c0f050bec686f6586df14bf9c7ff95fd/262160772.JPG","R2139145","S","2107 1283 HOWE STREET","VVWDT","$420,000","2/14/2017","9","1","1","453","2018","0","Y","0","$173.86","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152972/0/120/90/1b7271d14681e8e4793079bb0030bd26/16/01babac8521153ffcb3221f227169fac/262152972.JPG","R2131345","S","1903 1238 SEYMOUR STREET","VVWDT","$420,500","1/15/2017","7","0","1","446","1996","21","Y","1","$194.00","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262178849/0/120/90/1951ee92990d986001b45043d6a1a19e/16/43d107daa0166a48f107d0d9acea5d0d/262178849.JPG","R2157222","S","201 789 DRAKE STREET","VVWDT","$422,000","4/19/2017","6","0","1","403","1991","26","N","1","$195.00","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168584/0/120/90/0f6299eaab1eb94caab501920fb798ff/16/11708b015d2deb6fbc9b7e8c16842527/262168584.JPG","R2146957","S","1709 1367 ALBERNI STREET","VVWWE","$424,900","3/15/2017","7","0","1","396","1999","18","Y","1","$212.45","Apartment/Condo","PETR, RENY"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150824/0/120/90/16a532969621bd5678d5ba6af073a248/16/086c2a7731eaee89c5745cea2df50ea6/262150824.JPG","R2129197","S","1203 1367 ALBERNI STREET","VVWWE","$425,000","1/4/2017","23","0","1","400","1999","18","Y","1","$212.45","Apartment/Condo","PETR, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155377/0/120/90/97b05cb09c4069f49447a343989e3cbd/16/13dbe6e2c9a3a3ed4702365695814a16/262155377.JPG","R2133750","S","909 1283 HOWE STREET","VVWDT","$428,000","1/24/2017","7","1","1","491","2018","0",,"0","$186.28","Apartment/Condo","PETR, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262173495/0/120/90/8d839d53e706875d82960636651a61b0/16/ae7553f03d5944032d49ccd50b2a7bbf/262173495.JPG","R2151868","S","202 1010 HOWE STREET","VVWDT","$428,500","4/3/2017","3","1","1","526","1982","35","Y","0","$252.45","Apartment/Condo","NO, PETY, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160509/0/120/90/d27d8a1985103f38b744f56eb8e46007/16/cb3f48f4907dfe2cbe96aa7d97ecc5d8/262160509.JPG","R2138882","S","1110 1188 RICHARDS STREET","VVWYA","$431,300","2/14/2017","3","0","1","414","1995","22",,,"$142.00","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262172331/0/120/90/c456ce17bcb8ffee7ad85409c0f2e07c/16/15acefae1e7a5b4a8d9c01641ea7e92a/262172331.JPG","R2150704","S","204 1 E CORDOVA STREET","VVEDT","$434,150","3/27/2017","7","1","1","408","1997","20","N","0","$189.00","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152676/0/120/90/aa8ef01254659ff8de18b6d912cf4753/16/0f98e6b73432731940a7485044245f00/262152676.JPG","R2131049","S","105 1333 HORNBY STREET","VVWDT","$437,500","1/10/2017","2","0","1","492","1982","35","N","1","$242.64","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151426/0/120/90/b457b6b33f412a96d1fcca46089ed957/16/f68b7135b01bb7a1eb624a6eb5a1ddc2/262151426.JPG","R2129799","S","1801 1251 CARDERO STREET","VVWWE","$440,000","1/9/2017","9","1","1","694","1968","49","Y","1","$441.00","Apartment/Condo","AGER, PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181114/0/120/90/3fb9798e5196ea54b6e49e641dca47e9/16/bfdabbcee3a686307be680cc8c310a04/262181114.JPG","R2159487","S","501 66 W CORDOVA STREET","VVWDT","$440,000","4/25/2017","14","1","1","530","2012","5","Y",,"$224.09","Apartment/Condo","PETY, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157528/0/120/90/e70f26f6890519dd15665acd46141f55/16/ee2a4ea52ae7fa711a3232aafd1d6a22/262157528.JPG","R2135901","S","208 1177 HORNBY STREET","VVWDT","$440,000","2/1/2017","8","1","1","662","1995","22","N","0","$306.09","Apartment/Condo","PETY, RENR"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165360/0/120/90/4959d52c67f4cec5e2ff54a06bc01c58/16/569604e77e89296563dc7d025c386fba/262165360.JPG","R2143733","S","607 1146 HARWOOD STREET","VVWWE","$440,000","3/6/2017","9","1","1","595","1975","42","Y","1","$284.50","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149640/0/120/90/d6fa0af9d594f2fd88a142d316b3ec43/16/4ddfc8bd2dee101ff5aee6eebf463acd/262149640.JPG","R2128013","S","606 1010 HOWE STREET","VVWDT","$440,000","12/17/2016","82","1","1","478","1983","34","Y","0","$249.37","Apartment/Condo","PETR, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161839/0/120/90/ecef244e345cc0850d004dd174eec200/16/191b295881dd167e76c57da810c2df5c/262161839.JPG","R2140212","S","312 22 E CORDOVA STREET","VVEDT","$446,500","2/20/2017","30","0","1","484","1997","20","N","1","$271.00","Apartment/Condo","PETR, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156993/0/120/90/df0d76189578345b41fc8a5c558a2669/16/fba2b671c0b4fa885e650674550f6675/262156993.JPG","R2135366","S","212 1216 HOMER STREET","VVWYA","$449,000","1/30/2017","5","0","1","465","1997","20","Y",,"$260.94","Apartment/Condo","PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262195750/0/120/90/77c4f288bd231eb4ef02b0fec5c6ba68/16/96a34ff67a5f71051a420f67a188f345/262195750.JPG","R2174123","S","406 501 PACIFIC STREET","VVWYA","$449,900","6/5/2017","8","0","1","403","2000","17","Y","1","$219.99","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262173736/0/120/90/9694d6574b667631197ed830a378fbad/16/d91227d971080d103b7080ea0a106b25/262173736.JPG","R2152109","S","2001 1251 CARDERO STREET","VVWWE","$450,000","4/3/2017","8","1","1","694","1968","49","Y","1","$441.00","Apartment/Condo","AGER, PETN, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166331/0/120/90/0c766ea41ff0d017d4de654b32418019/16/5eb81b9757fd64f2188f9b8c637e1bc5/262166331.JPG","R2144704","S","502 1177 HORNBY STREET","VVWDT","$450,000","3/8/2017","6","1","1","628","1995","22","N","1","$294.96","Apartment/Condo","PETR, RENR"
