"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146314/0/120/90/3690cf8bcc7167b342be756efa8983ae/16/a88d0aee507d79f0db4f70d4447e8c70/262146314.JPG","R2124687","S","304 1111 HARO STREET","VVWWE","$1,198,000","11/22/2016","3","2","2","1,053","1994","22","Y","1","$414.79","Apartment/Condo","PETR, RENR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149894/0/120/90/9173b0a23945b69c82271156eb8af624/16/0db51779888802668693a280de131d17/262149894.JPG","R2128267","S","2002 289 DRAKE STREET","VVWYA","$1,210,000","12/21/2016","8","2","2","1,212","1993","24",,"1","$476.69","Apartment/Condo","PETN, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144464/0/120/90/257f072ce053f057ca3ed550247654f3/16/1e864ea2694468b959c5dd45028b7bdd/262144464.JPG","R2122837","S","1902 1835 MORTON AVENUE","VVWWE","$1,235,000","11/10/2016","47","2","2","1,100","1960","57","Y","1","$750.67","Apartment/Condo","AGER, PETN, RENN"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129146/0/120/90/a0ad5073c6c85e51b5285413344049c2/16/fbbbea1483e288e7f90c644b22ae0c66/262129146.JPG","R2107519","S","9B 199 DRAKE STREET","VVWYA","$1,238,000","9/12/2016","69","3","2","1,150","1996","20",,"1","$505.98","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147536/0/120/90/81470f2d450b2a8ae0b78122acaf7cc2/16/14c0a96aefe0fece7696822bfebff9ea/262147536.JPG","R2125909","S","901 1189 MELVILLE STREET","VVWCB","$1,240,000","11/30/2016","15","2","2","1,174","2007","9","Y","1","$662.75","Apartment/Condo","PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262139404/0/120/90/d145d26cfff9a69ca02123d9c2164bc3/16/ae6d85c595ff9f2a44363ee84818a45c/262139404.JPG","R2117777","S","2706 1201 MARINASIDE CRESCENT","VVWYA","$1,250,000","10/17/2016","27","2","2","1,161","1997","19","N","1","$509.98","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137941/0/120/90/238027e1f7380d45b9ecc4db43409e86/16/5a785c8c5f917dbd0b102795f0acec2e/262137941.JPG","R2116314","S","2102 289 DRAKE STREET","VVWYA","$1,250,000","10/12/2016","30","2","2","1,225","1993","23","Y","1","$476.69","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148436/0/120/90/1e94473501685d5c1896d8826e29965d/16/12dd1dca1798cbe26e4c177f29e32d70/262148436.JPG","R2126809","S","1810 1500 HORNBY STREET","VVWYA","$1,250,000","12/5/2016","4","2","2","1,212","1993","23","Y","2","$673.63","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262136947/0/120/90/42b9cba62b14c36ec51d5a8ec25dab12/16/c4d9b0af57de3d30f7d4c732bee942fe/262136947.JPG","R2115320","S","2408 788 RICHARDS STREET","VVWDT","$1,255,000","10/7/2016","35","2","2","1,066","2008","8","N",,"$583.00","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146305/0/120/90/0a108225e964929770dff6aef3d63e52/16/36fdc62de853dd31d69800603ed6004f/262146305.JPG","R2124678","S","3803 667 HOWE STREET","VVWDT","$1,275,000","11/21/2016","21","1","1","684","2013","3",,"1","$344.12","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148638/0/120/90/c7c47964ab1d7f7a513d496b8c396504/16/3a676c004128db83522d06208d97049b/262148638.JPG","R2127011","S","PH-2 188 KEEFER STREET","VVEDT","$1,275,000","12/2/2016","0","2","3","1,115","2016","0","Y","2","$434.85","Apartment/Condo","NO, PETY, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144673/0/120/90/0e69a699bfa7120ebaca985c8a974465/16/564b7dec8e24e8e6bcab0d3bf1521173/262144673.JPG","R2123046","S","2401 555 JERVIS STREET","VVWCB","$1,290,000","11/14/2016","47","2","2","942","1996","21","Y","3","$510.72","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144780/0/120/90/6fcd95ae3f157b02f10ecdf708cfec60/16/887c4803187cd9a4f652529e7c8301c8/262144780.JPG","R2123153","S","865 RICHARDS STREET","VVWDT","$1,290,000","11/13/2016","12","2","3","1,358","2010","6","Y","1","$650.00","Apartment/Condo","PETR, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147220/0/120/90/ae38dd30f30be06489b974e640eb0ff5/16/4618e5876605a012c0e82fd2d837cd66/262147220.JPG","R2125593","S","3809 777 RICHARDS STREET","VVWDT","$1,320,000","11/28/2016","23","2","2","838","2016","1",,"1","$412.70","Apartment/Condo","NO"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141017/0/120/90/92dbc16dab62b5abd84eb11a60fa49d7/16/30d13a70ee6c96726799abd2d9c48736/262141017.JPG","R2119390","S","301 1650 BAYSHORE DRIVE","VVWCB","$1,330,800","10/26/2016","33","2","2","1,215","2003","13","Y","1","$666.88","Apartment/Condo","PETR, RENN"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143122/0/120/90/83b2d78f162ec3b17e47db71d16ee89b/16/67e66eae8c83b56dd4531836188119da/262143122.JPG","R2121495","S","1102 1495 RICHARDS STREET","VVWYA","$1,399,800","11/1/2016","59","2","2","1,136","2004","13","Y","1","$550.73","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131712/0/120/90/623f91c4ff4dce78f5468ae92ddd23b4/16/b72fb7d0ffec8afcf263d1f39d0e9ae4/262131712.JPG","R2110085","S","2003 1228 MARINASIDE CRESCENT","VVWYA","$1,400,000","9/19/2016","58","2","2","1,153","1997","19","N","1","$577.69","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143237/0/120/90/75a4080bd37adf973038d2dec6a5d39d/16/7a1c84786ba950daa86fc6de28b4dcd7/262143237.JPG","R2121610","S","2805 1033 MARINASIDE CRESCENT","VVWYA","$1,425,000","11/3/2016","0","2","2","1,068","2002","14","Y","2","$466.93","Apartment/Condo","PETR, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143597/0/120/90/3e39d010dc845f9816eab5d1c7228837/16/b6d8d5175bdb31194b95b6032f673d61/262143597.JPG","R2121970","S","2601 1028 BARCLAY STREET","VVWWE","$1,450,000","11/7/2016","45","2","2","1,222","2011","5","N","1","$471.55","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145634/0/120/90/85335ae5bb83125e7e4b0048e24e5e82/16/54998c28d0d70ac674258e0faa82a335/262145634.JPG","R2124007","S","801 1790 BAYSHORE DRIVE","VVWCB","$1,460,000","11/17/2016","40","2","2","1,068","1997","19","Y","1","$612.42","Apartment/Condo","PETR, RENR"
