"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037528/0/120/90/a2eaad71b0a267f234d160b730dbfb8f/16/5263a48f28bd48e7de0b164bb85fd358/262037528.JPG","R2015901","S","2203 1233 W CORDOVA STREET","VVWCB","$1,928,000","11/17/2015","6","2","2","1,285","2003","12","Y","2","$678.58","Apartment/Condo","RENR"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040737/0/120/90/967bcfbabb3a906474ee8e7cf1d8351a/16/0656c67ad87effb3d2c50aaa7ad658a6/262040737.JPG","R2019110","S","4702 1281 HORNBY STREET","VVWDT","$2,030,000","11/30/2015","13","3","3","1,384","2019","0","N","2","$762.73","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262025000/0/120/90/045e9b2ab869e3f9cfea70c4e59ceb5f/16/5055d783a8abf06d9670e0bffede2bf8/262025000.JPG","R2003373","S","4804 938 NELSON STREET","VVWDT","$2,050,000","9/21/2015","51","2","2","1,710","2001","14","Y","2","$947.00","Apartment/Condo","PETY, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034198/0/120/90/ad190c32758935d5fd31313b784067e1/16/8a57612e1e7b297bfd65982e35ffafe5/262034198.JPG","R2012571","S","706 1600 HORNBY STREET","VVWYA","$2,050,000","11/2/2015","9","2","3","1,660","1995","20","Y","2","$916.34","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261978228/0/120/90/918a244a91fdff731aa6ca68a0f05824/16/c7df42cb6a0ceee9cd6fbc34a8a53e8e/261978228.JPG","V1140672","S","2901 1367 ALBERNI STREET","VVWWE","$2,113,000","8/24/2015","75","3","3","1,833","1999","16",,"2","$926.81","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039335/0/120/90/81269b273e48baed69339cb7331b2f53/16/5183975fccbfc472a724acc46971d8e8/262039335.JPG","R2017708","S","3904 1077 W CORDOVA STREET","VVWCB","$2,238,800","11/26/2015","17","1","2","1,358","2005","10","Y","1","$718.69","Apartment/Condo","PETR, RENY"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261983104/0/120/90/5457c0245c8e45849b5debf1bbeaed1a/16/30808f42a8ce8ae73a8655c3c9a45733/261983104.JPG","V1140701","S","4206 1480 HOWE STREET","VVWYA","$2,328,000","8/24/2015","73","2","3","1,459","2019","0",,,"$0.00","Apartment/Condo","NO"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262024104/0/120/90/d6dfda3c646e3491179102534dcf4cb3/16/ac2685b2b74e72e7f97537e9d371484e/262024104.JPG","R2002477","S","3401 939 HOMER STREET","VVWYA","$2,360,000","9/18/2015","57","3","4","2,461","1996","19","Y","2","$1,141.29","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262010011/0/120/90/8de2b956bf4b93c5cd3914a76a0b1b30/16/47bcc558604e1dd138a272e631020e75/262010011.JPG","V1142608","S","3802 1028 BARCLAY STREET","VVWWE","$2,419,426","9/8/2015","74","2","3","1,819","2011","4","N","2","$699.05","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262004696/0/120/90/ddb706d8396779173b4339ac51e53351/16/e833d5937bcb62a579a9d488560c622e/262004696.JPG","V1142225","S","PH 1668 ALBERNI STREET","VVWWE","$2,500,000","9/3/2015","59","3","3","2,051","1990","25",,"2","$1,000.89","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035425/0/120/90/d346b52cace5f7ad013f4299e95d0270/16/053ee5bed38c9190f801f2cc28135d63/262035425.JPG","R2013798","S","1805 1328 MARINASIDE CRESCENT","VVWYA","$2,600,000","11/3/2015","16","2","3","1,493","2003","12",,,"$733.67","Apartment/Condo","PETY, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034406/0/120/90/720af8d13227e6804e128dbdd6147fa6/16/8efa20f8d7f51b19d19135c13a3b2940/262034406.JPG","R2012779","S","3001 788 RICHARDS STREET","VVWDT","$2,786,000","11/3/2015","44","3","4","2,059","2008","8","Y","4","$1,184.00","Apartment/Condo","PETR, RENY"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261704708/0/120/90/a934192d61dd61be8c048a6616ee6fa4/16/b959b36475c01a6fb18fecbdb8f6d685/261704708.JPG","V1120274","S","1102 323 JERVIS STREET","VVWCB","$2,970,000","5/1/2015","230","3","3","1,745","2002","13","Y","2","$901.00","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033052/0/120/90/c117cfa78c3a23dabc08504cfb0432a8/16/9b17b9cd66bb7e84a75668518594bc17/262033052.JPG","R2011425","S","PH 3201 833 HOMER STREET","VVWDT","$3,150,000","10/28/2015","27","3","4","2,235","2010","5","Y","3","$1,005.00","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262028277/0/120/90/f91ebc719d782559200a4efb89bbe64e/16/b3bca390f7c75b53479bccc46a3240a8/262028277.JPG","R2006650","S","1401 1238 SEYMOUR STREET","VVWDT","$3,460,000","10/1/2015","61","5","7","6,479","1996","19","Y","5","$2,082.28","Apartment/Condo","PETR, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040773/0/120/90/618f9b1111ec04751278d1eacb1200bd/16/9508fde2e8df72cdbc6082c86bb221dc/262040773.JPG","R2019146","S","5607 1281 HORNBY STREET","VVWDT","$3,570,900","11/30/2015","21","3","2","1,622","2019","0",,,"$892.81","Apartment/Condo","PETY, RENY"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034970/0/120/90/bc15161e557175d20ec13001e3bea4dd/16/70c9a72afd0c4d358a89ec49ebbd2c4d/262034970.JPG","R2013343","S","1602 1560 HOMER MEWS","VVWYA","$4,250,000","11/5/2015","1","2","3","2,040","2010","5","N","2","$1,535.00","Apartment/Condo","PETR, RENY"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261983076/0/120/90/9ebb3d1fdc19ae1a37d192fb6edb15c8/16/b7b216625d7dcba9ae5ed0537e0690bf/261983076.JPG","V1140699","S","PH9 1480 HOWE STREET","VVWYA","$4,250,000","8/24/2015","102","2","3","1,879","2019","0",,,"$0.00","Apartment/Condo","NO"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262022019/0/120/90/8aac97c89264804b2eace6a66b46f197/16/2d40338140cb40b9be09f04f6c0defbc/262022019.JPG","R2000392","S","5302 1128 W GEORGIA STREET","VVWWE","$4,285,000","9/14/2015","50","2","3","2,681","2008","7","Y","2","$1,824.62","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261907618/0/120/90/d859d214f9722372b0413ea13d2feb43/16/015422200d21eb951b2fd88e2f1b1e02/261907618.JPG","V1135714","S","PH601 499 DRAKE STREET","VVWYA","$4,350,000","7/22/2015","144","3","4","4,949","2004","11","Y","3","$2,007.31","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034007/0/120/90/9f45a36c15e4e30fdc12bed3210fa763/16/85b4fbc8c32bcc1fe33bec2a42e0e059/262034007.JPG","R2012380","S","14 1861 BEACH AVENUE","VVWWE","$5,000,000","11/2/2015","0","2","2","2,497","1986","29","Y","2","$1,113.48","Apartment/Condo","PETR, RENN"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262032669/0/120/90/c13aa3b41f15e1d710129e8493b00b5c/16/de6e43cb64fdfd66ba947d9c24a4fcb7/262032669.JPG","R2011042","S","5201 1480 HOWE STREET","VVWYA","$5,880,000","10/26/2015","39","3","5","2,737","2018","0",,,"$0.00","Apartment/Condo","PETR, RENR"
