"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261578930/0/120/90/417ae59aeeee5a64eafbd86757bb5493/16/c95265ffacb257ca7f135aed2643f97d/261578930.JPG","V1110749","S","605 1251 CARDERO STREET","VVWWE","$240,000","3/13/2015","160","1","1","620","1967","48","Y","1","$335.00","Apartment/Condo","PETR"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261880940/0/120/90/54e86744e948cfb5f360f562fd25500c/16/6c180bffc1a36deb7491ade384b8d01c/261880940.JPG","V1133563","S","1104 1219 HARWOOD STREET","VVWWE","$245,000","7/9/2015","86","1","1","550","1967","48","Y",,"$322.00","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261821788/0/120/90/85abb8029a51f46712ef2d8735a1ab49/16/0b0faf4e2b791a8b28e536ad2b8980aa/261821788.JPG","V1129212","S","407 1850 COMOX STREET","VVWWE","$245,000","6/13/2015","4","1","1","651","1968","47","Y","1","$332.00","Apartment/Condo","AGER, PETR, RENY"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261689233/0/120/90/e3ece1586a9446b74299e61bc2f054bc/16/5cad205df68dea5446d5ebc1f18324e2/261689233.JPG","V1119090","S","803 1333 HORNBY STREET","VVWDT","$245,000","4/27/2015","36","0","1","461","1979","36",,"1","$205.09","Apartment/Condo","PETR, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261928690/0/120/90/3d79be1212c6021192e1530c17fb6c51/16/9a6543948c307a4793bcb0c4427d45f4/261928690.JPG","V1137258","S","310 1050 JERVIS STREET","VVWWE","$247,000","8/1/2015","39","0","1","410","1952","63","Y","0","$193.57","Apartment/Condo","PETR, RENR"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262014039/0/120/90/591ae1ff2d585ca003798daa6b61a021/16/52d8db4c5f23dc707463531ac7a30661/262014039.JPG","V1143076","S","1008 1251 CARDERO STREET","VVWWE","$247,500","9/9/2015","43","1","1","612","1968","47","Y","1","$335.00","Apartment/Condo","PETR, RENY"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261749684/0/120/90/af1478cf0eafe4cb5deb638a3be1144f/16/9445e5e1946bd16c9fcf77728be99703/261749684.JPG","V1123678","S","709 950 DRAKE STREET","VVWDT","$250,000","5/19/2015","59","0","1","463","1978","37","Y",,"$185.00","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261633485/0/120/90/8beed1daca6d80f3e9f18caa9c145281/16/9f9249f81e1f2cdd9da50f21ee5a35f6/261633485.JPG","V1114794","S","1001 1250 BURNABY STREET","VVWWE","$253,500","4/6/2015","66","1","1","430","1966","49","Y","0","$405.35","Apartment/Condo","PETN, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262017910/0/120/90/f4f655d69f3ca2332b1a9c85f860b313/16/555a4cd1a7c15ddc75757e243f65a245/262017910.JPG","V1143431","S","206 1975 PENDRELL STREET","VVWWE","$263,000","9/10/2015","21","1","1","420","1957","58","Y",,"$228.00","Apartment/Condo","PETN, RENN, SMKG"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261840565/0/120/90/b57ab2cf2a2c66a446733eb18cdb1e56/16/008cc18e3938f88fa8c909b794e959c8/261840565.JPG","V1130543","S","302 910 BEACH AVENUE","VVWYA","$265,000","6/23/2015","16","1","1","369","1997","18","N","1","$239.40","Apartment/Condo","PETR, RENY"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261925113/0/120/90/51c78010f589eee18062e907ec3287ef/16/5021eecf189e9da6390cd6cbdd22dedf/261925113.JPG","V1136705","S","509 1215 PACIFIC STREET","VVWWE","$269,000","7/24/2015","17","1","1","508","1976","39","Y",,"$199.90","Apartment/Condo","PETR, RENR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261883264/0/120/90/4b8d728090023265c253d30945cf7087/16/c6b49630d3f41dc0c46fd39057b518b4/261883264.JPG","V1133687","S","1105 989 NELSON STREET","VVWDT","$269,900","7/9/2015","30","0","1","329","1995","20","Y","0","$194.58","Apartment/Condo","PETN, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261561672/0/120/90/85c6c5a2c08e07f3fb07939255781170/16/56ca0924328cee99477199f7cc002854/261561672.JPG","V1109336","S","709 1040 PACIFIC STREET","VVWWE","$270,000","3/5/2015","94","1","1","508","1981","34","Y",,"$232.32","Apartment/Condo","PETR, RENR"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261607244/0/120/90/2d877a773cd2f7f23f1b736642a96901/16/74ccd0e9c22594ef04fa78e84579cd65/261607244.JPG","V1112972","S","601 1108 NICOLA STREET","VVWWE","$274,000","3/25/2015","102","0","1","470","1977","38","N","0","$237.59","Apartment/Condo","PETY, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261798180/0/120/90/e8f440e3cce702ae3418d156c7dd6e8a/16/6644a418d4d8b6510bef0a028c851192/261798180.JPG","V1127399","S","1804 1251 CARDERO STREET","VVWWE","$275,000","6/2/2015","8","1","1","640","1968","47","Y","1","$501.00","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262000961/0/120/90/f7de69d819aafd113c201e3748455778/16/99b4c7a3fee2b0d1984aa366f3840611/262000961.JPG","V1141894","S","405 370 CARRALL STREET","VVEDT","$280,000","9/1/2015","7","1","1","383","2011","4","Y",,"$176.41","Apartment/Condo","PETY, RENY"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262024264/0/120/90/a3e2162f2e3049ea6e65c5d425894fea/16/a76507e3a192d04fc4a322fa66ef64e6/262024264.JPG","R2002637","S","303 1040 PACIFIC STREET","VVWWE","$280,000","9/21/2015","35","1","1","508","1981","34","N","0","$243.92","Apartment/Condo","PETR, RENR"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262027143/0/120/90/7cf742a950eddacd805da004a702db02/16/e543e48ed20e75570e11dc9394d8786b/262027143.JPG","R2005516","S","1904 1251 CARDERO STREET","VVWWE","$282,000","10/1/2015","11","1","1","640","1968","48","Y","1","$397.00","Apartment/Condo","PETR, RENY"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261802942/0/120/90/41d4aebdbf22a9b957d79328269a984f/16/0519cf0c5c96d218b9d999c2bfaa4669/261802942.JPG","V1127756","S","308 22 E CORDOVA STREET","VVEDT","$284,000","6/8/2015","7","0","1","492","1997","18","N","1","$261.46","Apartment/Condo","PETY, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261970355/0/120/90/98aa4f31eae0a90ef9b7802e2520ca09/16/e59e333dc2fb4a5331b48b8600d1d17b/261970355.JPG","V1141396","S","406 1040 PACIFIC STREET","VVWWE","$284,000","8/28/2015","39","1","1","508","1981","34","Y","0","$243.92","Apartment/Condo","PETR, RENR"
