"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040683/0/120/90/3de55caaf8727addd29ed5a0cf52a0f9/16/5f21c05d64dde497758e2b7917fee78f/262040683.JPG","R2019056","S","702 TRUEMAN ROAD","VSCGB","$351,000","12/1/2015","9","3","1","1,013","1972","43","0.00",,"1","HOUSE","RANBG","7","Sunshine Coast","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039216/0/120/90/663b360866f72b8bf2e2d370373d7a35/16/a000480f6e6f7bc91a5286d3bc958a69/262039216.JPG","R2017589","S","20980 123 AVENUE","VMRWC","$364,000","11/23/2015","28","3","2","1,658","2016","0","0.00",,"1","HOUSE","RANBG","6","Maple Ridge","2","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039796/0/120/90/9183f89674da5ff231cdc717d69865f7/16/448fb749214917f95a3bfe0221569dcf/262039796.JPG","R2018169","S","7462 REDROOFFS ROAD","VSCHB","$365,000","11/30/2015","10","4","3","3,150","1976","39","180.44","180","1","HACR","2BSMT","12","Sunshine Coast","3","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039613/0/120/90/bdfc8d8158e4bf64d80ef2cc9c85dd07/16/db65e29b63ba261fea5a2cef0a34cfcf/262039613.JPG","R2017986","S","291 PRATT ROAD","VSCGB","$365,000","11/27/2015","0","2","1","657","1961","55","82.00","639","1","HACR","1ST","6","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042591/0/120/90/f7d22288641c325e3a9ae70732f9ee42/16/6744e6a4adccc1b76c45579468af9211/262042591.JPG","R2020964","S","3356 SPRUCE ROAD","VSCRC","$381,500","12/16/2015","1","4","3","1,582","1927","88","20.00","301irr","1","HOUSE","2ST","8","Sunshine Coast","1","2"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262035960/0/120/90/288016d9af18a4c2bf2495bc092cd37e/16/d5cff6c2edc1917e563a9e62632db5ae/262035960.JPG","R2014333","S","1644 GRADY ROAD","VSCGB","$385,000","11/9/2015","36","3","2","1,836","1988","27","87.00","163irr","1","HOUSE","1ST, RANBG","8","Sunshine Coast","1","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041064/0/120/90/e45184120c500a6f750f1ac4f59b3ef7/16/02b3d790b7367cc58269c76d61997598/262041064.JPG","R2019437","S","5354 CEDARRIDGE ROAD","VSCPE","$390,000","12/7/2015","0","4","3","4,318","1995","20",,,"1","HOUSE","2ST","15","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261794715/0/120/90/9c4542d960580884f93272fa1db182d5/16/d32f6ac3f9089da04e7855e0ea27a436/261794715.JPG","V1127221","S","14 13651 CAMP BURLEY ROAD","VSCPE","$405,000","6/2/2015","200","3","2","1,940","2007","9","0.00",,"1","HOUSE","RBLFT","6","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042507/0/120/90/b756d50abaf7c56da7dcaebb084576f2/16/f19ea0bf259dd5bbe420cbc24e54f430/262042507.JPG","R2020880","S","4804 WHITAKER ROAD","VSCSD","$425,000","12/15/2015","1","3","2","1,880","1970","46","60.00","150","1","HOUSE","2ST","9","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037388/0/120/90/27bd5fad5ffe2845a485554390c7784d/16/068ec85f78d4455dd038024cb5376c85/262037388.JPG","R2015761","S","F7 1525 COAL HARBOUR QUAY","VVWCB","$425,000","11/13/2015","20","2","1","671","1984","31","0.00","0","1","HOUSE","FLOAT","6","Vancouver West","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040553/0/120/90/726aa922a4dbe61c3eb38015556d83a4/16/0ccbee407c7ffbef28b52b90f0031598/262040553.JPG","R2018926","S","26031 102 AVENUE","VMRTH","$430,000","12/3/2015","0","2","1","891","9999","999",,,"1","HACR","RANBG","4","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262028883/0/120/90/9466d4ff0787dcad311494203d373726/16/3ba13cea8762997239d795824b5b548a/262028883.JPG","R2007256","S","4940 ARBUTUS DRIVE","VSCSD","$432,000","10/7/2015","63","3","3","2,375","1986","29","72.00","125","1","HOUSE","BSMNT","11","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040548/0/120/90/c43b8ddd58a34c63d63b22d9bf3ebcbf/16/273570584539995396fc23d71aa759b8/262040548.JPG","R2018921","S","24288 102B AVENUE","VMRAL","$432,750","12/1/2015","18","4","3","2,102","2001","14","0.00",,"1","HOUSE","3ST","8","Maple Ridge","2","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037774/0/120/90/787b6e946a1a36a874efcd4f05476236/16/d98db0ecbbf412de5cafc9caeb2010b3/262037774.JPG","R2016147","S","20330 OSPRING STREET","VMRSW","$435,000","11/17/2015","28","4","3","2,002","1999","17","60.00","120","1","HOUSE","BSMNT","9","Maple Ridge","3","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039162/0/120/90/c8654f4a3699f90aab8a11b7649d37db/16/1c10bd6092e96483e460acc115189598/262039162.JPG","R2017535","S","22812 122 AVENUE","VMREC","$435,000","11/24/2015","14","5","2","1,986","1957","59","39.00","92","1","HOUSE","RBBMT","10","Maple Ridge","1","1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034216/0/120/90/8fc441e07b812478ff99281f91f2b5c9/16/88d838260447d4415e46539ec4145162/262034216.JPG","R2012589","S","8 2986 COAST MERIDIAN ROAD","VPQBL","$436,900","11/1/2015","39","4","2","1,714","1979","37","0.00",,"1","HOUSE","2ST","8","Port Coquitlam","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262032573/0/120/90/bd585f5fa9317b03f6142869cede4180/16/ba73cba121f2f35596e70b623aee7bb0/262032573.JPG","R2010946","S","13514 GODKIN WAY","VSCPE","$445,000","10/21/2015","58","3","3","2,200","2007","9","30.00","318","1","HOUSE","2ST","11","Sunshine Coast","2","1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261936012/0/120/90/f935485deab410904db0c8cde5eafb50/16/477eecd52499e84a0dfa2fad5259ae12/261936012.JPG","V1137366","S","38045 THIRD AVENUE","VSQDT","$446,000","7/31/2015","134","2","1","850","9999","999","50.00","120","1","HOUSE","1ST","6","Squamish","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040223/0/120/90/c91fd90263b8ba62ed6bfc642dcfabc9/16/8c22fcb5be3a4179657cadacb4be95b9/262040223.JPG","R2018596","S","24369 101 AVENUE","VMRAL","$450,000","11/28/2015","8","4","4","2,130","1999","16","26.00","90","1","HOUSE","2BSMT","10","Maple Ridge","3","1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037211/0/120/90/351385353e6128e8e1241828cda0a741/15/f0fd286523537776487641c74e77ee36/262037211.JPG","R2015584","S","22950 ROGERS AVENUE","VMREC","$452,000","11/15/2015","21","3","1","1,553","1976","39","63.00","115","1","HOUSE","RANBG","8","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043088/0/120/90/5f3aff34e0e6853a3e9d914bafb66546/16/1b27e1b90c69de7a9f082ef0f8ba711b/262043088.JPG","R2021461","S","DL 3744 DORISTON","VSCHB","$455,500","12/21/2015","0","2","1","720","9999","999","660.00","1175","1","HACR","1ST","4","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261805931/0/120/90/75f9bf05342a520238df018441427efa/16/c0e400ddebc3dcc4de9fafd4bc2f7e3d/261805931.JPG","V1127997","S","12163 BLAKELY ROAD","VPICM","$456,000","6/6/2015","177","3","2","1,385","1980","35",,,"1","HOUSE","RANBG","8","Pitt Meadows","1","1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262041505/0/120/90/570ea2b0ad001d015489061a103dece3/16/7088529cedd0cd6c62e2f20fb45e70f5/262041505.JPG","R2019878","S","5537 PEREGRINE CRESCENT","VSCSD","$457,048","12/9/2015","21","3","2","1,604","2015","1","67.00","89","1","HOUSE","RANBG","6","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262038038/0/120/90/04698244bdb976a03afb018ac9cf35b1/16/e9bee093fbb36a4d481818c07a194061/262038038.JPG","R2016411","S","9047 PARADISE VALLEY ROAD","VSQPV","$465,000","11/19/2015","18","3","1","1,000","1971","44","0.00",,"1","HOUSE","OTHER, RANBG","7","Squamish","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262037150/0/120/90/fb6fc8ece676a16325e39abb720f398f/16/afc235fa6836e4568b6991a30575da2d/262037150.JPG","R2015523","S","5 11962 236 STREET","VMRCO","$465,000","11/15/2015","44","3","3","1,870","2006","10","46.80","65.2","1","HOUSE","2ST","9","Maple Ridge","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262042185/0/120/90/d458eef7f29fe4bb19871c8fb37c830e/16/2779dbeaf2a9c7bcfa53584ba256c01f/262042185.JPG","R2020558","S","24222 103 AVENUE","VMRAL","$470,000","12/14/2015","6","4","4","2,146","2005","11","0.00","0","2","HOUSE","2BSMT","9","Maple Ridge","3","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261922028/0/120/90/128ae90e7adb9e41eee4f409b9cce365/16/78d04e6051deee284137b7edb342bc7a/261922028.JPG","V1136468","S","951 SHERWOOD AVENUE","VCQML","$475,000","7/27/2015","140","3","1","1,736","1937","78","33.00","122","1","HOUSE","2BSMT","5","Coquitlam","1","0"
