"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261224270/0/120/90/c231ecf8f1535bbb930ae36fb68012a4/16/4afab0021814b11737aa319ca933649f/261224270.JPG","V1082908","S","5322 SUNSHINE COAST HIGHWAY","VSCSD","$35,500","9/2/2014","428","2","1","1,061","9999","999","50.01","100","1","HOUSE","RANBG","6","Sunshine Coast","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261517525/0/120/90/524eba315714b20603fd2bcf23a66f32/16/140ca0b09bdff0f840b8a2de16a451cf/261517525.JPG","V1105419","S","9 16451 TIMBERLINE ROAD","VSCPE","$41,500","2/13/2015","264","1","1","408","2001","14","0.00",,"0","RECRE","OTHER","4","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389416/0/120/90/fd72c14d2026bb805afc6875240b966e/16/4ecb9a95a71cad216c3f2d77b804316a/261389416.JPG","V1094938","S","1 5575 MASON ROAD","VSCSD","$44,000","11/24/2014","346","2","1","980","1988","27","0.00",,"1","MANUF","RANBG","4","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261865122/0/120/90/cf184f6842848f0a1914fe9f63a04d65/16/298481ecfa88e50204baad910e9a6aa0/261865122.JPG","V1132237","S","71 21163 LOUGHEED HIGHWAY","VMRSW","$57,500","6/25/2015","131","3","1","924","1983","32","0.00",,"1","MANUF","MANUF","5","Maple Ridge","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261016190/0/120/90/7ed2ab15ce36e61f073f7de229da462a/16/3b8a89002bcdbdcbd8131d707cfe9255/261016190.JPG","V1067747","S","78 1413 SUNSHINE COAST HIGHWAY","VSCGB","$78,000","5/26/2014","546","2","1","720","1974","41","0.00",,"1","MANUF","MANUF","5","Sunshine Coast","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262030402/0/120/90/39b55dbd1eb288778cba0e04f022c5a6/16/3cd45e8ed25b3c8a554b4ec58720b9da/262030402.JPG","R2008775","S","205 1830 MAMQUAM ROAD","VSQGE","$80,000","10/14/2015","34","2","2","1,152","1980","35",,,"1","MANUF","MANUF","6","Squamish","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262034735/0/120/90/cfb4d75c5aff1b06fc38de6b685c8b37/16/84993c3c75c003be657f118d35e7a11e/262034735.JPG","R2013108","S","3 1416 NORTH ROAD","VSCGB","$82,500","11/3/2015","1","2","1","1,060","1979","36","50.00","100","1","MANUF","RANBG","6","Sunshine Coast","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262036296/0/120/90/c8d0695445ca60008b542017216c9031/16/29ffa378b03d7e953987bacdc41d04fe/262036296.JPG","R2014669","S","26 40157 GOVERNMENT ROAD","VSQGE","$88,000","11/11/2015","1","3","1","1,060","1975","40","0.00",,"1","MANUF","MANUF","7","Squamish","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262032170/0/120/90/6b5f989d0f8aefd380ee2076fbe69f0a/16/f66d7791e28ba8b9def0c115e3d72646/262032170.JPG","R2010543","S","206 1830 MAMQUAM ROAD","VSQGE","$95,900","10/21/2015","40","2","1","720","1974","41",,,"1","MANUF","MANUF","4","Squamish","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261859260/0/120/90/510f22b2e2f15c6880125170a842044e/16/fd1f70950dffb7e5d699b758865d5934/261859260.JPG","V1131875","S","23315 CALVIN CRESCENT","VMREC","$97,000","6/29/2015","139","2","2","1,226","1975","40",,,"1","MANUF","MANUF","8","Maple Ridge","1","1"
