"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262206989/0/120/90/be70ef8cbecbde732b668525f536dc42/16/e05cdc2762ec0e1fa83f0a43a5ec0938/262206989.JPG","R2185362","S","36 145 KING EDWARD STREET","VCQCC","$97,000","7/6/2017","38","2","1","720","1970","47","0.00","0","1","MANUF","MANUF","4","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262214742/0/120/90/7b99062b6453b58787299a00d31e5873/16/678f637dba402b602c155710477c94b2/262214742.JPG","R2193115","S","71 201 CAYER STREET","VCQML","$122,000","7/29/2017","3","2","1","800","1971","46",,,"1","MANUF","RANBG","5","Coquitlam","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152664/0/120/90/d2085e30222dff5f551a249668b6390c/16/25c3247762caa795ef60fae4cce3c9c7/262152664.JPG","R2131037","S","3 4514 SUNSHINE COAST HIGHWAY","VSCSD","$127,500","1/11/2017","221","2","2","924","2007","10",,,"1","MANUF","MANUF","5","Sunshine Coast","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262196241/0/120/90/72f7b0fddc6120ba78a07b0134b15d6d/16/b07f5a112ff28917543554e157180918/262196241.JPG","R2174614","S","6E1 8191 RIVER ROAD","VRI11","$135,000","6/5/2017","58","1","1","627","1997","20","0.00",,"1","HOUSE","FLOAT","6","Richmond","1","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262214356/0/120/90/6af4a0fc2dede89330277fd27bd2d74e/16/5ab267d501c101a6fbf47f7868e44cf7/262214356.JPG","R2192729","S","296 MEEK ROAD","VSCKE","$161,000","7/27/2017","16","2","1","883","1955","62","75.00",,"1","HOUSE","RANBG","5","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185482/0/120/90/599ff5017038eec3ad4eee3ae58641f0/16/995be9b68a312906c69e7ef39253d5e0/262185482.JPG","R2163855","S","27 WILLIAMS LANDING","VPIMM","$187,500","5/8/2017","103","2","1","1,006","1995","22",,,"1","RECRE","1ST","7","Pitt Meadows","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262218459/0/120/90/d46977f1b57e3287d5d35fc7e9a8a431/16/292c86e7070a0a0e26d14356ba8de21d/262218459.JPG","R2196832","S","115 145 KING EDWARD STREET","VCQCC","$188,000","8/14/2017","2","3","1","980","1988","29","0.00","0.00","1","MANUF","RANBG","6","Coquitlam","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262214919/0/120/90/1967eb97c99ea1e563a1dfff99a233a2/16/7ab77be5b13478eba1230378e0a44976/262214919.JPG","R2193292","S","10 39884 GOVERNMENT ROAD","VSQNY","$195,000","7/27/2017","25","4","2","1,276","1982","35",,,"1","MANUF","MANUF","8","Squamish","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262222171/0/120/90/bd3f022b6161ad486ff672c6171875c0/16/a5042cd4a4c8424d65f13fbad1e1f6f1/262222171.JPG","R2200544","S","3 145 KING EDWARD STREET","VCQCC","$205,000","8/28/2017","2","2","1","938","1987","30","0.00",,"1","MANUF","MANUF","5","Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262186750/0/120/90/0cff7fb8d632bc9569649c0dadb0ef2a/16/fdc73fd78166adc074922910fa9c7916/262186750.JPG","R2165123","S","31 40022 GOVERNMENT ROAD","VSQGE","$217,500","5/10/2017","104","2","1","784","2017","0",,,"1","MANUF","MANUF","4","Squamish","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181426/0/120/90/7f08fe2be1c850a75ad0b8a0686f26c5/16/8a4ed4623ae602b55170fa531023a435/262181426.JPG","R2159799","S","5 40022 GOVERNMENT ROAD","VSQGE","$221,000","4/26/2017","105","2","2","938","2016","1",,,"1","MANUF","MANUF","6","Squamish","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164796/0/120/90/d3c0b88dbd9ffca23b892a30c0e58d9f/16/a54e321358eb6026a5d68833fa2ddb31/262164796.JPG","R2143169","S","138 ESPLANADE ROAD","VSCKE","$240,000","3/2/2017","153","2","1","669","9999","999",,,"1","RECRE","1ST","5","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262187207/0/120/90/6c71435c1158816e41b5ae5713fc7840/16/43fce6b3a114d94026afce3b65747567/262187207.JPG","R2165580","S","5633 CREEKSIDE PLACE","VSCSD","$282,500","5/9/2017","103","3","2","1,369","9999","999","56.00","117","1","MNFLD","MANUF","8","Sunshine Coast","2","0"
