"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166154/0/120/90/ae5b952f7e19038b73bfe791b4437ac7/16/564cc211a493806063577af39a990a05/262166154.JPG","R2144527","S","152 ESPLANADE ROAD","VSCKE","$258,000","3/5/2017","8","2","1","1,023","1974","43","66.00","120","1","RECRE","RBLFT","5","Sunshine Coast","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155362/0/120/90/9554a16138f0a41eb236599f6d3546dd/16/71f918860ad860e6f4813cd186b80023/262155362.JPG","R2133735","S","DFH 9 415 W ESPLANADE AVENUE","VNVLL","$270,000","1/19/2017","60","2","1","794","1974","43","0.10",,"1","HOUSE","FLOAT","7","North Vancouver","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150193/0/120/90/4c86d43704912e1d22d60d824ccd202c/16/6df78a84c8a68e3696c1de3683b924e2/262150193.JPG","R2128566","S","281 RYAN DRIVE","VSCGB","$304,000","1/1/2017","70","2","1","780","1973","44","73.00","147'","1","MNFLD","MANUF","5","Sunshine Coast","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164843/0/120/90/4385e8b725e1a69d7f7ed4d3208a9b3d/16/f52120dd8ffa47f632cc905353b52353/262164843.JPG","R2143216","S","5675 SURF CIRCLE","VSCSD","$359,000","3/2/2017","7","3","2","1,344","1977","40","78.00","IRR","1","MNFLD","RANBG","7","Sunshine Coast","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161585/0/120/90/9f1d563883a8190316cdee75523cc493/16/96f90e60f465e4c289f0f6629f82915f/262161585.JPG","R2139958","S","20561 BATTLE AVENUE","VMRSW","$359,900","2/15/2017","16","2","1","709","9999","999","21.00","110","1","HOUSE","1ST","5","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145645/0/120/90/4947c2b86edaa7c9fca2c19b4ebf8226/16/408e8e003bf2e5d4149cad130b79d5fd/262145645.JPG","R2124018","S","837 WEST BAY ROAD","VSCGM","$360,000","11/17/2016","126","1","1","949","9999","999","1,227.00","420 X 1080","1","HOUSE","1ST","7","Sunshine Coast","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164564/0/120/90/052f671435527566d009b25aecd05570/16/c19a136c35849f2f2c38085ddf50967c/262164564.JPG","R2142937","S","5124 HAMMOND ROAD","VSCPE","$370,000","3/1/2017","5","2","1","1,120","2005","12","0.00",,"1","HOUSE","1ST, RANBG","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126131/0/120/90/8a74394bbe1c9cdf1918549fe2006b32/16/339ece6de132aa3271d80c3849347480/262126131.JPG","R2104504","S","3 5471 SECRET COVE ROAD","VSCHB","$375,000","8/29/2016","211","3","2","1,982","1981","36",,,"1","TWNHS","3ST","11","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141424/0/120/90/f5c7d8ba9ea87d2d1fc7f6edfe5a28c8/16/620773a529750838553e25371a5c55d3/262141424.JPG","R2119797","S","459 ANNE ROAD","VISMA","$384,000","10/25/2016","154","3","1","1,340","9999","999","129.82","149.94","1","HOUSE","1ST","7","Islands-Van. & Gulf","1","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146715/0/120/90/e99e636cbd42dc59abcaaaeea7dd9672/16/ce6fbac4dd8017e23db6947d7b1f2e8b/262146715.JPG","R2125088","S","5469 MILLS ROAD","VSCSD","$395,000","11/23/2016","109","3","2","1,380","1984","33","65.00","113","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
