"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262191456/0/120/90/1dd3fa05c71772268b06b9e31c79b318/16/fd4ab56ee8f43083fc66e6eeee9c116f/262191456.JPG","R2169829","S","4567 48B STREET","VLDLE","$1,048,000","5/23/2017","6","3","2","2,192","1956","61","74.50","113","1","HOUSE","3LEV","9","Ladner","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262186116/0/120/90/ff5b7e4c85622767fc597b901e4684f4/16/ac35530d860ad58a04933e4dab19d29c/262186116.JPG","R2164489","S","1776 PEKRUL PLACE","VPQLM","$1,050,000","5/9/2017","8","4","3","2,826","1990","27","0.00","0","2","HOUSE","2ST","10","Port Coquitlam","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262191042/0/120/90/1a8f495bc97b48a55631acfc32c6c520/16/48e3b0572316957cff48272cfe04e197/262191042.JPG","R2169415","S","949 THERMAL DRIVE","VCQCS","$1,051,000","5/23/2017","6","4","3","2,749","1969","48","67.00","110","1","HOUSE","2BSMT","10","Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262187085/0/120/90/5d34de5c1185a22d2ff53c3c24ebcc6e/16/b91e6a9e90b7f64b555623aeb18f125f/262187085.JPG","R2165458","S","1002 WENDA PLACE","VSQTA","$1,059,000","5/11/2017","12","5","3","2,500","1997","20","0.00",,"1","HOUSE","2ST","12","Squamish","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262178866/0/120/90/84866a47cab661e89da8bf2d6952ccc2/16/f7c2dfadc540f506dd4ccf3042139be4/262178866.JPG","R2157239","S","2 5511 48B AVENUE","VLDHA","$1,060,000","4/18/2017","34","3","3","1,821","2012","5","34.48","92.4","1","HOUSE","2ST","11","Ladner","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168103/0/120/90/59fe91b8bab7454fc863ca127a17b6fd/16/0a3e052e114ac9b0e266d443bb517d61/262168103.JPG","R2146476","S","13313 235 STREET","VMRSV","$1,065,000","3/13/2017","76","8","7","5,000","2002","15","48.88",,"2","HOUSE","2BSMT","21","Maple Ridge","7","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262188657/0/120/90/6ee5135b0df362b2e01f7992ba79be27/16/78c62d6509f23bb0c066292e5b78b38a/262188657.JPG","R2167030","S","13963 ANDERSON CREEK DRIVE","VMRSV","$1,066,000","5/13/2017","10","6","4","3,736","2008","9","43.83","100.00 IRR","2","HOUSE","2BSMT","18","Maple Ridge","3","1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181045/0/120/90/40799bba4547f8d8be0e91dc70a40521/16/a83126e9e1d96b83c0fffa823f5f0054/262181045.JPG","R2159418","S","12242 207A STREET","VMRNW","$1,067,300","4/22/2017","13","3","3","3,324","2017","0","13.00","26.85","1","HOUSE","2BSMT","11","Maple Ridge","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262184562/0/120/90/02bbd8ab3c16a470fc34f8870a78e652/16/f9da9164d47c0a334458417d432c8a75/262184562.JPG","R2162935","S","1 312 CASEY STREET","VCQML","$1,068,000","5/3/2017","5","3","3","2,144","2013","4",,,"1","HOUSE","2BSMT","7","Coquitlam","2","1"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152464/0/120/90/20b6d9c74378c94ea2b804a02bf687f5/16/47b2cabf8ea82aa6e3116952132fa046/262152464.JPG","R2130837","S","6240 SHERIDAN ROAD","VRI50","$1,068,000","1/10/2017","111","3","2","1,410","1978","39","0.00",,"1","HOUSE","2ST","8","Richmond","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185206/0/120/90/c57affae8dc8fbd0e441e3366de08ce7/16/b8181c5b0d7671f1c93465306fceada3/262185206.JPG","R2163579","S","20710 LORNE AVENUE","VMRSW","$1,068,000","5/2/2017","14","5","3","2,677","1965","52","147.00","89","2","HOUSE","RBBMT","13","Maple Ridge","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181186/0/120/90/620bd36da825c4f396fb3c3d7c9e12ef/16/a01b221771acfa9413ef433964d32220/262181186.JPG","R2159559","S","40511 N HIGHLANDS WAY","VSQGH","$1,069,000","4/24/2017","7","4","3","2,608","1978","39","0.00",,"2","HOUSE","2ST","13","Squamish","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262172565/0/120/90/ec9adb61677b4382b1153c9dcedf170e/16/0529111f8cfb45a3b5217196be006a9c/262172565.JPG","R2150938","S","14 3295 SUNNYSIDE ROAD","VPMAN","$1,070,000","3/29/2017","48","4","3","2,852","2016","1","30.48","100","1","HOUSE","2ST, SPLIT","9","Port Moody","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151678/0/120/90/46cea13e12a8b74ac68ddec7f018e201/16/225459c49b02405885c0c27bf2490d3a/262151678.JPG","R2130051","S","13662 MCKERCHER DRIVE","VMRSV","$1,071,600","1/9/2017","129","5","5","3,621","2017","0","0.00",,"1","HOUSE","3ST","12","Maple Ridge","4","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181598/0/120/90/de069c7d256101f827c846d7695bfe2e/16/8ffc2f6bc78cf2a1c1d0dc7310970f64/262181598.JPG","R2159971","S","2493 BEGBIE TERRACE","VPQCI","$1,072,000","4/26/2017","11","3","3","2,207","1987","30","123.03",,"1","HOUSE","2ST","10","Port Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185238/0/120/90/6c4052ade3f7af09386e0d3f59ed2008/16/dae4723a48c6cb42ccf9058109833c9f/262185238.JPG","R2163611","S","13155 239B STREET","VMRSV","$1,075,000","5/4/2017","6","6","4","3,995","2006","11","0.00",,"1","HOUSE","2BSMT","19","Maple Ridge","3","1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262190544/0/120/90/32d217609100e4684170d7be3a204541/16/53636ff9afd3d32a845aea2b0f27cc48/262190544.JPG","R2168917","S","3423 SEFTON STREET","VPQGL","$1,075,000","5/23/2017","8","6","3","2,165","2011","6","34.00","121.75","2","HOUSE","2ST","14","Port Coquitlam","3","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2170482","S","1735 SALISBURY AVENUE","VPQGL","$1,080,000","5/25/2017","1","3","1","916","1957","60","0.00","0","1","HOUSE","RANBG","7","Port Coquitlam","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262183712/0/120/90/e3cd6830926bc67e16df7e6490a3156f/16/6604f20c3604a85d81a672d62ed6176d/262183712.JPG","R2162085","S","1285 SHERMAN STREET","VCQCY","$1,085,000","5/2/2017","14","3","3","2,214","1985","32","0.00",,"1","HOUSE","RBLFT","10","Coquitlam","3","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262190009/0/120/90/50be45f5b9a876fbc844d268d487bf18/16/d27b57346986051ed887f8e7c32a546e/262190009.JPG","R2168382","S","5452 RAWLINS CRESCENT","VTWPH","$1,088,000","5/17/2017","7","5","3","2,617","1973","44","80.00","128.0","1","HOUSE","2ST","12","Tsawwassen","3","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262178034/0/120/90/9f7d29b9dd241ee2b7186f35315f9b5c/16/9eb5020d051a5f80d5c3f4ce6bf607db/262178034.JPG","R2156407","S","1004 OGDEN STREET","VCQRP","$1,088,000","4/16/2017","15","4","2","2,166","1968","49","0.00",,"1","HOUSE","BSMNT","11","Coquitlam","1","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262182432/0/120/90/8e637a2b4e2288da28d9830159944042/16/2d8fd2929984e450be67991624e49029/262182432.JPG","R2160805","S","5263 RIVER ROAD","VLDNG","$1,098,000","4/28/2017","27","3","1","1,350","1970","47","66.00","227","1","HOUSE","RANBG","7","Ladner","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262190141/0/120/90/90ffff5925052f483464b3c22b015ccc/16/bb89ab0719a6f2fdfd4123afce63211d/262190141.JPG","R2168514","S","851 53A STREET","VTWCT","$1,098,000","5/19/2017","11","4","2","1,982","1968","49","80.00","130","0","HOUSE","1ST, RANBG","8","Tsawwassen","2","0"
