"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147182/0/120/90/5050aa6e291ca8f6030dcc67c460faa5/16/5ec31df97aedef62bfee600be11404c7/262147182.JPG","R2125555","S","1801 1075 COMOX STREET","VVWWE","$360,000","11/28/2016","40","1","1","607","1974","43","N","0","$291.23","Apartment/Condo","PETR, RENY","1","5","Vancouver West","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151278/0/120/90/2324b4e67a24d1d380441b52645bba99/16/a5d9b388a768a1e8729062974c1066c8/262151278.JPG","R2129651","S","6 624 SHAW ROAD","VSCGB","$360,000","1/7/2017","3","3","2","1,246","2007","10",,"2","$160.32","Townhouse","PETR, RENY","1","7","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150448/0/120/90/14a39982769aec66ef0cc03e95b00a1c/16/27e83c60cbd20d0d13dc2d86a6ab8493/262150448.JPG","R2128821","S","306 1432 PARKWAY BOULEVARD","VCQWP","$360,000","1/2/2017","5","2","2","832","1999","18","N","1","$295.00","Apartment/Condo","PETR, RENY","1","5","Coquitlam","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155185/0/120/90/b5ca35142595a31a28467064af9f2f61/16/9ce0cef3bebdd299d6ebafe71ef0b910/262155185.JPG","R2133558","S","3 2010 NITA LANE","VWHCR","$360,000","1/17/2017","14","1","1","639","1968","49",,,"$450.00","Townhouse",,"1","6","Whistler","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153547/0/120/90/a8d288380d4d8f6969f4ca9e2e7a27ce/15/929d895837ebd9823cbd5bc6fe544b8b/262153547.JPG","R2131920","S","317 3588 CROWLEY DRIVE","VVECO","$360,000","1/16/2017","0","1","1","561","2003","14","Y","1","$182.32","Apartment/Condo","PETR, RENY","1","4","Vancouver East","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151720/0/120/90/252637add6e4fddfddf5097377ead58f/16/c992f0622ebbbb7f72b219eb3e2f2104/262151720.JPG","R2130093","S","206 3638 VANNESS AVENUE","VVECO","$360,000","1/9/2017","6","1","1","655","2005","12","Y","1","$249.91","Apartment/Condo","RENR","1","4","Vancouver East","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153662/0/120/90/c7186e3e93e79f3e10d0140e2f056fd4/16/38ee28c2237ac19d2bc7c7227147cf18/262153662.JPG","R2132035","S","619 95 MOODY STREET","VPMPM","$361,000","1/16/2017","3","1","1","600","2013","4",,"1","$172.50","Apartment/Condo","PETR, RENY","1","4","Port Moody","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155086/0/120/90/23c53d9a56a7913a7584431825d04367/16/5bc8ee949ff880b2d5795ea7eeb35179/262155086.JPG","R2133459","S","211 2551 PARKVIEW LANE","VPQCE","$361,000","1/23/2017","7","2","2","1,054","1995","22","Y","2","$342.51","Apartment/Condo","PETR, RENR","1","6","Port Coquitlam","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152023/0/120/90/d35c50d40050ccd6309bc3b519638463/16/48ae2f1fbfb236ece06c107c5fa43156/262152023.JPG","R2130396","S","807 5189 GASTON STREET","VVECO","$362,000","1/10/2017","5","1","1","554","1995","22","Y","1","$246.10","Apartment/Condo","PETR, RENR","1","4","Vancouver East","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150267/0/120/90/2da289850ad4caeb502be8f2d5ce04b0/16/e7c5246231bc26b09fda150c1e0684c3/262150267.JPG","R2128640","S","201 441 E 3RD STREET","VNVLL","$362,500","12/29/2016","0","2","1","885","1976","41","Y","1","$358.00","Apartment/Condo","PETR, RENN","1","6","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144652/0/120/90/902c750b625ecbcfb4eb5e7b8147eb2e/16/ef10445b9213b30ad4f6109b2dce1ff0/262144652.JPG","R2123025","S","112 1199 WESTWOOD STREET","VCQNC","$363,000","11/14/2016","63","2","2","1,008","1993","24","Y","1","$444.00","Apartment/Condo","PETR, RENR","1","7","Coquitlam","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142276/0/120/90/6debe4857845162607ae15c4e83a9123/16/33e87ff392bf943b5c95a9c762e3cce3/262142276.JPG","R2120649","S","306 4768 53 STREET","VLDDM","$363,500","10/31/2016","71","2","2","934","1995","22","Y","1","$271.00","Apartment/Condo","PETR, RENY","1","5","Ladner","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152653/0/120/90/34098d372dc50829ac74216ec4a47cfa/16/6d754919d30dcce9580b503370813ef2/262152653.JPG","R2131026","S","1406 8297 SABA ROAD","VRI60","$364,000","1/12/2017","19","1","1","602","1996","21","N","1","$166.55","Apartment/Condo","PETN, RENY","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155000/0/120/90/fe5faec73ba0529419ff473b044e3d02/16/9e8f8c47f306a4f5809531d343ef4274/262155000.JPG","R2133373","S","808 1155 THE HIGH STREET","VCQNC","$365,000","1/23/2017","2","1","1","600","2012","5","Y","1","$0.00","Apartment/Condo","PETR, RENY","1","5","Coquitlam","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137645/0/120/90/a4518f1db344a46e3294e64d9308d146/16/8886b3d2182834441df0090872c7b510/262137645.JPG","R2116018","S","317 4028 KNIGHT STREET","VVEKN","$365,000","10/6/2016","104","1","1","554","2008","9","Y","1","$183.73","Apartment/Condo","NO","1","5","Vancouver East","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2131402","S","407 189 ONTARIO PLACE","VVEMN","$365,000","1/16/2017","2","1","1","566","2003","14","Y","1","$206.16","Apartment/Condo","PETR, RENR","1","8","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150223/0/120/90/3011a351ab8dc8a0f6745be8b0f38fd2/16/afcf1573f62c1913d42adc5417d90b6a/262150223.JPG","R2128596","S","513 121 BREW STREET","VPMPM","$365,000","1/3/2017","4","1","1","655","2008","9","N","1","$294.68","Apartment/Condo","PETR, RENY","1","5","Port Moody","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137992/0/120/90/607fe3763d820a12d27eb1ffe5ced2a3/16/70810153a06212e983347dc7f1bc87f7/262137992.JPG","R2116365","S","1508 1 RENAISSANCE SQUARE","VNWQY","$365,000","10/12/2016","88","1","1","730","2009","8","Y","1","$235.22","Apartment/Condo","PETR, RENY","1","5","New Westminster","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147846/0/120/90/b4495a1f82fb168f33748caed82a8897/15/0da7cbc120b0c0dc4b1f7e740faef0e6/262147846.JPG","R2126219","S","1206 248 SHERBROOKE STREET","VNWSA","$366,000","11/28/2016","53","2","2","805","2008","9",,"1","$260.00","Apartment/Condo","PETR, RENR","1","6","New Westminster","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153000/0/120/90/458806ef1c1b06dae9705111e46abd82/16/2ade6f7e5f7a2c172a5ecb73556cf299/262153000.JPG","R2131373","S","212 3575 EUCLID AVENUE","VVECO","$366,000","1/16/2017","8","1","1","635","2005","12","Y","1","$300.74","Apartment/Condo","RENY","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150307/0/120/90/983630e10fd551481eda39ab2dd63de1/16/4237160ecd8bc8b110e266cf083050ff/262150307.JPG","R2128680","S","1108 2955 ATLANTIC AVENUE","VCQNC","$367,000","1/2/2017","6","1","1","520","2012","5","N","1","$146.23","Apartment/Condo","PETR, RENY","1","4","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150137/0/120/90/c8564d7b82753ba44d43816e94be65dd/16/39739f700c1868747eda73e36f3b7e49/262150137.JPG","R2128510","S","1006 3980 CARRIGAN COURT","VBNGR","$367,000","12/30/2016","10","2","1","888","1987","30","Y","1","$277.56","Apartment/Condo","RENY","1","5","Burnaby North","0","1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153962/0/120/90/2cea13b18f9109e569fbecc62b3d8e9c/16/709923fe80323c5208ff33754403a3a7/262153962.JPG","R2132335","S","208 5288 BERESFORD STREET","VBSME","$368,000","1/18/2017","7","1","1","615","2014","3","Y","1","$198.76","Apartment/Condo","PETR, RENR, SMKG","1","5","Burnaby South","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153516/0/120/90/8ff735ed502cbf9dca1b4f3448615249/16/a6e939a37a596cbf168f95ff6486cd1b/262153516.JPG","R2131889","S","702 7100 GILBERT ROAD","VRI61","$368,200","1/16/2017","8","2","1","988","1983","34","Y","1","$309.40","Apartment/Condo","PETN, RENR","1","5","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150804/0/120/90/7e09368f2000216c8121e417b4f72f26/16/a2960f25077bb81896fd87b3f85e44b8/262150804.JPG","R2129177","S","212 3727 W 10TH AVENUE","VVWPG","$368,888","1/5/2017","12","0","1","447","1999","18","Y","1","$152.84","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151336/0/120/90/26e15524ac34471e277ce5dfb2bc784d/16/7b05f955272987a56baed6a51a9d6b74/262151336.JPG","R2129709","S","103 1567 GRANT AVENUE","VPQGL","$369,000","1/9/2017","15","3","2","1,117","2007","10","Y","2","$291.19","Apartment/Condo","PETR, RENR","1","6","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141824/0/120/90/a099c70d85f5cf2552e3ef7374b015fe/16/430fb0f7c33f049f65954f3071fb47f6/262141824.JPG","R2120197","S","2104 3737 BARTLETT COURT","VBNSH","$369,000","10/31/2016","73","2","2","1,110","1978","39",,"2","$474.60","Apartment/Condo","PETN, RENN","1","5","Burnaby North","1","1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138395/0/120/90/bd59ab41519f46aaeb868f57827e849e/16/015cc2d3c182508e1caaccc814bc3a19/262138395.JPG","R2116768","S","322 12339 STEVESTON HIGHWAY","VRI81","$369,000","10/14/2016","108","2","1","717","2014","3","N",,"$360.56","Apartment/Condo","RENY, RENR","1","5","Richmond","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152020/0/120/90/bb2ad89b980b3f54d4eef146042f3988/16/57cdb83140ed00ce8aa830e3998d019c/262152020.JPG","R2130393","S","1108 3008 GLEN DRIVE","VCQNC","$370,000","1/4/2017","9","1","1","612","2013","4",,"1","$205.34","Apartment/Condo","PETR, RENY","1","5","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155908/0/120/90/456ca6b5994d05786f8aba0f44de53fa/16/2049fd6fec6394c7b337c1820a623aec/262155908.JPG","R2134281","S","210 1200 EASTWOOD STREET","VCQNC","$370,000","1/25/2017","6","2","2","1,108","1995","22","Y","1","$479.47","Apartment/Condo","PETR, RENR","1","7","Coquitlam","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150663/0/120/90/54c0b7c35e7fd64e76ea8b32072b8fc2/16/2907e94368e9f38fa56c1ef8752411eb/262150663.JPG","R2129036","S","908 8297 SABA ROAD","VRI60","$370,000","1/3/2017","26","1","1","691","1996","21","Y","1","$191.15","Apartment/Condo","PETN, RENY","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155983/0/120/90/e2aa64777a8831c4efaf82d5d6d13d67/16/e6ad03fad2a759b6f0dc756e05040e81/262155983.JPG","R2134356","S","1110 5380 OBEN STREET","VVECO","$373,000","1/26/2017","5","1","1","574","2006","11","Y","1","$195.59","Apartment/Condo","PETY, RENY","1","5","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149651/0/120/90/e78098b33eaf461e939bff8fe5b06b09/16/26b602ad9d8bf95f73bde5b1dcd94f97/262149651.JPG","R2128024","S","702 740 HAMILTON STREET","VNWUP","$375,000","12/18/2016","20","2","2","953","1974","43","Y","1","$416.15","Apartment/Condo","PETN, RENN","1","10","New Westminster","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151935/0/120/90/8d123d6080a6fa59871bdadc963a0fd5/16/9b74b7411fa23d74d91e7533ce70106b/262151935.JPG","R2130308","S","134 5888 DOVER CRESCENT","VRI21","$375,000","1/10/2017","6","1","1","805","1998","19","Y","1","$342.00","Apartment/Condo","PETR, RENY","1","6","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153715/0/120/90/585b713e54f59c55ce90549070dc4728/16/34477e0a755af33a1b19f954fa5e1a30/262153715.JPG","R2132088","S","PH15 1163 THE HIGH STREET","VCQNC","$375,000","1/17/2017","6","2","2","890","1996","21","Y","1","$308.00","Apartment/Condo","PETR, RENN","1","6","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149904/0/120/90/3eff88ce386ae2a0cc1224fd2cab9143/15/015308274037ddaaa0dcbc55b3068225/262149904.JPG","R2128277","S","1901 511 ROCHESTER AVENUE","VCQCW","$375,000","12/27/2016","13","1","1","676","2007","10","Y","1","$217.75","Apartment/Condo","PETR, RENY","1","6","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151444/0/120/90/4422147a670623348232b58573cec972/16/a3519d4e5a276487d0b7d419684f7611/262151444.JPG","R2129817","S","401 2267 PITT RIVER ROAD","VPQCE","$375,000","1/9/2017","5","2","1","792","2016","1","Y","2","$208.00","Apartment/Condo","NO","1","4","Port Coquitlam","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150074/0/120/90/69aa61e48dae441dd65a7eaea6a93791/16/9e3be595dcd05b9ab67b8c99efdd8a40/262150074.JPG","R2128447","S","PH9 5288 BERESFORD STREET","VBSME","$376,000","12/28/2016","5","1","1","605","2014","3","Y",,"$195.28","Apartment/Condo","PETR, RENR","1","5","Burnaby South","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153809/0/120/90/985f0cac25260a8e3e2053a182d75c4c/15/974985622ec22ebc05730f5f56dfe3cb/262153809.JPG","R2132182","S","206 1188 JOHNSON STREET","VCQER","$378,000","1/18/2017","11","1","1","780","2012","5",,"1","$250.00","Apartment/Condo","PETR","1","5","Coquitlam","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138423/0/120/90/8638e28f3f8ef06e2e4c79c3ac79c7ab/16/a5076022dd6ce7bc6eab89b5bcf015f1/262138423.JPG","R2116796","S","503 2220 KINGSWAY","VVEVI","$378,000","10/11/2016","112","1","1","463","2017","0","N","1","$1.00","Apartment/Condo","RENY","1","3","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153893/0/120/90/cffa6683bc72b5a3a86be7081acb8d6d/16/961eba425a9066237760f36be30d95e9/262153893.JPG","R2132266","S","505 575 DELESTRE AVENUE","VCQCW","$379,000","1/18/2017","3","2","1","702","2008","9","Y","1","$206.10","Apartment/Condo","PETR, RENR","1","6","Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151683/0/120/90/9b873c4d56ad9909f4db08658f10d5f8/16/61385a917b0bbd0b6c93c48e0ce3aac3/262151683.JPG","R2130056","S","320 6828 ECKERSLEY ROAD","VRI60","$379,999","1/9/2017","9","1","1","766","2012","5","N","1","$249.98","Apartment/Condo","PETR, RENR","1","5","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146925/0/120/90/dd0c734e826a3700a9e18b0703da5cf1/15/f3a364a8edd00ef5608b9c94da2eff8c/262146925.JPG","R2125298","S","415 12350 HARRIS ROAD","VPIMM","$380,000","11/24/2016","51","2","2","1,036","2007","10","N",,"$290.00","Apartment/Condo","PETR, RENY","1","6","Pitt Meadows","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156929/0/120/90/615068dbf420e3704fa2ca451c96a398/16/04ae2e145d15a9e35a0421764611d2b8/262156929.JPG","R2135302","S","1809 280 ROSS DRIVE","VNWFV","$380,000","1/30/2017","1","1","1","621","2010","7","N","1","$227.75","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143195/0/120/90/91d7046917ca2481ee2c3953c1c0351f/16/a06a48d78a0f77377de3adfabde1e1d4/262143195.JPG","R2121568","S","104 6475 CHESTER STREET","VVEFR","$380,000","11/4/2016","77","1","1","682","1994","23","Y","1","$251.30","Apartment/Condo","PETR, RENR","1","5","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148718/0/120/90/d380a3d0f25f87fa82bf3f1d624544a9/16/35d65b66993655f2b0d39fa1560fe7dc/262148718.JPG","R2127091","S","1602 3070 GUILDFORD WAY","VCQNC","$380,000","12/7/2016","37","2","2","856","1995","22","Y","1","$377.03","Apartment/Condo","PETR, RENR","1","5","Coquitlam","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152944/0/120/90/8a756d448668001e73130709a13cd369/16/c9149a8c00f4a3dbe081f9774df88797/262152944.JPG","R2131317","S","113 9500 ODLIN ROAD","VRI12","$380,000","1/16/2017","2","1","1","686","2011","6","Y","1","$221.87","Apartment/Condo","PETY, RENY","1","5","Richmond","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151676/0/120/90/086f2f5cd349a9323846a76394a5ff75/16/82bbb9c83516fac651460922d437f31b/262151676.JPG","R2130049","S","316 12339 STEVESTON HIGHWAY","VRI81","$380,000","1/9/2017","4","2","1","715","2014","3","Y","2","$380.00","Apartment/Condo","PETY","1","5","Richmond","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153325/0/120/90/e7035e50ee6661274683f81b549b0caa/16/2ed64498ae180d537a28e366fc04acf9/262153325.JPG","R2131698","S","1701 258 NELSON'S COURT","VNWSA","$380,900","1/16/2017","11","1","1","515","2019","0","Y","1","$196.51","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153143/0/120/90/c4b45a2725fc43803f5dfa6955112063/16/434cdd5208c462daef185f0b5900c223/262153143.JPG","R2131516","S","1606 5288 MELBOURNE STREET","VVECO","$381,000","1/16/2017","7","1","1","542","1998","19","Y","1","$218.38","Apartment/Condo","PETR, RENR","1","4","Vancouver East","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153622/0/120/90/2bf710e3e7040aa366a5cfe6bdfb1042/16/16538c8e55f3a06dee9aed3349542080/262153622.JPG","R2131995","S","1109 1283 HOWE STREET","VVWDT","$381,500","1/16/2017","1","1","1","491","2018","0","Y","0","$186.58","Apartment/Condo","PETR, RENY","1","4","Vancouver West","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154639/0/120/90/b24631c070accb406f8a31ae95678476/16/a87752931c193cb666f411022db5c80a/262154639.JPG","R2133012","S","505 7108 EDMONDS STREET","VBEED","$381,500","1/20/2017","4","1","1","810","1992","25","Y","1","$248.99","Apartment/Condo","PETN, RENN","1","5","Burnaby East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154893/0/120/90/541323bbce27356992f57ed920f03a6f/16/ed6da3ae8d82f45bc68d94797396d32d/262154893.JPG","R2133266","S","116 9283 GOVERNMENT STREET","VBNGR","$382,500","1/23/2017","6","1","1","793","2007","10","Y",,"$280.55","Apartment/Condo","PETR, RENY","1","7","Burnaby North","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146168/0/120/90/8bebc25546a4e51d52abff028107db2e/16/269f15a5b4bf9771d1d00035ad060ef0/262146168.JPG","R2124541","S","802 8111 ANDERSON ROAD","VRI60","$383,000","11/18/2016","49","1","1","745","1995","22","Y","1","$324.50","Apartment/Condo","PETY, RENR","1","4","Richmond","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153816/0/120/90/f640cfea1214793a387726e9132e7868/16/fd0c9c26b0d440e5d27dcbd453293500/262153816.JPG","R2132189","S","208 607 E 8TH AVENUE","VVEMP","$383,000","1/18/2017","2","1","1","630","1983","34","Y","1","$230.00","Apartment/Condo","PETY, RENN","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262152973/0/120/90/c8e80e5836affb8b0f4b501d2f163588/16/874dc58ae60cd5808bdedf61c1d07f60/262152973.JPG","R2131346","S","208 2330 SHAUGHNESSY STREET","VPQCE","$383,000","1/16/2017","2","2","2","873","2012","5",,"1","$243.77","Apartment/Condo","PETY, RENY","1","6","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147539/0/120/90/7c99debb0b8f71a339a728966552f737/16/257e760c2a7070d9e50a52559a38c92a/262147539.JPG","R2125912","S","205 2214 KELLY AVENUE","VPQCE","$384,888","11/28/2016","46","2","2","911","2013","4","Y","2","$309.77","Apartment/Condo","PETR, RENY, SMKG","1","6","Port Coquitlam","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151698/0/120/90/abc6f3eabdb43c6644e5899669c018af/15/6a8c7edadc1de3b50a51f555f4fec6b1/262151698.JPG","R2130071","S","306 6893 PRENTER STREET","VBSHG","$385,000","1/8/2017","5","2","2","787","1999","18","Y","1","$276.00","Apartment/Condo","PETR, RENR","1","7","Burnaby South","1","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148780/0/120/90/ff204ab83802242aa9377d4b93922e10/16/d231953071ecd89ac29df6c35cd8a2d7/262148780.JPG","R2127153","S","403 988 W 21ST AVENUE","VVWCA","$385,000","12/8/2016","33","1","1","608","1997","20","Y","1","$234.24","Apartment/Condo","PETR, RENR","1","6","Vancouver West","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150444/0/120/90/238e82518bc6cc9ccc4b6bd956322bf6/16/4ec732a1f57c90af15d33fa8de8e7617/262150444.JPG","R2128817","S","104 3136 KINGSWAY","VVECO","$385,000","1/3/2017","7","2","1","788","1977","40","Y","1","$257.00","Apartment/Condo","PETR, RENY","1","5","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262140022/0/120/90/86d9c7fbc23a87885ad4dee8253575ae/16/9b1cb8c8cc5e2d90dba4881365c1eae6/262140022.JPG","R2118395","S","305 1460 PEMBERTON AVENUE","VSQDT","$385,000","10/17/2016","102","2","2","959","1996","21",,"1","$297.85","Apartment/Condo","PETY","1","5","Squamish","2","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156205/0/120/90/ef9e107086edecad7c209a3ec69b8e13/16/b4927c39423c2fa8312892f8379b3c23/262156205.JPG","R2134578","S","204 1330 MARINE DRIVE","VNVPN","$385,000","1/26/2017","4","0","1","439","2012","5","N","1","$141.45","Apartment/Condo","NO","1","3","North Vancouver","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149997/0/120/90/2ffbc5546202982e4a2f20679ab43979/16/a1c37b67b616b9eb4f83cd7e9af93415/262149997.JPG","R2128370","S","1005 575 DELESTRE AVENUE","VCQCW","$386,000","12/27/2016","23","2","1","700","2008","9","Y",,"$210.00","Apartment/Condo","PETY, RENY","1","5","Coquitlam","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151266/0/120/90/4f5d8253efecbb2335e8d8ca2e441b7e/16/b7e1717c6afcba413260f4ff56f35ed0/262151266.JPG","R2129639","S","3 2251 SAPPORO DRIVE","VWHCR","$386,000","1/5/2017","9","1","1","412","1986","31",,"2","$309.20","Townhouse","NO","1","4","Whistler","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153856/0/120/90/133e41669cd9760b106d32e5b8e82c0a/16/db5fb29efeb97017858c80eca8499f84/262153856.JPG","R2132229","S","218 9388 ODLIN ROAD","VRI12","$387,000","1/18/2017","2","1","1","593","2014","3","N","1","$286.94","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2129585","S","403 22562 121 AVENUE","VMRWC","$387,900","1/3/2017","5","2","2","985","2017","0",,"1","$251.51","Apartment/Condo","RENY","1","5","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151587/0/120/90/158d10730954f833065b668263d23543/16/17be3525b2cca18cc753e09e474fdf2b/262151587.JPG","R2129960","S","404 988 W 21ST AVENUE","VVWCA","$388,000","1/9/2017","4","1","1","608","1997","20","Y","1","$234.00","Apartment/Condo","PETR, RENR","1","6","Vancouver West","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150992/0/120/90/5eeaf7f689d367f2ecda03560accc99e/16/b547d77a3ff790fe5f78edd451416670/262150992.JPG","R2129365","S","340 588 E 5TH AVENUE","VVEMP","$388,000","1/1/2017","6","1","1","673","1977","40",,"1","$219.00","Apartment/Condo","PETN, RENY","1","4","Vancouver East","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153864/0/120/90/9b94d6c2955be08ec7ccb5241b8a2712/16/1f5e4af24447826e8e44711e22479708/262153864.JPG","R2132237","S","202 5477 WHARF ROAD","VSCSD","$389,600","1/18/2017","1","2","2","1,123","1981","36","Y","1","$376.02","Apartment/Condo","PETR, RENN","1","5","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150308/0/120/90/7f7bf18667353f824c858ef3df925d3e/16/1164467fdbfc4bb99015e955aa4b4f64/262150308.JPG","R2128681","S","312 8060 JONES ROAD","VRI61","$389,800","1/3/2017","4","2","1","774","2003","14","Y","1","$240.15","Apartment/Condo","PETR, RENR","1","8","Richmond","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150067/0/120/90/ec8b7f3aff5635f0337604a05f824b34/16/c1cdcdc7073b8319436aa93158113375/262150067.JPG","R2128440","S","407 9333 TOMICKI AVENUE","VRI12","$390,000","12/28/2016","4","1","1","665","2014","3","N","1","$323.46","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
