"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262226480/0/120/90/f6d57714bea1b22eeb3659adf7f4abb9/16/0f4152ae35f98cf62209a23bd1d134ab/262226480.JPG","R2204853","S","42 201 CAYER STREET","VCQML","$69,900","9/11/2017","19","2","1","720","1971","46","0.00","0","1","MANUF","MANUF","4","Coquitlam","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220436/0/120/90/a3086a7ea6c98c13fce926d2ae32f417/16/d43e9a43059c330ab45347992ab94867/262220436.JPG","R2198809","S","13 12793 MADEIRA PARK ROAD","VSCPE","$76,000","8/18/2017","24","3","1","910","1991","26",,,"1","MANUF","MANUF","6","Sunshine Coast","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262215522/0/120/90/519b1f166b2d40ef6e487d6c7e962206/16/2a30a1e5cd8f9411ed890e515e0da0d4/262215522.JPG","R2193895","S","62 1413 SUNSHINE COAST HIGHWAY","VSCGB","$89,000","8/1/2017","53","2","1","726","1968","49",,,"1","MANUF","1ST, MANUF","6","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262207150/0/120/90/e4123db4efb6c53560fe5aff4ac77e2a/16/2d12dc5fd4692285b2d1444d3e742873/262207150.JPG","R2185523","S","1 1890 HIGHWAY 99","VPEMC","$99,000","7/4/2017","63","2","1","760","1997","20",,,"1","MANUF","1ST+, EUNIT","4","Pemberton","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262214599/0/120/90/77989c008260271102c656396b5b8f90/16/357210b714b9ed9a379759ec80487765/262214599.JPG","R2192972","S","11 1413 SUNSHINE COAST HIGHWAY","VSCGB","$107,000","7/28/2017","38","2","1","1,056","1974","43",,,"1","MANUF","MANUF","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262219927/0/120/90/5978981545ed54dd171932f4b4a0a0d8/16/a9ebd6c5e0e76b400b02f67bd7f70afd/262219927.JPG","R2198300","S","228 201 CAYER STREET","VCQML","$122,000","8/17/2017","24","2","1","900","1971","46",,,"1","MANUF","RANBG","7","Coquitlam","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262226802/0/120/90/c5c1e4728a4b33656f7871fc34f7566d/16/4f0ad09c02700bac83b5c97178d103a1/262226802.JPG","R2205175","S","144 201 CAYER STREET","VCQML","$126,000","9/12/2017","17","2","2","1,152","9999","999",,,"1","MANUF","RANBG","8","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220786/0/120/90/ec48c80e5a934f6d04dab7109b910e8b/16/551b8ab9cf4c12d4041add3f50d6b7c3/262220786.JPG","R2199159","S","296 201 CAYER STREET","VCQML","$147,000","8/21/2017","22","2","2","1,220","1971","46",,,"1","MANUF","1ST","7","Coquitlam","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262225504/0/120/90/ea7aebe050ded3a36a614747852e52bb/16/973259b2247532b153c1f4c20c707f43/262225504.JPG","R2203877","S","189 CHERRY TREE LANE","VISMA","$200,000","9/8/2017","12","2","1","800","1975","42",,,"1","HOUSE","2ST","6","Islands-Van. & Gulf","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262197433/0/120/90/4e60b79c2c9c7f2f6023443d320a891f/16/315208cba18516543b8a7f75ae5a7493/262197433.JPG","R2175806","S","148 1830 MAMQUAM ROAD","VSQGE","$205,000","6/7/2017","81","3","2","1,000","1974","43",,,"1","MANUF","MANUF","8","Squamish","1","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227616/0/120/90/b394549c8f6d786f4af8e05872d628d0/16/321d6a46bbf2c49c2e6d7c770461c1da/262227616.JPG","R2205989","S","2929 BIRKEN LANE","VPEBI","$300,000","9/12/2017","13","3","1","1,416","1970","47","0.00",,"1","MNFLD","1ST","7","Pemberton","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262222041/0/120/90/b0f5c3c5420da77b9c5519f0c5517d43/16/d9c7e6ee9c98404038deb5ada39e81d7/262222041.JPG","R2200414","S","9671 DEVINE STREET","VPEDE","$337,500","8/28/2017","25","3","1","1,274","1977","40",,,"1","HACR","1ST+","6","Pemberton","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262208886/0/120/90/f409077f1577cda1d725abacc4253d2f/16/aeb39fc67b3e230875dc32ec8fe03526/262208886.JPG","R2187259","S","204 MARINERS WAY","VISMA","$350,000","7/8/2017","65","2","3","1,275","1983","34","76.00","188","1","HOUSE","1ST+","8","Islands-Van. & Gulf","2","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262171214/0/120/90/095c4dd612f2331f687ba92630e2fd5b/16/f1d99a243ab3b225716d56bc811c8e0f/262171214.JPG","R2149587","S","BLOCK 6 LONG BAY","VSCGM","$360,000","3/27/2017","167","1","1","306","2003","14","205.00","785","1","HACR","1ST","4","Sunshine Coast","0","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262191727/0/120/90/0f480e43c3da9737b935f76f9e4a6173/16/14b161c4085b13081fc1b8ddfdcd5e4c/262191727.JPG","R2170100","S","2675 STURDIES BAY ROAD","VISGL","$365,000","5/20/2017","116","1","1","675","1996","21","0.00",,"1","HACR","1ST+","5","Islands-Van. & Gulf","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262209115/0/120/90/dec2d38e9c79c52210378cbd1a21f987/16/9a4ff299e9c7c25f971de829357b4054/262209115.JPG","R2187488","S","5896 TEREDO STREET","VSCSD","$375,000","7/12/2017","60","2","1","729","1955","62","100.00","250","1","HOUSE","1ST","4","Sunshine Coast","1","0"
