"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions","# of Kitchens","# Rms","Area","Full Baths","Half Baths"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262153978/0/120/90/a2e5a80c620b5b820f5a49a212730bac/16/36f33c3cee50a1ed15c6618767a1c2b9/262153978.JPG","R2132351","S","212G1 4653 BLACKCOMB WAY","VWHBE","$80,000","1/18/2017","21","1","1","633","2000","17","Y","1","$295.00","Apartment/Condo","PETN","1","4","Whistler","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157344/0/120/90/af0a7361e9fe3f5db40aa6d6f8c3c71f/16/fb9efd0bcce16c3bd9b4a6e6b987af79/262157344.JPG","R2135717","S","405A 2020 LONDON LANE","VWHCR","$87,500","1/31/2017","2","1","1","592","2008","9","Y","1","$415.00","Apartment/Condo","PETY","1","3","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149495/0/120/90/1c6bf5488d87feb7fab6b4493ab18f14/16/2de8e7b671bad86ad4f8f6118a15c225/262149495.JPG","R2127868","S","304 2020 LONDON LANE","VWHCR","$89,000","12/10/2016","69","1","1","592","2008","9","Y","1","$416.79","Apartment/Condo","NO","1","3","Whistler","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143674/0/120/90/b83003f63d55f8e8b5efbea8ac5ab35b/16/2f31f6ab93f2dfcd1fc1934835b40b42/262143674.JPG","R2122047","S","215C 2036 LONDON LANE","VWHCR","$99,000","11/5/2016","111","1","1","723","2001","16","Y","1","$399.00","Apartment/Condo","RENY","1","5","Whistler","1","0"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161303/0/120/90/5062a5d5ea2036011e9cb1bcf0f8d1f1/16/2e019ff2a01d0cc5f41ba72d2604d49b/262161303.JPG","R2139676","S","218 4122 VILLAGE GREEN WAY","VWHVI","$105,000","2/17/2017","1","0","1","371","1987","30",,"1","$0.00","Apartment/Condo","PETR","1","2","Whistler","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163541/0/120/90/a09addd479d4c1133a2b26403967da9a/16/8fabb03804a9a6d151b5266ae427a5ae/262163541.JPG","R2141914","S","606 7571 WESTMINSTER HIGHWAY","VRI60","$118,000","2/24/2017","3","0","1","437","1998","19",,,"$0.00","Other","NO","0","1","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155878/0/120/90/8dac015e154ccc716cbb1b5f17cd65fa/16/c6e13ee012c71d4a907c0a8e0a9ed77d/262155878.JPG","R2134251","S","133 8051 RYAN ROAD","VRI54","$118,000","1/23/2017","26","1","1","675","1975","42",,"1","$403.00","Apartment/Condo","RENY","1","5","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158261/0/120/90/4e3df76746970f21db949eaee0d7b662/16/26e046b123c857686455961f8631616e/262158261.JPG","R2136634","S","10C 2300 NORDIC DRIVE","VWHNO","$120,000","2/2/2017","1","3","4","2,519","2002","15",,"4","$848.33","Townhouse","PETN, RENN, SMKG","1","8","Whistler","3","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162160/0/120/90/c3faebb919412d82a521e14968bfe876/16/0bd44799f01c4a30c05f189e734d14d0/262162160.JPG","R2140533","S","16 G 2300 NORDIC DRIVE","VWHNO","$125,000","2/21/2017","3","3","5","2,450","2002","15",,"4","$845.33","1/2 Duplex","RENR","1","8","Whistler","4","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158887/0/120/90/23477c3adecc4e67e5038d549c6c650a/16/ce011923c2b717890b3019a7cb838721/262158887.JPG","R2137260","S","103 7220 LINDSAY ROAD","VRI23","$129,000","2/6/2017","7","1","1","634","1974","43",,"1","$273.85","Apartment/Condo","PETN, RENY","1","5","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160498/0/120/90/3265de8aa1bb18a515994ffa3def4baa/16/506dcb4ae2814732da9cb161483350c4/262160498.JPG","R2138871","S","213 8031 RYAN ROAD","VRI54","$131,800","2/15/2017","2","1","1","683","1975","42",,"1","$411.83","Apartment/Condo","RENY","1","4","Richmond","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141416/0/120/90/0e80b81f7d3a95e2cd561b80d8201e70/16/927496949eaf7c8d832bfceb19151a5c/262141416.JPG","R2119789","S","114 12096 222 STREET","VMRWC","$136,800","10/24/2016","93","2","1","827","1972","45",,,"$269.53","Apartment/Condo","AGER, PETR","1","5","Maple Ridge","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160827/0/120/90/bcb04d504c701fc951d14ba8bbb481c5/16/63e33060af2697fc000f44a611f30aba/262160827.JPG","R2139200","S","524A 2036 LONDON LANE","VWHCR","$140,000","2/13/2017","6","2","2","952","2001","16","Y","1","$543.09","Apartment/Condo","RENR","1","4","Whistler","2","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155849/0/120/90/092d9653481cae77652602509ad2b4a0/16/45fa3e424e7d75bea50652e7019072d1/262155849.JPG","R2134222","S","2 J 2300 NORDIC DRIVE","VWHNO","$140,000","1/24/2017","30","3","5","2,706","2002","15","Y","4","$920.66","1/2 Duplex","PETY, RENN, SMKG","1","7","Whistler","5","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162613/0/120/90/d92a79c1bc53231b20af832f413bc324/16/fede763bc19006b5d8a9565bfd8d7fa2/262162613.JPG","R2140986","S","405 20561 113 AVENUE","VMRSW","$140,000","2/22/2017","1","2","1","939","1993","24","Y","1","$374.59","Apartment/Condo","PETR","1","6","Maple Ridge","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156189/0/120/90/ba46521efbd0de686a1a1e37037688cb/16/bb4d5c28bf6e25431a583821c98481b2/262156189.JPG","R2134562","S","227 1490 PORTAGE ROAD","VPEPE","$145,000","1/25/2017","7","1","1","542","2004","13",,,"$34.00","Other","PETR","1","3","Pemberton","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164211/0/120/90/c9575df0f5f88540a715d3bf19278f1c/16/983271f0d0d497eae3e8558047d4a735/262164211.JPG","R2142584","S","109 7180 LINDSAY ROAD","VRI23","$145,000","2/27/2017","1","2","1","830","1974","43",,"1","$350.68","Apartment/Condo","PETN, RENY","1","6","Richmond","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160514/0/120/90/e276eebcf34328d50d5fe4d9c678954a/16/4df6ede20083ddb5412a1ca4e042eaf4/262160514.JPG","R2138887","S","405 11671 FRASER STREET","VMREC","$149,000","2/15/2017","1","2","1","678","1993","24",,"1","$310.58","Apartment/Condo","PETR","1","7","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149849/0/120/90/1d45fc4d15858bd3b98ee68a7d7eee69/16/0a5d24a0447b5f46dc5e30bfb11e7a07/262149849.JPG","R2128222","S","307 910 FIFTH AVENUE","VNWUP","$164,000","12/20/2016","66","1","1","606","1970","47","Y","1","$244.00","Apartment/Condo","AGER, PETR, RENN","1","5","New Westminster","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161304/0/120/90/91acfd0c928e64e9afce9c3ea524e526/16/a7d5dbf6e488704d67c1a3755b1dcad6/262161304.JPG","R2139677","S","110 7180 LINDSAY ROAD","VRI23","$165,000","2/16/2017","11","2","1","812","1974","43",,"1","$350.68","Apartment/Condo","PETN, RENY","1","6","Richmond","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158104/0/120/90/f6e548f38164f0a8b5af50ea4abb92eb/16/b217477ccd770933950c545357982c7a/262158104.JPG","R2136477","S","900 433 ROBSON STREET","VVWDT","$165,000","1/30/2017","8","1","1","469","1999","18","N",,"$298.60","Apartment/Condo","RENY","1","3","Vancouver West","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145473/0/120/90/e1a0ac250a46e778468728be90ea06d8/16/d3e00424f325a134314622770144a6de/262145473.JPG","R2123846","S","332B 2036 LONDON LANE","VWHCR","$170,000","11/14/2016","82","3","2","1,230","2000","17",,,"$705.80","Apartment/Condo","NO","1","6","Whistler","2","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151969/0/120/90/32ef3df9b67b35b17824a068f51cb45d/16/5e24d3faada5a7bae15f9dac7c325a4f/262151969.JPG","R2130342","S","207 215 MOWAT STREET","VNWUP","$176,000","1/10/2017","23","1","1","575","1977","40","Y","1","$304.71","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150079/0/120/90/5ebf929280ebbba461cab111fd25c5e5/16/a8c000b1655d074222f41bce7d6683ee/262150079.JPG","R2128452","S","1814 838 HAMILTON STREET","VVWDT","$178,000","12/29/2016","48","1","1","439","1995","22",,"0","$423.38","Apartment/Condo","RENY","1","4","Vancouver West","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148030/0/120/90/711eb4c2850bb121723bc51671a17194/16/80f4d4a90aa0854c5266d357cf4e63a0/262148030.JPG","R2126403","S","108 12310 222 STREET","VMRWC","$179,900","12/2/2016","74","1","1","462","2017","0","Y","1","$127.88","Apartment/Condo","PETR, RENY","1","4","Maple Ridge","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159509/0/120/90/040d9a288280dbd280efbd490887c851/16/09e6796663c6d6f4f608f37ccb1ac4de/262159509.JPG","R2137882","S","206 20561 113 AVENUE","VMRSW","$179,900","2/9/2017","9","1","1","692","1992","25","Y","1","$285.40","Apartment/Condo","PETR, RENR","1","5","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157595/0/120/90/6eb6ad49ffd6426bb9afa6baf3d255d4/16/bae7bf7904a8475e37edf71ff26846a3/262157595.JPG","R2135968","S","105 331 KNOX STREET","VNWSA","$180,888","2/1/2017","5","1","1","607","1972","45","Y","1","$375.00","Apartment/Condo","PETR, RENR","1","4","New Westminster","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262139084/0/120/90/7652e360645d18a7488709493cc182ac/16/a49caabca203d17c5ce776ceec6d3e98/262139084.JPG","R2117457","S","323 8051 RYAN ROAD","VRI54","$183,000","10/15/2016","134","3","2","1,078","1974","43",,,"$636.35","Apartment/Condo","PETN, RENY","1","5","Richmond","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160583/0/120/90/dc8d785149d37249faf4c0f4b5ed5d0d/16/31dfc4c9be9d5b8a2a87544fc8e4f9e0/262160583.JPG","R2138956","S","109 11578 225 STREET","VMREC","$184,000","2/14/2017","8","1","1","786","1987","30","Y","1","$203.38","Apartment/Condo","AGER, PETR, RENN","1","5","Maple Ridge","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143330/0/120/90/e3330b8020d9b78dfd17e186587953bc/16/2ec430b9109afc754347c419d01afa11/262143330.JPG","R2121703","S","202 703 GIBSONS WAY","VSCGB","$184,000","11/3/2016","92","1","1","691","1996","21",,"1","$165.40","Apartment/Condo","PETR, RENY","1","4","Sunshine Coast","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161943/0/120/90/a01d8176eb8ef24f19c20152debc58f2/16/1afb0d1788560fec8363b8b75bba130e/262161943.JPG","R2140316","S","255 8131 RYAN ROAD","VRI54","$185,000","2/21/2017","1","3","2","1,078","1975","42",,"1","$649.07","Apartment/Condo","RENY","1","6","Richmond","1","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160046/0/120/90/83363eadd1339761aadf0ebd872a040b/16/52b9281795690786bcb9dce0fda9ea18/262160046.JPG","R2138419","S","103 1122 KING ALBERT AVENUE","VCQCC","$185,000","2/12/2017","9","1","1","547","1980","37",,"1","$250.76","Apartment/Condo","PETR, RENR","1","5","Coquitlam","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157264/0/120/90/b726bb65e4cf997e3dddbc56aca5fe37/16/6c596298e0353444a14daeb53de318e6/262157264.JPG","R2135637","S","22 2432 WILSON AVENUE","VPQCE","$186,000","1/31/2017","8","2","1","886","1974","43","N","1","$288.00","Apartment/Condo","PETR, RENN","1","5","Port Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157129/0/120/90/acf96e1ba023d61a6ee8ddd642a9639c/16/e376097d72736ec9e865e9293225de0b/262157129.JPG","R2135502","S","21 2442 WILSON AVENUE","VPQCE","$189,000","1/30/2017","13","2","1","880","1974","43","N","1","$287.37","Apartment/Condo","PETR, RENN","1","7","Port Coquitlam","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162128/0/120/90/d7747592d6111f9d1a6e31d96f931b5a/16/f081167458254030483d5e37957448ce/262162128.JPG","R2140501","S","103 12020 207A STREET","VMRNW","$189,900","2/21/2017","2","1","1","709","2005","12","Y","1","$236.19","Apartment/Condo","PETR, RENR","1","4","Maple Ridge","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161209/0/120/90/d0fbf51f9d6dd1cba4e611326a98a80c/16/5bd668d405a8456f2effe65760b17fd5/262161209.JPG","R2139582","S","108 2055 SUFFOLK AVENUE","VPQGL","$195,000","2/17/2017","10","1","1","600","1982","35",,"1","$195.01","Apartment/Condo","PETR, RENR","1","5","Port Coquitlam","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160050/0/120/90/4256646fdf03a8a40fd786b780e19131/16/8a31e19c06d88d6b60297d53851e08d1/262160050.JPG","R2138423","S","414 630 CLARKE ROAD","VCQCW","$195,000","2/8/2017","1","1","1","624","1969","48","Y","1","$249.58","Apartment/Condo","AGER, PETN, RENY","1","3","Coquitlam","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155855/0/120/90/7e3c38cceee9fba48ed7c9e2b66009e8/16/62c5fa3ab33a4ebf90522585172e959f/262155855.JPG","R2134228","S","305 1802 DUTHIE AVENUE","VBNMO","$196,000","1/25/2017","16","1","1","788","1992","25","Y","1","$273.85","Apartment/Condo","AGER, PETR, RENN","1","6","Burnaby North","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159080/0/120/90/0b26790c70c6a82e1c8db1e82c2adee8/16/29b7e5366f579be76a0db4c897a84f32/262159080.JPG","R2137453","S","15 2120 CENTRAL AVENUE","VPQCE","$199,000","2/7/2017","18","1","1","702","1995","22","N","2","$220.13","Apartment/Condo","PETR, RENY","1","5","Port Coquitlam","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262154671/0/120/90/cb6027239df7fb55ce4a67ca3c58b43c/16/9ae2c266ae553df18a40bfa9c98f6ead/262154671.JPG","R2133044","S","302 4090 WHISTLER WAY","VWHVI","$205,000","1/14/2017","45","0","1","395","2000","17",,,"$200.97","Apartment/Condo","NO","1","2","Whistler","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159515/0/120/90/35e5e554cf35574083fe60b14a469f22/16/e9d7ef1247b66b695041c82c66d9c3fc/262159515.JPG","R2137888","S","308 12310 222 STREET","VMRWC","$205,900","2/6/2017","2","1","1","548","2017","0","Y","1","$152.24","Apartment/Condo","PETR, RENY","1","4","Maple Ridge","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158066/0/120/90/5571a619951a1949c097eb5e9f988dfb/16/b3727e10a3af546d423123c884dc20f8/262158066.JPG","R2136439","S","36 622 FARNHAM ROAD","VSCGB","$206,000","2/1/2017","9","2","1","844","1994","23","N","1","$182.75","Apartment/Condo","NO","1","5","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162327/0/120/90/52a55396f5f54ccafb073544dd294159/16/8f84618090899e720eba0877b93081d2/262162327.JPG","R2140700","S","212 2429 HAWTHORNE AVENUE","VPQCE","$210,000","2/20/2017","8","1","1","600","1992","25","Y","1","$305.11","Apartment/Condo","PETR, RENR","1","4","Port Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158709/0/120/90/6048563c505e947d8f07240279de66e4/16/e8b8e988ddbfb054b4cb405a6cbb2646/262158709.JPG","R2137082","S","204 715 ROYAL AVENUE","VNWUP","$210,000","2/6/2017","2","2","1","801","1983","34","Y","1","$463.68","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160043/0/120/90/fa20f003615a9d179be5bda2bd2d3132/16/b1e5ef345004beda47a295426eee8138/262160043.JPG","R2138416","S","203 12310 222 STREET","VMRWC","$213,900","2/10/2017","3","1","1","592","2017","0","Y","1","$164.41","Apartment/Condo","PETR, RENY","1","4","Maple Ridge","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158541/0/120/90/0e70b87a61d2805bf5c071c7b32fd5a9/16/c1dcd568da13bcbbdd65289afee9a51e/262158541.JPG","R2136914","S","202 12310 222 STREET","VMRWC","$213,900","2/2/2017","3","1","1","592","2017","0","Y","1","$164.41","Apartment/Condo","PETR, RENY","1","4","Maple Ridge","1","0"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163343/0/120/90/6c3b50fc27da0218a1a1fbbbb70629fc/16/fcb93b3bbaa993f064651ee39750b68a/262163343.JPG","R2141716","S","602 9298 UNIVERSITY CRESCENT","VBNSF","$214,800","2/24/2017","0","0","1","377","2004","13","N","1","$152.26","Apartment/Condo","PETR, RENY","1","3","Burnaby North","0","1"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159912/0/120/90/9344a0173ac2846ef823f88216f1dc26/16/f6b147842ea7b9707129efa219202429/262159912.JPG","R2138285","S","201 2111 WHISTLER ROAD","VWHNO","$215,000","2/8/2017","8","0","1","435","1978","39",,,"$511.50","Apartment/Condo","PETN","0","1","Whistler","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160252/0/120/90/c32a277cad6a9487ce31738b88e5de11/16/84d01ba8269e033feca14cffbca627ae/262160252.JPG","R2138625","S","908 320 ROYAL AVENUE","VNWDT","$215,000","2/11/2017","4","1","1","489","1974","43","Y","1","$226.05","Apartment/Condo","PETR, RENY, RENR","1","4","New Westminster","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160380/0/120/90/8bfc8bdfc01c4aa1539256d81fce1d14/16/e82cc7d43269002f8b22a2808b84a888/262160380.JPG","R2138753","S","307 708 EIGHTH AVENUE","VNWUP","$218,000","2/14/2017","6","1","1","664","1976","41",,"1","$312.93","Apartment/Condo","PETR, RENN","1","5","New Westminster","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160285/0/120/90/32e14d8186e1a05380ba357200465a1b/16/150ba6665398db86858397359baea643/262160285.JPG","R2138658","S","205 215 MOWAT STREET","VNWUP","$219,900","2/14/2017","13","2","1","850","1977","40","Y","1","$412.41","Apartment/Condo","PETR, RENR","1","5","New Westminster","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156613/0/120/90/971cbb9d9790ed23f0633a153a68d5ab/16/0ee28f954795b245279777e3e7662c81/262156613.JPG","R2134986","S","102 8591 WESTMINSTER HIGHWAY","VRI60","$220,000","1/30/2017","5","1","1","730","1982","35","N","1","$201.17","Apartment/Condo","PETR, RENY","1","5","Richmond","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162468/0/120/90/9a3792407976b8395bd57c3db0c6770c/16/53baeb558f2bdcd17dc9111f0e4d464b/262162468.JPG","R2140841","S","145 7293 MOFFATT ROAD","VRI61","$221,000","2/21/2017","3","1","1","654","1982","35","N","1","$192.06","Apartment/Condo","PETR, RENY","1","4","Richmond","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155353/0/120/90/83d4eca8f4236bd9f69c77e29e7ef42e/16/071bb2b5766b8552a3246fe605a2a6fa/262155353.JPG","R2133726","S","1003 320 ROYAL AVENUE","VNWDT","$225,000","1/24/2017","15","1","1","618","1975","42","Y","1","$282.04","Apartment/Condo","PETR, RENR","1","3","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158776/0/120/90/9fd7711b9209929c76b7cb9328cc5085/16/d0548a47f5e20139a0a64987edd8ef78/262158776.JPG","R2137149","S","402 1251 CARDERO STREET","VVWWE","$225,000","2/6/2017","19","1","1","592","1968","49","Y","0","$358.00","Apartment/Condo","AGER, PETN, RENY","1","4","Vancouver West","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262151624/0/120/90/a07f3c083f9329d7418d5f447a4b88f2/16/dbb7b400bc34416141ddd0c7cc08d109/262151624.JPG","R2129997","S","123 9101 HORNE STREET","VBNGR","$226,000","1/9/2017","23","1","1","686","1977","40","Y","1","$293.93","Apartment/Condo","PETR, RENR","1","5","Burnaby North","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162263/0/120/90/4f941d35399d0e5ad5cc3a388d03ef2a/16/44adfa6becbe710d580b443230c84e3e/262162263.JPG","R2140636","S","102 8460 ACKROYD ROAD","VRI60","$226,000","2/21/2017","2","1","1","661","1983","34",,"1","$317.46","Apartment/Condo","PETR, RENR","1","5","Richmond","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158337/0/120/90/7127c64df91498eb6ac39224d03fd7fe/16/d592674c3f1ddfc89984da033baaefa6/262158337.JPG","R2136710","S","303 11726 225 STREET","VMREC","$228,000","2/3/2017","10","2","2","870","1987","30","Y","1","$233.00","Townhouse","PETR, RENR","1","4","Maple Ridge","1","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262159090/0/120/90/fc1f56ae06bf18dd5473be0651c4ae03/16/0c1244e83d3e4bd45a72fff5b2a5b80f/262159090.JPG","R2137463","S","1707 1251 CARDERO STREET","VVWWE","$228,000","2/7/2017","10","1","1","505","1968","49","Y","1","$287.00","Apartment/Condo","AGER, PETN, RENY","1","4","Vancouver West","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160686/0/120/90/8255de86ce536a89779e298c572e378d/16/a20d6e68877cbacf6da4b5f26ef01fea/262160686.JPG","R2139059","S","402 12075 228 STREET","VMREC","$229,000","2/13/2017","5","1","1","723","2009","8",,"2","$194.37","Apartment/Condo","PETR, RENY","1","5","Maple Ridge","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161945/0/120/90/9b06d3d759b8bc77bf12232d45da2e57/16/23524972856cd77e12c911897a2a6f88/262161945.JPG","R2140318","S","313 12248 224TH STREET","VMREC","$229,000","2/21/2017","1","1","1","730","2008","9","Y","1","$198.09","Apartment/Condo","PETR, RENY","1","6","Maple Ridge","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156075/0/120/90/4e42eb2abd34e3771a951d873c8cbfef/16/eaa5f1eb2e7a6dbede08eed1b4f26cee/262156075.JPG","R2134448","S","315 19673 MEADOW GARDENS WAY","VPINM","$229,000","1/26/2017","31","1","1","667","2007","10",,"1","$188.36","Apartment/Condo","PETR, RENR","1","4","Pitt Meadows","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161234/0/120/90/4de4acd6e9169b1e7f1cd45927853670/16/875f9926b2b1cde41a159214c3840f25/262161234.JPG","R2139607","S","306 22222 119 AVENUE","VMRWC","$229,800","2/16/2017","5","2","2","1,060","1989","28","N","1","$285.00","Apartment/Condo","PETR, RENR","1","6","Maple Ridge","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161300/0/120/90/68e6483532c906c072984f7120a235ea/16/0f7d9bc2ef21bf36eced1305c22d6dcc/262161300.JPG","R2139673","S","116 12085 228 STREET","VMREC","$233,500","2/15/2017","4","1","1","704","2009","8","Y","1","$189.54","Apartment/Condo","PETR, RENR","1","4","Maple Ridge","1","0"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161685/0/120/90/c2b603eaa62f2c277eeed282ab0e6701/16/d1c39822a1eaf51df4049d61532d2f5f/262161685.JPG","R2140058","S","306 7180 LINDEN AVENUE","VBSHG","$235,000","2/20/2017","8","1","1","744","1974","43","Y",,"$318.19","Apartment/Condo","PETN, RENN","1","5","Burnaby South","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262162413/0/120/90/651e65bf73921e0025dc9328708884cb/15/52014725e1a67b06e6340a8d5e0e2f90/262162413.JPG","R2140786","S","104 12283 224 STREET","VMRWC","$235,000","2/21/2017","6","1","1","738","2009","8",,"1","$215.00","Apartment/Condo","PETR, RENR","1","6","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160096/0/120/90/1cb497b2a9dbe545eab3c377b7916042/16/08b0a196b8f14e428943bcbd3f3c9041/262160096.JPG","R2138469","S","503 1251 CARDERO STREET","VVWWE","$235,101","2/14/2017","2","1","1","592","1968","49","Y","1","$358.00","Apartment/Condo","PETR, RENR","1","5","Vancouver West","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262155741/0/120/90/620243c5d8a856d2ef0af34d86fb12c4/16/7a3929e10875796606d0ae5f2509a106/262155741.JPG","R2134114","S","111 2615 JANE STREET","VPQCE","$236,500","1/25/2017","27","1","1","712","1994","23","Y","1","$195.00","Apartment/Condo","PETR, RENR","1","5","Port Coquitlam","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158413/0/120/90/db08b4dcabbecd3a2252d4a4c75a2943/16/28e212ecdd33021d1257b77ffd1d4694/262158413.JPG","R2136786","S","315 3901 CARRIGAN COURT","VBNGR","$240,000","2/1/2017","10","1","1","690","1974","43","Y","1","$321.00","Apartment/Condo","PETR, RENR","1","5","Burnaby North","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262158706/0/120/90/67100babbf1e7d8f7956ec1d88908332/16/f70a0258e083d12644a9fca916b69ee7/262158706.JPG","R2137079","S","307 5631 INLET AVENUE","VSCSD","$242,500","2/6/2017","5","2","1","786","2007","10","N","1","$187.00","Apartment/Condo","PETR, RENY","1","5","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262139327/0/120/90/75e26f61d2c294771e3dd52fb3f0c048/16/1e1a659a7de5a944fb6b6b57497ebea1/262139327.JPG","R2117700","S","317 98 LAVAL STREET","VCQML","$245,000","10/17/2016","122","1","1","645","1991","26","Y","1","$247.00","Apartment/Condo","PETR, RENR","1","4","Coquitlam","1","0"
