"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262265820/0/120/90/f0e7f8bcdaa0d84ec870fc9c7ecf23fa/16/9b602f86bff6e11d790471a90f0df58c/262265820.JPG","R2244193","S","24 40022 GOVERNMENT ROAD","VSQGE","$65,000","3/2/2018","25","2","1","624","1969","49",,,"1","MANUF","MANUF","4","Squamish","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270360/0/120/90/93678e94c70cf59e27141ca17bad0676/16/135c139e68ade51ea5d19fd5c8a03eb2/262270360.JPG","R2248733","S","17 240 HARRY ROAD","VSCGB","$75,000","3/19/2018","0","2","1","780","1974","44",,,"1","MANUF","MANUF","4","Sunshine Coast","1","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262265644/0/120/90/847544b51a2571ea095c08d67f429db5/16/9c45b2f553ac6775d4ce3ba651a650b3/262265644.JPG","R2244017","S","62 21163 LOUGHEED HIGHWAY","VMRSW","$90,000","3/1/2018","9","2","1","588","1973","45",,,"1","MANUF","MANUF","4","Maple Ridge","1","0"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262199456/0/120/90/af629a50e7bea26c586d4a42742ec80a/16/4f04acc5da5dd988744755cf8d599db0/262199456.JPG","R2177829","S","4514 STALASHEN DRIVE","VSCSD","$100,000","6/12/2017","225","1","1","943","1950","68","60.00","110","1","HOUSE","1ST","5","Sunshine Coast","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252167/0/120/90/76a1186459be867b24179601602b0731/16/4ca4f25a2e4d6b8aa2636963c6be6baf/262252167.JPG","R2230540","S","228 201 CAYER STREET","VCQML","$120,000","1/8/2018","76","2","1","900","1971","47","0.00",,"1","MANUF","MANUF","7","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262247520/0/120/90/cfa66b4b0260d490e616c51416858eda/16/e8a465814fc456ef067c2a2e5002e70b/262247520.JPG","R2225893","S","14 40022 GOVERNMENT ROAD","VSQNY","$140,000","11/30/2017","102","2","1","720","1971","47",,,"1","MANUF","MANUF","4","Squamish","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262240337/0/120/90/c8c936a3d39a07d6969029bb0133681c/16/a846534a6fd7b609c99d1f6f7638bcd6/262240337.JPG","R2218710","S","167 EAST POINT ROAD","VISST","$145,000","10/30/2017","138","1","1","730","1985","33","0.00",,"1","HOUSE","RANBG","4","Islands-Van. & Gulf","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262267165/0/120/90/1096589db508780f001f22f3fe79c8c2/16/83c6d76da602eca7f7364613fcfcdbb9/262267165.JPG","R2245538","S","33 201 CAYER STREET","VCQML","$145,000","3/2/2018","1","3","1","1,056","1973","45",,,"1","MANUF","1ST","7","Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262210071/0/120/90/8141ca5b98f96c0cb0fac0eba2c9da0b/16/bdf7a54d6e8fabcc5748a02fefc2d834/262210071.JPG","R2188444","S","6 39768 GOVERNMENT ROAD","VSQNY","$182,500","7/14/2017","237","2","1","684","1973","45","0.10","0.1","1","MANUF","MANUF","5","Squamish","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271044/0/120/90/6d3a1244bd4f496279d4de19eb4e60b4/16/e888c3466ec3a43a6cb3bea3f10acc4c/262271044.JPG","R2249417","S","109A 1413 SUNSHINE COAST HIGHWAY HIGHWAY","VSCGB","$185,000","3/20/2018","5","2","2","924","1999","19",,,"1","MANUF","MANUF","5","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270211/0/120/90/f211abb970288a1748a16c3e867c3e2e/16/d0ad95006ed23d463fc17140228a8b16/262270211.JPG","R2248584","S","271 201 CAYER STREET","VCQML","$190,000","3/17/2018","11","2","1","1,550","1978","40",,,"1","MANUF","RANBG","8","Coquitlam","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239435/0/120/90/a7b9313c912d17fd13f71206b3143fe4/16/e50cb32957d4ce7bfd9944fcb980bab7/262239435.JPG","R2217808","S","25 4496 SUNSHINE COAST HIGHWAY","VSCSD","$195,000","10/27/2017","131","3","1","1,152","1980","38",,,"1","MANUF","MANUF","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262265392/0/120/90/e36b695917297ef495041a0016ffd564/16/46fe6ae5b3cd10924b91a3bb5fe07389/262265392.JPG","R2243765","S","15 39768 GOVERNMENT ROAD","VSQNY","$199,000","2/28/2018","0","3","1","936","9999","999",,,"1","MANUF","EUNIT, MANUF","5","Squamish","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250139/0/120/90/3a641de9bfd73b745b2418c9649c5583/16/9b11c53e17b636732ed0d7d2b2f64fc4/262250139.JPG","R2228512","S","146 1830 MAMQUAM ROAD","VSQGE","$200,000","12/14/2017","83","2","1","818","1971","47",,,"1","MANUF","MANUF","5","Squamish","1","0"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2243662","S","583-587 FERNHILL ROAD","VISMA","$200,000","2/27/2018","2","0","0","180","9999","999","300.00","300","0","HOUSE","1ST","1","Islands-Van. & Gulf","0","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262257938/0/120/90/59287aa94c102e7f1185945b827dd9e9/16/54492c582277603ef35fd925e7c250c4/262257938.JPG","R2236311","S","228 1830 MAMQUAM ROAD","VSQNY","$230,000","2/1/2018","41","3","2","1,190","1983","35",,,"1","MANUF","1ST","9","Squamish","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262261511/0/120/90/858d4485f6dae0544615a6184c657010/16/4dcf200a6db7d7e283ad5b18e921879b/262261511.JPG","R2239884","S","35 41119 GOVERNMENT ROAD","VSQBR","$230,000","2/12/2018","19","2","2","1,025","2001","17",,,"1","MANUF","MANUF","5","Squamish","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262267708/0/120/90/f576ff26ac8f5a0ef55aa63738aefbeb/16/84eb9d0ecab5487cabbfa0cede2a966e/262267708.JPG","R2246081","S","420 SUNDANCE CRESCENT","VWVPR","$234,000","3/7/2018","9","3","2","968","1974","44",,,"1","MANUF","MANUF","7","West Vancouver","1","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239676/0/120/90/0ffbbdf12d026b5ec509cfae9a95c869/16/908ea1be717761871d3d0596b1fdc5b9/262239676.JPG","R2218049","S","34 1413 SUNSHINE COAST HWY HIGHWAY","VSCGB","$235,000","10/30/2017","133","2","1","1,104","2004","14",,,"1","MANUF","MANUF","5","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270483/0/120/90/f895906cb9c352f004f429ff55f42759/16/01b34b1b7e1016124e0661abb2e06f6e/262270483.JPG","R2248856","S","6 145 KING EDWARD STREET","VCQCE","$302,000","3/19/2018","7","3","2","1,792","1988","30",,,"1","MANUF","MANUF","9","Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262261174/0/120/90/9275bd6eba5782ff43199690f564b6ec/16/c944a06591bd7d91900f55faf324182a/262261174.JPG","R2239547","S","4814 BEAR BAY ROAD","VSCPE","$325,000","2/13/2018","43","1","1","356","9999","999","277.00","280","1","RECRE","RANBG","3","Sunshine Coast","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262256260/0/120/90/686d0424cd585a2da39c36f8ba930a22/16/104b87f614e2f6b04868a5a8baea4d3b/262256260.JPG","R2234633","S","4230 SALISH DRIVE","VVWUL","$400,000","1/24/2018","40","5","3","3,344","1965","53","100.00","122.17","1","HOUSE","3LEV","12","Vancouver West","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262263094/0/120/90/44f4c4e24d795faf07c871bd64d27c73/16/0fbe76995d107269896154e2314bbf75/262263094.JPG","R2241467","S","2 5471 SECRET COVE ROAD","VSCHB","$452,000","2/18/2018","20","3","3","2,547","1980","38","45.00","36","1","HOUSE","3ST, OTHER","12","Sunshine Coast","3","0"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262267976/0/120/90/9d11e527e5e845338851cf793599364f/16/f76fea05b36e175157b7cc2a8009705c/262267976.JPG","R2246349","S","5714 DOLPHIN STREET","VSCSD","$453,000","3/11/2018","7","2","1","850","1950","68","66.00","122","1","HOUSE","1ST, RANBG","5","Sunshine Coast","1","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268236/0/120/90/2bfa7d29c875be4fa66f04f1923dffbe/16/0113b50a062172e10a5f5e824e370743/262268236.JPG","R2246609","S","817 REED ROAD","VSCGB","$455,000","3/11/2018","6","4","1","1,764","1978","40","66.51","165.42","1","HOUSE","2ST","8","Sunshine Coast","1","0"
