"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272002/0/120/90/ee14b857b8df3deb35d7e89a158c5a96/16/0857ae068d0b8c671488fc2647cb28e3/262272002.JPG","R2250375","S","13324 KAMMERLE ROAD","VSCPE","$440,000","3/22/2018","15","2","1","1,214","9999","999","98.00","137","1","HOUSE","RBLFT","7","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262273701/0/120/90/27e82cb5a17f9e981da56e4e79a46af5/16/69b0bf33b190448de62029a7437681e4/262273701.JPG","R2252074","S","21 5471 SECRET COVE ROAD","VSCHB","$489,500","3/30/2018","11","3","2","1,420","1981","37","55.00","45","1","HOUSE","3LEV","10","Sunshine Coast","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262264116/0/120/90/bc7ec726b36b8d5f9385b1fb6f97997a/16/56287d8f7c4b28c31a4035b686e8f442/262264116.JPG","R2242489","S","5803 ANCHOR ROAD","VSCSD","$497,400","2/24/2018","42","3","2","1,508","1980","38","50.60","120","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262237737/0/120/90/49634791cf47cff8afed31799aa913d2/16/f1fc35f8f5880461f2c539fb38f9e2ce/262237737.JPG","R2216110","S","300 BETTY ANN DRIVE","VISGL","$500,000","10/18/2017","189","3","2","1,375","1996","22","90.50","258","1","HACR","3LEV","7","Islands-Van. & Gulf","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262264275/0/120/90/4771351e73f07a24349ae4b5796d24eb/16/515c85a77b434d72aea8a2c49f81825f/262264275.JPG","R2242648","S","15 BRIGHTON BEACH","VNVIA","$510,000","2/26/2018","41","2","1","1,350","1973","45","60.00","120","1","HACR","2ST","8","North Vancouver","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277114/0/120/90/72532d20533ed98518572cb50d65e8f7/16/f370a628fd64b34470e556cd7fd546a3/262277114.JPG","R2255487","S","13543 LEE ROAD","VSCPE","$511,000","4/8/2018","14","2","2","896","2007","11","60.15",,"1","HOUSE","1ST+","5","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262280494/0/120/90/58189ae5a73a129a165b0aff40e2da79/16/699fc501ff253ac579bb2589fa64e5ce/262280494.JPG","R2258867","S","952 MARINE DRIVE","VSCGB","$515,000","4/19/2018","1","2","1","741","1950","68","279.00","93IRR","1","HOUSE","1ST","5","Sunshine Coast","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268337/0/120/90/72e89dcda9d3156f340b114b3c23809a/16/ca1ef6abaed5ef6ba5072fe5673e554f/262268337.JPG","R2246710","S","5735 NICKERSON ROAD","VSCSD","$551,500","3/10/2018","22","3","2","1,526","2005","13","59.00","92","1","HOUSE","RANBG","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262281462/0/120/90/add302e6eb8db3e7bde30608c317d6cb/16/ba6558368460906785b57dff52a4cbac/262281462.JPG","R2259835","S","7037 SKANA CRESCENT","VSCSD","$563,000","4/23/2018","3","2","2","1,749","1993","25","53.00","129 IRR","1","HOUSE","2ST, RBBMT","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277322/0/120/90/394f790c0c4077cdf8d08b60d1c91012/16/c1404096df52447afec07b1bf3960aff/262277322.JPG","R2255695","S","8590 REDROOFFS ROAD","VSCHB","$575,000","4/10/2018","6","4","2","1,752","1979","39","80.00","516","1","HOUSE","2ST","9","Sunshine Coast","1","1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268122/0/120/90/089899bcde78800fd22921171ab3d64d/16/be3d4995bbba6dcec668290ea7ee00f7/262268122.JPG","R2246495","S","4587 STALASHEN DRIVE","VSCSD","$575,000","3/8/2018","50","2","2","1,188","2008","10","90.00","109","1","MNFLD","RANBG","7","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262275184/0/120/90/e528c20d8754697d709058ab1bfb8350/16/1a073ea0cdb7b69e4c311269908a99ff/262275184.JPG","R2253557","S","9048 PEMBERTON PORTAGE ROAD","VPEPC","$590,000","4/4/2018","11","3","1","1,292","1980","38","292.30","650.97","1","HACR","2ST","8","Pemberton","1","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262283590/0/120/90/870fba87be58877a406843dfe3e43a3d/16/8b09186f3136957a27480d5cd9a3bda7/262283590.JPG","R2261963","S","6239 KEVINS ROAD","VSCSD","$599,000","4/26/2018","1","3","2","1,381","2009","9","60.00","115","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262218381/0/120/90/c6d0bafeae2ffe4f9bfd0bfef620574a/16/6cf4e6ef3eb964c9c9385c11a67e279c/262218381.JPG","R2196754","S","6758 SUNSHINE COAST HIGHWAY","VSCSD","$599,900","8/14/2017","244","1","2","2,015","1979","39","160.00","309 and 316","1","HOUSE","3ST, SPLIT","11","Sunshine Coast","1","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262280453/0/120/90/d5e8c495c9cd7fb4d9d3ae06d5952005/16/583d600d8bd4f8f767536ebd1459441a/262280453.JPG","R2258826","S","5250 SCHOONER GATE","VLDNG","$605,000","4/18/2018","3","2","1","1,063","1987","31","0.00",,"1","HOUSE","RANBG","7","Ladner","1","0"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272105/0/120/90/9dbc425a009efff46caaa8ffcb34415c/16/65ac55cc0468bbfa978dca496c734257/262272105.JPG","R2250478","S","1028 GODDARD ROAD","VSCGB","$609,957","3/23/2018","19","3","2","1,380","2018","0","59.00",,"1","HOUSE","RANBG","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262280590/0/120/90/a3fc2d6da5993324fd49f37980eff161/16/cc9968dd6d2b72969ea3caba293eedb5/262280590.JPG","R2258963","S","39705 CLARK ROAD","VSQNY","$615,000","4/16/2018","14","1","1","620","9999","999","50.00",,"1","HOUSE","1ST, RANBG","4","Squamish","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277868/0/120/90/279e80306b5ca04a6346036e466896f3/16/44e2c04bf555b416148dbcf2a80109ba/262277868.JPG","R2256241","S","7854 FAWN ROAD","VSCHB","$615,000","4/11/2018","1","4","2","2,188","1975","43","80.00",,"2","HOUSE","2ST","12","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268440/0/120/90/b240595498e189c9ce72909943f22688/16/d9fd0e4f00121b29b1ced985549b955e/262268440.JPG","R2246813","S","4121 SALISH DRIVE","VVWUL","$615,000","3/9/2018","27","6","4","5,458","1972","46","89.71","173.25","2","HOUSE","2BSMT","16","Vancouver West","3","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262274142/0/120/90/f9936579034bef5ba635d0a9121458d8/16/59cbc754222c9477db273cf0a9b98e79/262274142.JPG","R2252515","S","6311 HOMESTEAD AVENUE","VSCSD","$620,000","3/31/2018","20","2","2","1,460","1998","20","59.73",,"1","HOUSE","1ST","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268666/0/120/90/af0c0849fd2b192fbc47ac42ccaa9b27/16/e0f9188b4732d6e50e7eef33d152600f/262268666.JPG","R2247039","S","2652 LOWER ROAD","VSCRC","$620,000","3/12/2018","27","2","1","1,184","9999","999","60.00","170IRR","1","HOUSE","1ST, RANBG","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270461/0/120/90/753c5a66a59b71568669ac3cdbb66b2b/16/e6f3c8e75b1b6121594835d46718a5d5/262270461.JPG","R2248834","S","6335 PICADILLY PLACE","VSCSD","$620,000","3/19/2018","33","3","2","1,335","2005","13","65.00","120","1","HOUSE","RANBG","6","Sunshine Coast","2","0"
