"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262310294/0/120/90/08127b81cf9821916e813fe6f7e5748f/16/9e095f0a15bb511bc9fef3adc72bda50/262310294.JPG","R2288667","S","6 4200 DEWDNEY TRUNK ROAD","VCQRP","$68,000","7/12/2018","17","2","1","980","1970","48","0.00","0","1","MANUF","MANUF","8","Coquitlam","1","0"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271006/0/120/90/7019fbecd6369b4f4783c4c8d3fc57bd/16/c8731267d9c6d5287dc77cf69d82b7b1/262271006.JPG","R2249379","S","1 12868 229TH STREET","VMREC","$90,000","3/19/2018","119","2","1","720","1970","48",,,"1","MANUF","MANUF","6","Maple Ridge","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262310603/0/120/90/734058285f02b1ff114fcdee33c65dfb/15/5df34b143e5bed84b3a5f7b99af03d8c/262310603.JPG","R2288976","S","49 4200 DEWDNEY TRUNK ROAD","VCQRP","$100,000","7/8/2018","20","2","3","870","1973","45",,,"1","MANUF","1ST","6","Coquitlam","2","1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262257643/0/120/90/a8ad8cab99add34ab7f4e4a49d1c5d54/16/216fd26a25017642a0469a24c92aa6e9/262257643.JPG","R2236016","S","231 1830 MAMQUAM ROAD","VSQGE","$135,000","1/30/2018","176","3","1","936","1983","35",,,"1","MANUF","MANUF","5","Squamish","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262292606/0/120/90/4a10f737481e7e0f9ceff92570ba502f/16/ba3598f19194b29660fd109e0a44287b/262292606.JPG","R2270979","S","19 4514 SUNSHINE COAST HIGHWAY","VSCSD","$145,000","5/22/2018","48","2","1","840","2004","14",,,"1","MANUF","MANUF","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262298582/0/120/90/9607e717e81c9d7539e8203899ead2ac/16/f89a5db1561c29cc8881ec7c2ca783d3/262298582.JPG","R2276955","S","176 145 KING EDWARD STREET","VCQML","$145,000","6/6/2018","51","2","1","930","1984","34","0.00","0","1","MANUF","MANUF","5","Coquitlam","1","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262305391/0/120/90/a8ec26c3d5309dbf61a904615dffd74f/16/4eca4d1be1835512944bf9738665ee83/262305391.JPG","R2283764","S","24 5575 MASON ROAD","VSCSD","$150,000","6/23/2018","11","2","2","945","1995","23",,,"1","MANUF","MANUF","5","Sunshine Coast","1","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262288284/0/120/90/82b44b08b38bbb78b3492dc48a341a50/16/054b3cf8aa424d52413e3ae076fea839/262288284.JPG","R2266657","S","85 40157 GOVERNMENT ROAD","VSQSR","$185,000","5/8/2018","76","2","1","1,140","1971","47",,,"1","MANUF","MANUF","5","Squamish","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262307129/0/120/90/af80fbf860140c3778ede7d7b7df0639/16/24636a51c4a87e4c067c0a41a3b49868/262307129.JPG","R2285502","S","205 201 CAYER STREET","VCQML","$192,000","7/3/2018","9","2","1","1,056","1978","40","0.00","0","1","MANUF","MANUF","6","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262309000/0/120/90/7afed056bd17245c59152d7293246f7e/16/60b35828fdf39314b216d3f3b8f936a0/262309000.JPG","R2287373","S","11 1413 SUNSHINE COAST HIGHWAY","VSCGB","$195,000","7/6/2018","25","3","1","1,056","1974","44",,,"1","MANUF","1ST, RANBG","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262292702/0/120/90/f136058595826b119ea2bb2d124ee070/16/9b8413c542d928e5385f481a0f2d801d/262292702.JPG","R2271075","S","73 1413 SUNSHINE COAST HIGHWAY","VSCGB","$198,500","5/22/2018","59","3","1","1,080","1975","43","1.00",,"1","MNFLD","1ST, RANBG","7","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262276228/0/120/90/c8edffc3ae9ed5041e07005359eda47b/16/556bbaf9ce68657e9649ce15b0f4b604/262276228.JPG","R2254601","S","4 3350 WESTHAM ISLAND ROAD","VLDWI","$200,000","4/6/2018","115","2","2","1,120","1989","29","0.00","0","1","HOUSE","FLOAT","5","Ladner","1","1"
