"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251173/0/120/90/992a3208e6a75f8c84fe8c9fcf36ee41/16/dfc14a0c3e89b09e6083cccacc8f2bbe/262251173.JPG","R2229546","S","Block B SECHELT INLET","VSCPE","$90,000","1/2/2018","256","1","1","227","2013","5","103.84","257.27","1","HOUSE","RBLFT","4","Sunshine Coast","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262324817/0/120/90/d308ab1dfe0b8fee10bbca83439f5e7a/16/b4dfc2bace136069a6d08a61c55a0744/262324817.JPG","R2303190","S","5W3 8191 RIVER ROAD","VRI11","$158,000","9/4/2018","13","1","1","542","9999","999","0.00",,"1","HOUSE","FLOAT","5","Richmond","1","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262317846/0/120/90/2cf2f5f17850e1f92bde91674192e679/16/9fb728b4697bd70b9f96b594b6b6c485/262317846.JPG","R2296219","S","76 40157 GOVERNMENT ROAD","VSQGE","$170,000","8/8/2018","53","3","1","1,164","1973","45",,,"1","MANUF","1ST","5","Squamish","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311721/0/120/90/0ab408a0398e27ff0d435c8b33b682c2/16/fcfa7740787e2475fae9d0d9c719b2e6/262311721.JPG","R2290094","S","126 201 CAYER STREET","VCQML","$172,000","7/16/2018","51","2","1","1,100","1972","46",,,"1","MANUF","1ST","6","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262312057/0/120/90/e5b614390b5ba46f46aea4909c81889b/16/893caea4faff40cbceaf1724a2d3962b/262312057.JPG","R2290430","S","93 201 CAYER STREET","VCQML","$180,000","7/16/2018","55","3","1","1,199","1972","46",,,"1","MANUF","RANBG","8","Coquitlam","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262319220/0/120/90/016d8fd66a395a808d2d7730b526a621/16/6afe6efaf944c674812c0dc02c946995/262319220.JPG","R2297593","S","479 RAINDANCE CRESCENT","VWVPR","$192,500","8/14/2018","19","2","1","687","1967","51",,,"1","MANUF","MANUF","6","West Vancouver","1","0"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262303622/0/120/90/21eecf9c6e1ec3b035996384f2418d4c/16/91ea7af0a711eeb30b0ac259b69b16b3/262303622.JPG","R2281995","S","125 HIAWATHA DRIVE","VWVPR","$205,000","6/20/2018","77","2","1","920","1983","35",,,"1","MANUF","MANUF","5","West Vancouver","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212229/0/120/90/a9e7eeda6d4e15316786bb138a0b0dbf/16/ea5caae0d6be06bfe5d6601551d89c0f/262212229.JPG","R2190602","S","545 SHAWANABE ROAD","VSCGM","$230,000","7/18/2017","408","1","1","1,027","1975","43","122.00","388","1","HACR","2ST","7","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262301429/0/120/90/592ac6563a7a0e9bab7c8d925d2d84f7/16/ab25c2d3f811e8792d3276d42915000d/262301429.JPG","R2279802","S","1440 STURDIES BAY ROAD","VISGL","$235,000","6/6/2018","101","0","1","498","9999","999","132.00","303","1","HOUSE","RANBG","2","Islands-Van. & Gulf","1","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262321223/0/120/90/d2b2b893049d5e35c1b8811474610525/16/8b95de0f29a99f9de7050a57f6533346/262321223.JPG","R2299596","S","107 145 KING EDWARD STREET","VCQML","$277,000","8/21/2018","19","2","2","1,572","1985","33",,,"1","MANUF","MANUF","6","Coquitlam","2","0"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262284276/0/120/90/3f1b04fa4af070e27f181a6c35ea49af/16/33d91e6106d1be4c11c0acbd2c8423d6/262284276.JPG","R2262649","S","4526 STALASHEN DRIVE","VSCSD","$298,000","4/30/2018","145","2","1","960","1979","39","60.00",,"1","MANUF","1ST","5","Sunshine Coast","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311524/0/120/90/3486af724fa072520ebcc01820b66d38/15/ef862c989abd83c07236c49e788ec473/262311524.JPG","R2289897","S","19648 PINETREE LANE","VPICM","$300,000","7/17/2018","57","2","2","1,200","1975","43","40.00","90","1","MANUF","MANUF","8","Pitt Meadows","2","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272282/0/120/90/a6954cefa35a4974da55e75d396a862e/16/3a639361d0ec3c4095c3e46cf3c25e35/262272282.JPG","R2250655","S","472 MARINE DRIVE","VISMA","$315,000","3/24/2018","186","0","1","500","1965","53","0.00",,"0","HOUSE","1ST","1","Islands-Van. & Gulf","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262324298/0/120/90/41e563c8220f588ec18ec12144c4192b/16/69febd9d4c7ba6f40238ad1ee67ea896/262324298.JPG","R2302671","S","10 39884 GOVERNMENT ROAD","VSQNY","$326,500","9/4/2018","22","3","2","1,276","1982","36",,,"1","MANUF","1ST","8","Squamish","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262327223/0/120/90/791120929cfcb721be34ca1862af0c89/16/32a595c86921588618ca30ac1cc04ea6/262327223.JPG","R2305596","S","2314 STRAHAN ROAD","VSCGM","$330,000","9/12/2018","15","3","3","2,139","1970","48","184.00",,"1","HOUSE","3ST","10","Sunshine Coast","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262301403/0/120/90/9e54b78c6a766bb5e15aea1d06b6e192/16/6142af2e0b6d637bd9e3b20a44cfa857/262301403.JPG","R2279776","S","370 WOOD DALE DRIVE","VISMA","$334,000","6/11/2018","85","2","1","892","9999","999","100.00","241","1","HOUSE","1ST","4","Islands-Van. & Gulf","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262302657/0/120/90/803e890ec50076eded801780fcf40eb7/16/b2885cb8964486a899ca7ebb85104f65/262302657.JPG","R2281030","S","18 3871 W RIVER ROAD","VLDPG","$336,400","6/18/2018","85","2","1","1,025","1976","42","0.00","0.","1","HOUSE","2ST, FLOAT","6","Ladner","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262323348/0/120/90/82bdd8cccc63ca51374f952f95d09391/16/0bd6ee7ffcd9fdebe626cd7bae15017a/262323348.JPG","R2301721","S","4708 HOTEL LAKE ROAD","VSCPE","$341,000","8/31/2018","13","1","2","420","9999","999","187.00","246","0","OTHER","1ST","3","Sunshine Coast","0","2"
